recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
0099c367b,17,4,51.4206,1464.26,55.1996,4565.04,tp,6,9,22,19,11,10,17,5,1,23,20,3,0,18,14,4,8,15,12,7,2,21,16,13,6,12
0209f7ab2,7,1,50.7573,4687.5,53.8987,11437.5,tp,11,19,20,6,7,17,23,10,22,15,3,9,5,2,14,18,12,16,0,1,8,4,21,13,4,18
0275e127d,11,1,11.9989,1808.79,13.1367,5684.77,tp,11,7,3,17,6,15,19,20,10,23,16,9,5,12,14,22,1,8,18,4,2,0,21,13,0,21
050d0ca85,3,1,49.92,1031.25,50.6613,2812.5,tp,1,9,5,6,23,15,22,10,19,14,3,0,17,4,18,11,20,12,13,7,21,8,16,2,10,11
053aeb7bd,23,4,9.8569,6459.96,17.7807,11627.9,tp,23,19,5,12,3,10,22,7,4,15,11,9,6,1,0,21,18,20,8,17,2,16,14,13,0,14
057802c25,11,1,4.2202,1808.79,5.358,5684.77,tp,11,6,10,19,17,23,5,22,9,20,3,2,0,7,1,4,14,12,16,18,15,21,8,13,0,12
067f49f8b,0,1,53.29600000000001,5906.25,54.0907,8250.0,tp,0,1,8,18,19,9,6,2,13,23,4,21,5,16,12,10,17,11,15,14,20,3,7,22,0,0
06a0c48c9,0,1,57.2213,5906.25,58.016000000000005,8250.0,tp,0,18,12,4,8,2,19,13,5,7,1,16,15,9,17,23,14,3,6,21,20,10,11,22,0,0
073e4d908,12,1,12.495999999999999,562.5,15.632,3281.25,tp,12,23,5,19,3,22,4,18,10,0,7,2,8,1,11,13,15,21,9,14,17,16,6,20,0,9
0a350d11c,19,1,11.5253,281.25,13.0773,2812.5,tp,19,5,10,23,22,6,9,11,1,20,3,0,14,12,17,7,4,15,18,13,8,21,16,2,0,11
0e29d05ed,15,1,31.936,93.75,35.28,1125.0,tp,15,16,7,3,17,19,20,6,9,10,22,14,11,23,5,1,12,18,2,4,0,8,13,21,0,20
0eb2079ea,3,1,5.5893,1031.25,6.3307,2812.5,tp,19,20,23,22,9,5,10,3,7,6,17,12,11,15,1,18,0,8,4,2,14,16,21,13,7,16
0f8cadb4a,13,1,34.4907,93.75,35.1147,843.75,tp,13,19,16,1,15,10,5,6,17,11,9,7,14,2,4,20,3,0,22,23,18,8,12,21,0,17
12a12f0fa,8,1,31.504,3750.0,35.6267,5531.25,tp,8,4,21,18,12,0,13,3,1,22,9,16,14,2,19,10,11,23,6,5,20,7,17,15,0,5
1375a05d1,21,1,28.1493,3281.25,29.2427,4125.0,tp,14,21,4,1,18,0,8,15,13,22,5,12,9,2,6,19,7,16,3,10,11,17,23,20,1,5
13c678c1d,1,1,0.8640000000000001,3843.75,1.76,5625.0,tp,1,4,13,21,14,3,8,16,18,15,10,0,6,22,9,12,2,19,23,5,7,20,11,17,0,11
13de5cabb,11,1,57.3359,1808.79,58.4737,5684.77,tp,11,6,19,5,17,10,7,23,9,20,3,22,15,12,2,1,14,0,18,4,16,8,21,13,0,17
14d467153,8,1,0.3733,3750.0,4.496,5531.25,tp,8,18,0,12,21,3,22,4,9,13,16,1,2,23,14,19,7,10,5,6,15,17,11,20,0,2
157a50231,0,1,35.7867,5906.25,36.5813,8250.0,tp,0,18,10,8,16,14,4,1,13,2,15,9,6,20,23,17,21,12,19,22,7,5,3,11,0,0
160add406,23,4,3.0534,6459.96,10.9772,11627.9,tp,23,3,19,10,17,9,7,15,6,20,22,12,11,5,4,16,18,14,1,0,8,2,21,13,0,19
1679e323d,14,1,8.6773,2531.25,9.264,5531.25,tp,7,3,14,15,6,9,17,20,10,22,19,23,11,16,12,4,18,1,5,0,2,8,21,13,2,19
16ccddf71,14,1,51.8773,2812.5,52.8,4406.25,tp,14,1,15,7,21,4,8,16,0,3,18,12,13,19,9,10,23,6,22,11,20,17,5,2,0,8
