recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
00b404881,8,1,0.0747,3750.0,4.1973,5531.25,tp,21,8,4,12,19,1,14,16,11,13,0,10,6,20,15,5,9,17,18,2,22,7,23,3,1,10
011f25080,18,1,5.6853,3187.5,6.3787,5062.5,tp,4,18,21,22,17,12,20,7,10,23,9,3,19,11,15,0,2,14,6,1,8,16,13,5,1,15
0295e3234,11,1,5.1606,1808.79,6.2984,5684.77,tp,15,23,11,7,10,22,3,5,6,16,14,20,9,4,2,12,21,8,0,1,19,13,18,17,2,18
0313e82cf,16,4,21.471999999999998,3093.75,23.3067,4593.75,tp,16,3,1,0,5,15,8,22,17,21,4,9,6,7,10,13,23,2,11,20,19,14,12,18,0,3
0509303a5,6,1,23.7013,562.5,25.8453,4406.25,tp,6,11,7,21,15,22,13,20,12,16,18,23,10,3,17,1,8,9,0,2,4,14,5,19,0,18
07f1227b0,1,1,32.9387,3843.75,33.8347,5625.0,tp,14,4,8,6,13,21,10,17,15,5,23,22,9,16,18,0,11,1,19,3,12,20,7,2,17,15
133001416,3,1,14.88,1031.25,15.6213,2812.5,tp,5,3,17,15,10,7,4,18,12,20,1,23,14,13,22,16,6,2,9,0,19,8,21,11,1,19
1383208d3,10,1,50.4744,947.461,52.9183,10852.7,tp,10,23,5,3,19,6,18,12,0,14,13,4,22,8,21,15,11,7,20,2,16,17,1,9,0,8
141675c80,1,1,54.6933,3843.75,55.5893,5625.0,tp,1,3,16,9,21,15,17,4,7,11,22,18,13,2,19,20,23,14,5,10,0,12,6,8,0,20
156b77dfe,1,1,37.36,3843.75,38.256,5625.0,tp,0,2,1,3,18,6,12,4,13,19,7,11,9,22,10,20,17,23,5,21,16,14,15,8,2,0
15d9e6d8b,18,1,36.6453,3187.5,37.3387,5062.5,tp,4,18,12,9,0,3,13,7,23,5,21,22,20,8,1,17,14,15,16,6,11,10,19,2,1,4
160add406,23,4,18.6805,6459.96,26.6043,11627.9,tp,23,3,17,14,5,6,13,10,15,2,18,4,8,9,19,16,11,12,0,20,7,1,21,22,0,18
