recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
00b404881,8,1,0.0747,3750.0,4.1973,5531.25,tp,21,8,14,4,18,5,1,22,23,13,3,0,17,15,11,2,12,6,16,9,7,20,10,19,1,11
011f25080,18,1,5.6853,3187.5,6.3787,5062.5,tp,4,18,13,0,21,8,1,14,6,17,12,3,22,9,11,2,16,23,20,7,5,15,10,19,1,3
0295e3234,11,1,5.1606,1808.79,6.2984,5684.77,tp,23,11,15,17,3,7,10,6,4,20,18,16,2,8,9,1,14,19,13,5,22,21,12,0,1,23
0313e82cf,16,4,21.471999999999998,3093.75,23.3067,4593.75,tp,16,1,3,10,21,12,4,13,11,2,7,9,17,20,6,19,22,8,15,5,14,23,0,18,0,22
0509303a5,6,1,23.7013,562.5,25.8453,4406.25,tp,6,11,17,7,20,4,23,0,10,9,8,14,1,3,13,2,15,22,18,21,19,12,16,5,0,7
07f1227b0,1,1,32.9387,3843.75,33.8347,5625.0,tp,14,19,21,20,15,16,2,6,11,1,3,10,4,8,0,18,5,7,17,12,13,23,22,9,9,14
133001416,3,1,14.88,1031.25,15.6213,2812.5,tp,3,18,5,11,17,20,23,1,10,12,22,2,7,6,15,9,14,21,13,19,0,8,16,4,0,20
1383208d3,10,1,50.4744,947.461,52.9183,10852.7,tp,10,23,5,18,17,19,3,6,12,22,9,11,0,20,15,7,2,1,4,21,13,16,8,14,0,12
141675c80,1,1,54.6933,3843.75,55.5893,5625.0,tp,1,3,2,21,16,14,12,23,22,13,18,9,7,6,20,5,15,10,8,17,11,0,19,4,0,21
156b77dfe,1,1,37.36,3843.75,38.256,5625.0,tp,0,12,2,3,1,23,15,6,18,5,21,10,22,9,17,13,20,11,14,8,7,16,19,4,4,0
15d9e6d8b,18,1,36.6453,3187.5,37.3387,5062.5,tp,4,18,0,13,21,8,1,3,6,12,14,17,9,2,23,11,20,22,16,7,10,15,5,19,1,2
160add406,23,4,18.6805,6459.96,26.6043,11627.9,tp,23,3,12,18,5,16,17,14,9,21,10,1,20,13,4,2,6,11,22,19,15,8,7,0,0,23
160b70831,2,1,1.9413,468.75,3.7173,3000.0,tp,2,12,18,3,20,22,8,0,19,4,14,5,1,23,21,11,7,15,10,17,6,16,9,13,0,7
16fc37168,1,1,29.36,3843.75,30.256,5625.0,tp,1,18,12,23,0,21,3,13,8,9,16,22,5,14,2,10,6,4,15,11,17,20,7,19,0,4
