recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
007f87ba2,12,1,39.135999999999996,562.5,42.272,3281.25,tp,3,12,18,8,4,21,5,0,23,13,1,15,9,6,2,10,22,16,20,14,7,17,19,11,1,7
0151b7d20,1,1,46.032,3843.75,46.928000000000004,5625.0,tp,1,3,13,16,21,0,7,5,12,14,4,9,10,23,18,15,6,2,22,20,8,11,17,19,0,5
02b9a8ab9,12,1,33.9093,562.5,37.0453,3281.25,tp,3,12,18,8,21,5,4,0,1,13,23,15,6,9,10,2,16,20,17,7,14,22,19,11,1,7
04975ecd8,19,1,54.38399999999999,281.25,55.93600000000001,2812.5,tp,19,7,3,23,17,11,12,6,10,16,0,20,5,15,22,9,18,1,2,14,4,13,21,8,0,10
053aeb7bd,23,4,0.9520000000000001,6459.96,8.8758,11627.9,tp,23,12,3,5,18,0,15,7,10,11,8,13,22,14,20,19,4,16,2,21,9,17,1,6,0,5
055088446,14,1,58.992,3750.0,59.263999999999996,6468.75,tp,14,21,1,18,8,22,4,7,11,0,20,3,17,23,15,5,9,2,19,13,6,16,10,12,0,9
055d22517,10,1,47.5835,947.461,50.0274,10852.7,tp,3,23,5,12,18,14,10,20,7,17,2,6,9,15,11,22,16,0,1,19,21,4,13,8,6,17
09a946316,23,1,50.4744,7235.16,56.558,11283.4,tp,23,5,7,3,11,10,0,12,4,22,14,9,20,17,18,1,6,15,21,16,19,2,8,13,0,6
0a9cdd8a5,7,1,22.2827,4687.5,25.424,11437.5,tp,7,3,20,23,16,11,17,15,10,5,22,12,19,14,2,0,1,9,6,18,4,13,21,8,0,15
0b2fa3f80,12,1,3.0133,562.5,6.1493,3281.25,tp,8,15,12,3,21,5,13,18,7,23,4,22,16,20,6,17,9,2,14,1,10,0,11,19,2,21
0d25045a9,1,1,47.2693,3843.75,48.1653,5625.0,tp,1,3,14,0,2,23,16,21,5,12,9,10,15,22,7,20,6,13,18,17,11,19,8,4,0,3
0fc62dd3c,18,1,9.6427,3187.5,10.335999999999999,5062.5,tp,0,3,12,1,18,4,8,21,23,10,13,9,14,5,15,6,20,2,19,7,16,17,22,11,4,0
100e4ddc9,2,1,1.2853,468.75,3.0613,3000.0,tp,2,3,5,7,9,12,15,0,22,20,23,10,6,17,18,11,14,21,19,16,8,1,13,4,0,7
119b154cc,15,1,3.7813,93.75,7.1253,1125.0,tp,7,17,15,23,3,11,10,16,20,22,19,0,6,5,9,14,12,18,1,4,2,13,21,8,2,11
147b41b13,7,1,35.4133,4687.5,38.5547,11437.5,tp,3,7,16,17,15,11,23,1,9,20,14,6,12,5,0,10,13,19,22,21,2,4,18,8,1,14
14f6cbe5c,3,1,53.6,1031.25,54.3413,2812.5,tp,7,3,20,16,15,23,5,11,19,17,22,10,12,9,14,6,2,0,18,1,13,4,21,8,1,17
1535d0c9b,9,1,4.6507,843.75,8.2133,5718.75,tp,15,17,3,9,13,6,7,5,10,23,11,20,12,22,16,14,0,18,19,1,4,2,21,8,3,16
16553d5cd,23,4,28.7405,6459.96,36.6643,11627.9,tp,23,12,3,18,5,0,14,7,11,8,15,10,20,19,13,4,16,21,9,17,2,22,6,1,0,5
178b835e3,16,4,21.2267,3093.75,23.0613,4593.75,tp,7,15,20,16,3,17,11,23,19,10,5,22,12,6,14,1,13,0,2,9,18,4,21,8,3,17
178b835e3,16,4,4.256,3093.75,6.0907,4593.75,tp,7,15,20,16,3,17,11,23,19,10,5,22,12,6,14,1,13,0,2,9,18,4,21,8,3,17
1aa00dc63,12,1,19.7867,562.5,22.9227,3281.25,tp,3,23,12,18,0,13,9,15,7,5,14,1,4,16,11,17,8,10,22,19,21,20,6,2,2,4
1aef4f8ff,14,1,47.152,2531.25,47.7387,5531.25,tp,14,18,21,0,3,12,4,8,1,7,22,15,20,13,5,16,2,19,23,9,10,6,17,11,0,3
1bd29a4bb,10,1,42.7886,947.461,45.2325,10852.7,tp,17,11,10,7,23,5,20,3,9,22,14,6,15,16,0,1,19,13,4,21,12,2,18,8,2,14
1e469c124,15,1,28.1493,93.75,31.4933,1125.0,tp,15,14,2,0,7,3,5,23,22,20,18,19,12,16,17,9,21,6,1,11,13,10,8,4,0,3
1f2260885,11,1,7.0531,1808.79,8.1908,5684.77,tp,11,17,7,22,9,10,5,20,23,3,6,16,2,0,4,15,14,19,12,1,18,21,13,8,0,13
2026bced7,12,1,49.8987,562.5,53.0347,3281.25,tp,12,3,4,18,8,21,0,23,13,5,10,1,15,20,6,9,16,7,11,19,17,14,22,2,0,6
20be88a43,6,1,12.9653,562.5,14.9867,3187.5,tp,6,11,3,17,14,7,23,10,20,9,2,15,5,22,4,16,19,21,1,12,18,0,13,8,0,21
22da462f9,1,1,8.816,3843.75,9.712,5625.0,tp,21,4,1,3,18,14,13,8,9,12,22,0,2,15,23,7,6,5,16,19,11,20,17,10,2,11
2393b59e0,23,1,31.4688,7235.16,37.5525,11283.4,tp,15,23,13,3,7,14,1,6,20,12,10,0,5,17,19,22,16,9,18,11,2,4,21,8,1,11
247aeccaf,9,1,19.7227,843.75,23.2853,5718.75,tp,17,9,3,23,10,0,6,5,11,12,20,14,7,15,22,18,1,2,19,4,13,16,21,8,1,5
