recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
00b404881,8,1,0.0747,3750.0,4.1973,5531.25,tp,21,8,4,14,13,1,5,12,22,15,2,23,17,19,20,6,10,16,0,11,3,9,18,7,1,18
011f25080,18,1,5.6853,3187.5,6.3787,5062.5,tp,4,21,18,14,3,12,0,8,13,1,9,11,10,2,19,22,5,15,16,6,23,20,17,7,2,6
0295e3234,11,1,5.1606,1808.79,6.2984,5684.77,tp,11,23,7,15,3,20,17,10,6,5,22,16,14,12,19,1,2,9,21,18,13,8,0,4,0,22
0313e82cf,16,4,21.471999999999998,3093.75,23.3067,4593.75,tp,16,3,1,18,4,12,21,7,19,0,13,22,2,10,14,5,6,23,8,11,17,20,9,15,0,9
0509303a5,6,1,23.7013,562.5,25.8453,4406.25,tp,11,6,7,20,3,23,17,10,5,9,2,22,14,15,16,21,19,1,13,12,18,0,8,4,1,21
07f1227b0,1,1,32.9387,3843.75,33.8347,5625.0,tp,14,1,7,23,16,15,3,22,6,11,13,20,9,10,19,4,17,21,2,5,12,18,0,8,1,22
133001416,3,1,14.88,1031.25,15.6213,2812.5,tp,3,5,20,23,10,6,14,11,9,17,2,7,15,18,22,19,0,12,16,1,8,21,13,4,0,16
1383208d3,10,1,50.4744,947.461,52.9183,10852.7,tp,23,10,5,3,12,0,2,13,18,6,14,20,19,4,17,11,9,7,1,22,21,15,16,8,1,5
141675c80,1,1,54.6933,3843.75,55.5893,5625.0,tp,3,1,21,22,12,14,16,13,8,23,4,18,2,15,0,9,7,19,5,20,6,10,17,11,1,14
156b77dfe,1,1,37.36,3843.75,38.256,5625.0,tp,0,9,3,2,1,15,12,6,18,23,16,5,22,17,10,8,21,14,7,20,19,13,11,4,4,0
15d9e6d8b,18,1,36.6453,3187.5,37.3387,5062.5,tp,4,18,21,3,14,12,0,8,1,9,2,13,5,6,22,15,11,17,16,10,19,20,23,7,1,6
160add406,23,4,18.6805,6459.96,26.6043,11627.9,tp,3,23,12,5,18,6,17,10,20,14,7,16,0,11,2,19,15,9,22,8,4,13,21,1,1,12
160b70831,2,1,1.9413,468.75,3.7173,3000.0,tp,2,3,12,23,18,5,7,22,15,10,1,0,14,6,20,21,16,17,11,8,9,19,13,4,0,11
16fc37168,1,1,29.36,3843.75,30.256,5625.0,tp,3,12,1,8,18,0,21,16,22,4,13,5,2,23,15,14,10,7,6,9,19,20,11,17,2,5
16ffcf223,14,1,16.9973,2812.5,17.92,4406.25,tp,14,21,18,1,4,3,22,11,2,15,16,5,6,20,19,12,10,13,0,9,8,7,23,17,0,18
1702d35a0,22,1,28.2453,10687.5,29.8507,13687.5,tp,22,11,9,6,23,15,3,10,5,20,1,16,17,14,7,2,19,21,12,18,0,13,8,4,0,20
17ca62c97,4,1,32.9173,2343.75,34.7733,4218.75,tp,4,21,3,18,12,14,8,13,22,1,0,5,11,2,9,10,15,19,16,20,23,6,17,7,0,10
184322f0e,22,1,54.8,10687.5,56.4053,13687.5,tp,22,1,3,12,23,2,16,5,0,20,14,9,10,13,7,8,15,19,6,21,11,18,17,4,0,8
18e249f36,7,1,28.8747,4687.5,32.016,11437.5,tp,23,7,3,20,5,11,22,10,19,16,15,6,12,9,17,2,14,1,18,0,21,13,8,4,1,19
1a3993962,16,4,48.144,3093.75,49.9787,4593.75,tp,16,3,1,7,12,18,0,5,19,10,2,20,23,14,6,17,4,22,11,21,8,13,15,9,0,6
