data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,5531.25,2531.25,003bec244,1.0,14,45.1307,44.544,7,14,0,11,3,1,15,23,17,10,20,6,16,22,9,2,12,5,19,13,4,18,21,8,1,2
tp,8250.0,5906.25,00d442df7,1.0,0,20.16,19.3653,8,0,18,12,4,21,14,1,3,16,10,23,9,22,2,15,13,7,6,19,20,17,5,11,1,1
tp,5684.77,1808.79,0275e127d,1.0,11,13.1367,11.9989,11,0,7,3,20,17,15,12,10,6,16,23,8,14,9,22,21,13,1,19,2,4,5,18,0,1
tp,3281.25,562.5,02b9a8ab9,1.0,12,37.0453,33.9093,12,3,0,18,4,22,1,23,8,21,7,5,2,19,13,9,6,15,11,16,17,14,20,10,0,2
tp,4218.75,2343.75,05f8c0f2f,1.0,4,28.4427,26.5867,4,18,12,3,0,21,8,14,9,13,2,22,1,7,5,15,17,19,23,16,11,6,20,10,0,4
tp,3281.25,562.5,073e4d908,1.0,12,15.632,12.495999999999999,12,0,3,23,18,5,22,19,7,17,6,8,4,9,20,11,2,10,14,1,16,15,13,21,0,1
tp,5625.0,3843.75,07f1227b0,1.0,1,33.8347,32.9387,14,0,1,3,21,15,7,4,23,8,12,13,22,18,9,2,16,6,10,20,5,17,19,11,2,1
tp,4593.75,3093.75,08db743d0,4.0,16,40.2133,38.3787,16,1,0,3,7,13,6,14,12,21,10,19,18,5,11,4,15,8,22,23,17,9,2,20,0,2
tp,13687.5,10687.5,09315d9bf,1.0,22,51.3013,49.696000000000005,22,0,23,10,6,3,5,9,7,15,11,1,17,14,20,12,19,18,2,16,13,21,8,4,0,1
tp,4406.25,562.5,0b3ef9c4e,1.0,6,46.5173,44.3733,11,7,0,6,10,17,20,22,9,23,5,2,3,15,19,1,14,12,21,18,8,13,16,4,3,2
tp,3937.5,1406.25,0c936a1d4,4.0,17,50.8533,48.2453,17,0,15,10,6,7,9,23,3,11,20,5,14,1,22,19,2,12,18,16,13,21,4,8,0,1
tp,6093.75,1312.5,103db6411,1.0,20,27.7387,22.3573,20,11,0,5,7,6,10,17,23,9,3,22,1,15,14,12,2,19,21,8,18,16,13,4,0,2
tp,5062.5,3187.5,10dae79ed,1.0,18,30.8853,30.191999999999997,12,18,0,3,4,23,5,9,1,21,22,14,7,19,13,6,2,11,20,17,8,10,15,16,1,2
tp,5062.5,3187.5,11a52d37a,1.0,18,46.7627,46.0693,18,12,3,4,0,21,1,8,14,9,13,22,15,23,7,5,2,19,17,16,6,10,20,11,0,4
tp,1125.0,93.75,11c2c02e5,1.0,15,21.0027,17.6587,0,15,7,10,3,23,5,14,11,20,22,19,17,6,2,1,9,13,16,12,18,4,8,21,1,0
tp,2812.5,1031.25,133001416,1.0,3,15.6213,14.88,0,3,5,10,14,6,23,20,17,18,9,15,11,12,7,1,22,19,8,2,16,13,21,4,1,0
tp,5684.77,1808.79,13de5cabb,1.0,11,58.4737,57.3359,11,0,6,10,3,7,20,5,17,23,9,22,1,15,12,19,14,18,2,16,21,8,13,4,0,1
tp,5625.0,3843.75,141675c80,1.0,1,55.5893,54.6933,1,0,3,14,21,16,12,18,4,13,7,22,9,8,23,15,6,5,2,19,10,20,11,17,0,1
tp,5531.25,3750.0,14d467153,1.0,8,4.496,0.3733,0,8,18,21,4,12,3,14,1,16,5,23,7,15,13,17,10,9,22,2,6,20,19,11,1,0
tp,5718.75,843.75,1535d0c9b,1.0,9,8.2133,4.6507,0,17,9,3,15,5,6,23,14,7,10,20,11,1,18,19,12,13,22,16,2,21,8,4,2,0
tp,5062.5,3187.5,15d9e6d8b,1.0,18,37.3387,36.6453,18,4,12,3,0,21,14,9,8,1,13,2,5,22,17,7,15,19,6,23,16,20,11,10,0,4
tp,11627.9,6459.96,160add406,4.0,23,10.9772,3.0534,23,3,0,5,12,6,20,10,9,18,17,11,7,14,15,19,22,1,16,8,21,13,2,4,0,2
tp,11627.9,6459.96,16553d5cd,4.0,23,49.6327,41.7088,23,12,3,0,18,5,20,10,14,6,7,9,19,17,15,11,22,8,1,13,21,16,4,2,0,3
tp,4406.25,2812.5,16ffcf223,1.0,14,17.92,16.9973,14,21,4,0,18,1,3,8,12,9,13,15,7,6,2,16,23,20,17,5,11,22,19,10,0,3
tp,4593.75,3093.75,178b835e3,4.0,16,23.0613,21.2267,20,16,0,7,3,15,10,23,11,17,19,5,6,1,22,13,8,2,9,14,12,21,18,4,1,2
tp,13687.5,10687.5,1856bb5c2,1.0,22,38.0587,36.4533,23,11,0,22,3,7,6,20,10,17,5,9,12,15,18,19,14,1,21,8,4,16,13,2,3,2
tp,2812.5,281.25,195e5ba43,1.0,19,26.736,25.184,11,7,19,0,10,20,17,6,23,9,22,5,3,15,2,16,12,1,14,13,21,18,8,4,2,3
tp,4406.25,562.5,19dfeda02,1.0,6,18.2133,16.0693,0,2,6,3,7,10,16,5,23,11,1,9,20,15,22,12,14,17,18,19,21,13,8,4,2,0
tp,11437.5,4687.5,1a5fb3223,1.0,7,59.9307,56.7893,14,0,15,7,23,3,1,13,12,22,11,17,6,2,9,20,10,18,5,16,19,4,8,21,3,1
tp,13687.5,10687.5,1bc8c196e,1.0,22,6.2027,4.5973,22,0,12,8,3,21,1,14,2,4,7,16,15,23,5,6,9,18,13,10,20,17,11,19,0,1
tp,4218.75,2343.75,1fd650183,1.0,4,36.992,35.135999999999996,4,21,18,0,1,3,8,12,14,13,9,16,15,2,17,7,22,5,20,6,23,19,11,10,0,3
tp,5684.77,1808.79,2105bda77,1.0,11,50.218999999999994,49.0812,11,0,10,6,7,9,17,20,23,22,5,3,15,19,2,14,12,1,21,18,13,16,8,4,0,1
tp,5684.77,1808.79,215bb7a8d,1.0,11,42.1384,41.0006,7,11,0,20,3,23,10,22,17,15,5,6,16,19,8,9,21,2,18,4,12,13,14,1,1,2
tp,5531.25,3750.0,21c9f1ba3,1.0,8,15.9573,11.8347,4,8,18,12,21,3,0,14,9,22,13,1,2,16,17,19,15,7,5,11,10,23,6,20,1,6
tp,2812.5,281.25,22050fe3f,1.0,19,58.176,56.623999999999995,0,19,3,6,5,15,23,10,11,17,7,1,9,20,14,13,22,12,16,18,2,21,8,4,1,0
tp,11283.4,7235.16,226ce47d9,1.0,23,43.0208,36.9371,23,0,17,3,7,9,20,5,6,10,11,16,19,15,14,12,22,18,1,2,21,13,8,4,0,1
tp,5718.75,843.75,247aeccaf,1.0,9,23.2853,19.7227,9,0,3,23,17,5,6,10,12,20,14,11,7,18,15,19,1,2,22,21,8,13,16,4,0,1
tp,8250.0,5906.25,251737ef0,1.0,0,36.7253,35.9307,0,18,3,12,8,1,10,4,23,2,21,22,7,6,9,16,19,15,13,11,5,20,14,17,0,0
tp,11437.5,4687.5,2bb539997,1.0,7,29.232,26.0907,7,0,3,23,20,11,17,15,10,19,5,6,22,16,9,12,1,14,18,2,21,8,13,4,0,1
tp,3281.25,562.5,2cd094d21,1.0,12,54.3467,51.2107,12,3,0,8,18,4,22,21,23,5,19,9,15,17,7,14,13,2,16,6,1,11,20,10,0,2
tp,4593.75,3093.75,2ce34e1b6,4.0,16,57.1307,55.29600000000001,16,0,1,3,7,17,15,13,6,19,20,11,10,14,21,23,9,12,18,2,5,8,22,4,0,1
tp,13687.5,10687.5,2e7bc0749,1.0,22,25.5147,23.9093,22,0,11,7,3,5,6,10,23,20,9,15,17,14,1,19,12,18,2,16,21,13,8,4,0,1
tp,4125.0,3281.25,304b4b5fd,1.0,21,1.9947,0.9013,21,0,4,3,14,1,18,8,12,9,7,16,15,23,13,6,5,17,22,2,20,11,19,10,0,1
tp,6468.75,3750.0,305ff00d1,1.0,14,50.128,49.856,14,21,0,1,18,3,8,4,16,6,15,9,20,12,2,5,23,17,7,13,11,19,10,22,0,2
tp,1125.0,93.75,340c7f964,1.0,15,57.1787,53.8347,15,3,7,0,17,14,9,23,11,19,12,1,6,20,5,13,10,2,22,18,16,8,4,21,0,3
tp,10406.2,4781.25,34340b225,1.0,5,42.224,39.872,12,23,0,5,3,18,14,22,8,20,9,19,10,17,7,6,13,15,4,21,1,11,16,2,3,2
tp,843.75,93.75,352056163,1.0,13,33.4827,32.8587,0,13,3,1,21,4,18,14,15,12,8,7,23,16,9,5,22,2,6,19,17,10,11,20,1,0
tp,4406.25,562.5,35844fa7f,1.0,6,22.544,20.4,0,6,3,9,17,12,23,11,5,14,2,7,10,15,1,18,20,22,19,16,21,13,8,4,1,0
