recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
00b404881,8,1,0.0747,3750.0,4.1973,5531.25,tp,4,8,21,18,13,14,12,0,3,1,9,5,23,17,6,11,2,7,16,19,10,15,22,20,1,7
011f25080,18,1,5.6853,3187.5,6.3787,5062.5,tp,4,8,21,18,13,14,12,0,3,1,9,23,5,17,11,2,6,7,22,19,16,10,15,20,3,7
0295e3234,11,1,5.1606,1808.79,6.2984,5684.77,tp,23,15,6,17,11,7,10,20,9,3,5,19,14,22,16,13,1,0,12,21,8,18,4,2,4,17
0313e82cf,16,4,21.471999999999998,3093.75,23.3067,4593.75,tp,16,1,2,3,5,0,12,13,14,19,9,7,10,23,18,8,22,21,15,17,11,4,20,6,0,5
0509303a5,6,1,23.7013,562.5,25.8453,4406.25,tp,6,11,17,10,20,9,7,3,19,5,15,23,21,1,12,22,14,13,8,2,18,16,4,0,0,23
07f1227b0,1,1,32.9387,3843.75,33.8347,5625.0,tp,12,14,0,18,13,8,21,1,4,3,9,16,5,23,7,22,11,10,15,17,2,19,6,20,7,2
133001416,3,1,14.88,1031.25,15.6213,2812.5,tp,17,10,20,11,23,6,7,5,9,3,15,19,22,16,14,1,2,13,0,12,8,21,18,4,9,18
1383208d3,10,1,50.4744,947.461,52.9183,10852.7,tp,23,10,17,9,6,22,11,20,5,3,15,19,12,14,7,4,1,8,0,21,18,13,2,16,1,18
141675c80,1,1,54.6933,3843.75,55.5893,5625.0,tp,1,12,14,0,16,18,3,13,21,8,9,2,4,5,7,10,19,23,11,17,15,22,20,6,0,3
156b77dfe,1,1,37.36,3843.75,38.256,5625.0,tp,2,16,1,0,3,12,5,14,13,19,9,18,7,8,21,23,10,15,17,4,11,22,20,6,2,3
15d9e6d8b,18,1,36.6453,3187.5,37.3387,5062.5,tp,4,8,21,18,13,14,12,0,3,1,23,9,2,22,6,5,17,11,7,19,10,16,15,20,3,7
160add406,23,4,18.6805,6459.96,26.6043,11627.9,tp,23,5,7,3,10,17,19,20,9,22,16,11,15,6,12,14,4,1,8,0,21,18,13,2,0,19
160b70831,2,1,1.9413,468.75,3.7173,3000.0,tp,2,16,1,19,5,3,0,12,13,14,9,7,18,10,8,21,17,4,20,11,15,23,22,6,0,6
16fc37168,1,1,29.36,3843.75,30.256,5625.0,tp,1,12,0,5,14,16,3,13,7,18,9,21,8,2,10,15,19,4,23,17,20,11,22,6,0,2
16ffcf223,14,1,16.9973,2812.5,17.92,4406.25,tp,12,14,18,0,21,13,8,1,3,4,9,16,5,7,23,11,10,2,17,15,22,19,6,20,1,3
1702d35a0,22,1,28.2453,10687.5,29.8507,13687.5,tp,22,23,17,10,15,7,20,11,9,3,5,6,19,21,14,12,13,18,2,0,8,4,16,1,0,19
17ca62c97,4,1,32.9173,2343.75,34.7733,4218.75,tp,4,8,21,18,14,12,13,0,3,1,9,16,5,23,7,17,2,11,6,19,10,22,15,20,0,7
184322f0e,22,1,54.8,10687.5,56.4053,13687.5,tp,22,16,2,1,3,0,5,19,12,13,23,9,14,7,18,10,17,8,11,21,20,4,6,15,0,5
18e249f36,7,1,28.8747,4687.5,32.016,11437.5,tp,5,7,23,19,3,10,17,20,15,16,9,22,11,2,6,1,14,0,13,12,8,18,21,4,1,17
1a3993962,16,4,48.144,3093.75,49.9787,4593.75,tp,16,2,1,3,0,12,5,13,19,14,9,7,18,8,10,21,23,17,11,4,15,22,20,6,0,4
1ef3e2282,16,4,24.4587,3093.75,26.2933,4593.75,tp,16,1,5,7,2,3,0,19,15,12,13,14,10,23,9,17,20,18,11,8,22,21,4,6,0,6
