recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
007f87ba2,12,1,39.135999999999996,562.5,42.272,3281.25,tp,4,12,18,21,3,0,1,9,13,8,23,6,2,14,5,11,20,22,17,16,15,7,10,19,1,5
0151b7d20,1,1,46.032,3843.75,46.928000000000004,5625.0,tp,1,13,3,16,14,21,18,12,15,9,7,23,5,4,0,2,22,6,8,11,10,17,19,20,0,14
02b9a8ab9,12,1,33.9093,562.5,37.0453,3281.25,tp,12,18,3,0,1,9,8,4,23,2,21,5,13,22,14,15,7,16,17,10,6,11,19,20,0,3
04975ecd8,19,1,54.38399999999999,281.25,55.93600000000001,2812.5,tp,19,16,7,3,17,23,15,1,11,14,8,10,5,2,21,20,22,6,4,12,13,9,18,0,0,23
053aeb7bd,23,4,0.9520000000000001,6459.96,8.8758,11627.9,tp,23,12,3,18,9,1,0,7,5,10,22,4,8,21,2,14,20,19,15,16,13,17,6,11,0,6
055088446,14,1,58.992,3750.0,59.263999999999996,6468.75,tp,14,21,8,1,4,3,18,2,13,9,10,6,22,11,23,7,19,17,20,0,15,16,5,12,0,19
055d22517,10,1,47.5835,947.461,50.0274,10852.7,tp,5,3,6,16,14,10,1,19,7,23,0,11,2,22,4,9,13,12,17,15,18,20,21,8,5,10
09a946316,23,1,50.4744,7235.16,56.558,11283.4,tp,23,5,7,10,22,3,16,15,19,13,4,1,9,21,20,8,14,0,18,12,2,6,17,11,0,17
0a9cdd8a5,7,1,22.2827,4687.5,25.424,11437.5,tp,7,23,3,16,15,11,10,5,17,14,1,20,6,9,19,13,22,12,2,4,0,21,18,8,0,20
0b2fa3f80,12,1,3.0133,562.5,6.1493,3281.25,tp,15,12,8,3,18,1,0,13,9,22,21,7,5,23,2,14,4,17,16,6,20,10,19,11,1,6
0d25045a9,1,1,47.2693,3843.75,48.1653,5625.0,tp,1,16,3,13,14,21,8,0,22,12,23,7,18,2,9,5,4,15,6,11,19,17,10,20,0,7
0fc62dd3c,18,1,9.6427,3187.5,10.335999999999999,5062.5,tp,12,0,18,3,1,21,9,14,4,2,5,23,8,15,13,7,22,6,16,10,17,19,11,20,2,1
100e4ddc9,2,1,1.2853,468.75,3.0613,3000.0,tp,2,3,22,6,12,8,5,19,15,14,1,21,10,23,4,9,17,16,20,0,18,7,13,11,0,19
119b154cc,15,1,3.7813,93.75,7.1253,1125.0,tp,17,15,7,3,20,11,9,14,23,10,6,1,16,13,22,5,12,19,4,2,0,18,21,8,1,20
147b41b13,7,1,35.4133,4687.5,38.5547,11437.5,tp,3,7,11,17,1,16,14,20,10,2,9,6,15,23,12,0,5,18,19,21,13,4,22,8,1,15
14f6cbe5c,3,1,53.6,1031.25,54.3413,2812.5,tp,7,17,16,15,3,20,11,23,10,1,14,9,6,5,13,19,2,22,4,12,0,18,21,8,4,20
1535d0c9b,9,1,4.6507,843.75,8.2133,5718.75,tp,15,9,20,17,6,3,16,7,11,14,1,10,22,23,13,0,5,2,18,4,19,12,21,8,1,15
16553d5cd,23,4,28.7405,6459.96,36.6643,11627.9,tp,23,12,3,18,7,0,1,9,2,5,22,15,4,8,21,20,10,16,14,19,17,13,6,11,0,5
178b835e3,16,4,21.2267,3093.75,23.0613,4593.75,tp,17,15,20,7,3,9,11,16,14,6,1,23,10,13,19,5,22,12,4,18,2,0,21,8,7,21
178b835e3,16,4,4.256,3093.75,6.0907,4593.75,tp,17,15,20,7,3,9,11,16,14,6,1,23,10,13,19,5,22,12,4,18,2,0,21,8,7,21
1aa00dc63,12,1,19.7867,562.5,22.9227,3281.25,tp,23,3,12,1,18,9,14,5,7,15,22,0,4,16,2,13,21,10,8,19,20,17,6,11,2,11
1aef4f8ff,14,1,47.152,2531.25,47.7387,5531.25,tp,14,21,18,1,3,4,9,8,2,6,0,13,10,23,7,12,11,22,17,5,20,16,15,19,0,10
1bd29a4bb,10,1,42.7886,947.461,45.2325,10852.7,tp,11,10,6,17,20,7,3,9,14,22,5,23,19,15,16,4,1,0,12,2,18,13,21,8,1,17
1e469c124,15,1,28.1493,93.75,31.4933,1125.0,tp,15,2,3,14,6,7,22,17,9,11,5,13,19,20,10,16,1,23,0,4,12,18,21,8,0,18
1f2260885,11,1,7.0531,1808.79,8.1908,5684.77,tp,11,17,20,6,7,10,3,15,9,14,23,16,19,5,1,22,0,4,13,12,2,18,21,8,0,16
2026bced7,12,1,49.8987,562.5,53.0347,3281.25,tp,12,18,3,4,0,21,1,9,8,13,23,14,2,5,22,15,7,16,6,17,10,11,20,19,0,4
20be88a43,6,1,12.9653,562.5,14.9867,3187.5,tp,6,11,17,20,10,14,7,3,9,0,23,16,1,2,19,18,15,5,21,22,4,12,13,8,0,9
22da462f9,1,1,8.816,3843.75,9.712,5625.0,tp,21,14,1,4,3,18,13,8,9,2,0,16,12,23,6,15,7,22,11,17,10,5,20,19,2,10
2393b59e0,23,1,31.4688,7235.16,37.5525,11283.4,tp,15,23,3,17,7,14,11,1,20,10,9,6,13,5,2,22,12,16,18,4,0,19,21,8,1,20
247aeccaf,9,1,19.7227,843.75,23.2853,5718.75,tp,9,20,17,16,3,10,7,11,23,6,1,14,0,15,5,18,2,22,12,4,19,13,21,8,0,12
25218b040,8,1,6.2827,3750.0,10.4053,5531.25,tp,21,8,4,14,18,1,3,13,22,9,2,0,6,23,10,11,15,19,20,12,7,16,5,17,1,11
25c229018,6,1,6.5013,562.5,8.6453,4406.25,tp,6,20,17,9,11,3,16,14,10,1,23,0,7,2,19,18,12,5,4,21,15,22,13,8,0,11
266e8b635,6,1,42.8427,562.5,44.9867,4406.25,tp,6,11,17,20,10,7,14,9,3,23,16,1,0,15,19,18,4,2,5,12,21,13,22,8,0,12
275a0fc0c,15,1,35.4667,93.75,38.8107,1125.0,tp,15,7,3,16,13,23,1,14,2,5,11,22,17,12,10,18,4,6,19,9,20,0,21,8,0,21
