recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
00b404881,8,1,0.0747,3750.0,4.1973,5531.25,tp,8,21,4,18,12,15,5,0,1,16,22,14,13,23,17,11,6,20,3,9,2,19,10,7,0,7
011f25080,18,1,5.6853,3187.5,6.3787,5062.5,tp,4,18,21,0,8,12,6,14,17,13,19,1,22,9,16,23,10,5,11,3,15,20,2,7,1,3
0295e3234,11,1,5.1606,1808.79,6.2984,5684.77,tp,15,11,23,7,17,3,6,19,8,5,9,20,13,4,14,1,12,16,10,18,21,0,22,2,1,21
0313e82cf,16,4,21.471999999999998,3093.75,23.3067,4593.75,tp,16,1,3,21,0,14,12,17,7,23,9,4,15,11,20,5,13,6,8,10,2,19,18,22,0,4
0509303a5,6,1,23.7013,562.5,25.8453,4406.25,tp,6,11,7,17,20,19,4,10,9,12,0,23,1,2,8,13,14,22,3,5,18,15,21,16,0,10
07f1227b0,1,1,32.9387,3843.75,33.8347,5625.0,tp,14,7,9,19,20,3,15,8,21,23,17,18,6,5,0,11,12,10,2,4,13,16,22,1,23,14
133001416,3,1,14.88,1031.25,15.6213,2812.5,tp,3,20,10,23,5,1,6,17,12,11,19,14,22,0,9,7,2,15,4,8,18,21,13,16,0,13
1383208d3,10,1,50.4744,947.461,52.9183,10852.7,tp,23,10,5,3,7,17,20,1,11,22,12,8,4,13,15,16,6,19,14,21,0,2,9,18,1,20
141675c80,1,1,54.6933,3843.75,55.5893,5625.0,tp,1,3,14,16,8,21,12,0,9,23,19,6,5,18,13,4,15,20,17,7,11,2,10,22,0,7
156b77dfe,1,1,37.36,3843.75,38.256,5625.0,tp,0,9,1,2,6,3,20,19,18,5,16,12,7,21,15,22,10,14,11,17,13,23,4,8,2,0
15d9e6d8b,18,1,36.6453,3187.5,37.3387,5062.5,tp,18,4,21,0,8,12,17,6,14,13,22,9,19,3,5,1,23,10,20,11,15,16,2,7,0,3
160add406,23,4,18.6805,6459.96,26.6043,11627.9,tp,23,3,17,20,8,1,12,5,7,6,11,4,10,15,14,16,22,21,19,0,9,18,2,13,0,19
160b70831,2,1,1.9413,468.75,3.7173,3000.0,tp,2,12,3,20,9,1,6,22,5,23,15,14,10,16,18,7,21,0,11,19,4,17,8,13,0,17
16fc37168,1,1,29.36,3843.75,30.256,5625.0,tp,12,3,8,1,18,21,4,0,16,20,14,9,6,5,19,23,15,13,11,7,22,17,10,2,3,7
16ffcf223,14,1,16.9973,2812.5,17.92,4406.25,tp,14,21,1,18,3,4,6,7,9,8,5,0,23,17,13,20,12,11,22,2,10,19,15,16,0,11
1702d35a0,22,1,28.2453,10687.5,29.8507,13687.5,tp,22,3,6,15,17,20,14,7,23,0,9,1,8,5,13,10,4,19,16,2,11,18,21,12,0,9
17ca62c97,4,1,32.9173,2343.75,34.7733,4218.75,tp,4,12,18,8,0,21,19,3,13,1,17,20,15,6,22,10,23,11,2,5,16,9,14,7,0,4
184322f0e,22,1,54.8,10687.5,56.4053,13687.5,tp,22,1,3,14,23,21,5,2,6,20,12,13,15,7,10,0,11,17,4,19,8,9,18,16,0,15
18e249f36,7,1,28.8747,4687.5,32.016,11437.5,tp,7,20,3,5,22,23,11,19,10,15,6,1,16,12,0,17,14,9,4,18,21,8,13,2,0,14
1a3993962,16,4,48.144,3093.75,49.9787,4593.75,tp,16,17,0,15,1,9,5,2,14,7,18,10,23,11,20,19,13,6,3,8,12,22,4,21,0,2
1ef3e2282,16,4,24.4587,3093.75,26.2933,4593.75,tp,16,7,3,1,23,11,5,14,20,10,12,15,17,0,9,22,8,2,19,18,13,4,21,6,0,13
1f0fe1c7e,22,1,30.3733,10687.5,31.9787,13687.5,tp,22,6,3,15,20,23,1,10,5,11,7,21,17,14,9,0,16,12,19,8,13,2,4,18,0,15
1fd650183,4,1,35.135999999999996,2343.75,36.992,4218.75,tp,4,0,18,1,21,17,8,12,6,13,19,20,15,2,22,11,23,16,10,9,3,7,5,14,0,1
1ffa43aae,13,1,29.7067,93.75,30.3307,843.75,tp,13,18,4,21,8,0,12,19,10,6,5,15,16,22,23,17,14,11,1,2,9,20,3,7,0,5
200656f13,23,4,35.1086,6459.96,43.0324,11627.9,tp,23,7,3,20,10,11,15,17,8,5,6,4,16,19,1,21,14,13,9,22,2,12,0,18,0,22
20de9e491,15,1,54.464,93.75,57.808,1125.0,tp,15,7,23,5,3,11,14,17,16,1,22,6,13,19,4,0,21,9,10,2,12,20,18,8,0,15
226ce47d9,23,1,36.9371,7235.16,43.0208,11283.4,tp,17,23,7,3,19,5,9,20,11,16,8,22,4,10,15,21,6,0,1,2,14,12,18,13,1,17
22b46c334,8,1,12.7787,3750.0,16.9013,5531.25,tp,21,8,1,4,16,3,12,14,18,5,22,23,17,11,15,13,19,0,9,20,6,7,10,2,1,17
23363116f,23,1,8.3998,7235.16,14.4834,11283.4,tp,23,22,15,1,3,20,6,5,14,9,0,17,10,19,7,11,8,12,16,2,13,4,21,18,0,10
251737ef0,0,1,35.9307,5906.25,36.7253,8250.0,tp,0,8,16,1,17,19,10,2,14,5,3,4,13,15,20,11,18,21,7,22,12,6,9,23,0,0
25de8315e,1,1,52.5387,3843.75,53.4347,5625.0,tp,1,3,14,21,4,13,6,5,16,11,15,22,7,8,0,19,12,23,9,18,2,17,10,20,0,14
27b26fe5d,19,1,55.104,281.25,56.656000000000006,2812.5,tp,19,6,3,1,5,18,0,14,17,9,4,22,21,10,23,7,12,11,20,15,13,8,2,16,0,6
287bf77ec,2,1,12.1813,468.75,13.9573,3000.0,tp,9,2,17,6,20,3,15,22,21,19,1,14,5,7,0,10,4,23,12,16,11,13,8,18,1,14
287bf77ec,2,1,8.832,468.75,10.607999999999999,3000.0,tp,9,2,17,6,20,3,15,22,21,19,1,14,5,7,0,10,4,23,12,16,11,13,8,18,1,14
29b82a129,19,1,48.9333,281.25,50.4853,2812.5,tp,19,5,7,22,11,6,23,3,1,15,14,20,8,17,10,21,13,0,12,4,16,18,2,9,0,17
2bf32cf03,8,1,21.0347,3750.0,25.1573,5531.25,tp,8,12,18,21,3,0,16,5,9,17,20,7,4,14,1,15,23,19,10,6,11,22,13,2,0,5
2c2127b9e,5,1,9.808,4781.25,12.16,10406.2,tp,5,23,20,3,22,7,6,11,1,19,10,14,0,8,18,12,15,16,17,2,9,21,13,4,0,12
2cd09cfab,11,1,57.3939,1808.79,58.5317,5684.77,tp,11,22,6,17,20,19,9,16,7,8,3,13,14,0,10,1,15,4,5,23,21,12,2,18,0,13
2d09eb065,15,1,7.007999999999999,93.75,10.352,1125.0,tp,19,17,11,15,3,7,16,9,23,8,14,12,4,20,5,2,1,13,6,22,10,0,21,18,3,21
2dacf9479,21,1,48.688,3281.25,49.7813,4125.0,tp,21,8,4,18,5,14,1,15,16,22,0,13,17,23,19,20,11,6,2,3,9,12,10,7,0,10
2dc763e67,2,1,26.1493,468.75,27.9253,3000.0,tp,2,15,8,5,22,16,3,1,19,17,4,18,9,11,12,10,21,14,6,0,7,13,23,20,0,19
2df1f109b,13,1,8.0267,93.75,8.6507,843.75,tp,13,16,1,15,7,11,6,5,12,19,10,18,17,8,2,3,14,0,22,9,4,21,23,20,0,17
2e40b2294,0,1,56.7307,5906.25,58.0213,7500.0,tp,0,3,12,20,1,6,5,23,7,19,18,14,11,9,22,10,8,2,21,16,17,4,15,13,0,0
2f40810b2,16,4,45.9573,3093.75,47.792,4593.75,tp,3,16,1,4,21,9,14,12,18,7,0,17,23,5,11,6,13,19,15,8,20,22,10,2,1,10
3051fc9d0,15,1,38.0693,93.75,41.4133,1125.0,tp,15,22,20,6,3,17,5,16,14,1,7,19,11,23,13,12,18,9,0,10,8,4,21,2,0,18
321c09a90,20,1,56.1333,2343.75,59.5733,5718.75,tp,22,7,20,3,23,16,5,15,17,11,10,14,19,9,6,1,12,0,4,8,13,21,2,18,2,17
3346f84ee,11,1,36.0548,1808.79,37.1926,5684.77,tp,11,6,17,7,9,19,3,4,12,23,0,20,13,8,14,1,15,16,10,21,18,22,2,5,0,10
33d0f2685,16,4,37.936,3093.75,39.7707,4593.75,tp,16,7,23,3,11,20,1,5,15,9,17,22,0,10,8,19,12,14,6,21,4,13,18,2,0,12
