recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
006ab765f,23,1,39.9615,7235.16,46.0452,11283.4,tp,23,5,7,11,10,14,22,6,17,3,16,2,19,12,4,21,9,1,20,15,13,8,18,0,0,23
0201197ec,10,1,43.3575,947.461,45.8014,10852.7,tp,10,11,5,3,16,23,6,20,9,19,12,22,7,8,2,1,17,14,4,13,0,21,18,15,0,20
0268057eb,0,1,25.4987,5906.25,26.2933,8250.0,tp,0,1,18,8,12,3,21,5,16,13,23,9,15,11,10,22,20,2,7,4,14,17,19,6,0,0
0297d886e,13,1,57.808,93.75,58.431999999999995,843.75,tp,13,11,16,1,7,19,2,17,6,22,10,21,20,4,12,9,15,8,14,0,5,18,3,23,0,19
03b96f209,16,4,30.9333,3093.75,32.768,4593.75,tp,16,23,19,1,17,7,3,11,2,4,20,8,13,0,5,22,12,10,15,9,6,18,21,14,0,13
03d77fede,0,1,44.4107,5906.25,45.2053,8250.0,tp,0,18,3,12,5,14,1,8,23,7,10,2,11,13,20,15,9,21,22,4,17,19,16,6,0,0
043356ff8,18,1,0.1227,3187.5,0.816,5062.5,tp,18,13,0,12,21,4,3,14,8,15,7,1,11,9,5,23,22,17,20,19,10,16,2,6,0,2
04d6b1fc1,17,4,4.7307,1406.25,7.3387,3937.5,tp,6,17,11,9,20,14,10,3,23,1,21,18,19,22,15,5,0,13,7,4,16,8,2,12,1,16
05f8c0f2f,4,1,26.5867,2343.75,28.4427,4218.75,tp,4,18,21,12,3,1,8,13,20,14,0,16,17,5,23,10,9,22,11,6,2,19,15,7,0,10
06c44d203,3,1,1.28,1031.25,2.0213,2812.5,tp,6,22,7,23,20,11,10,16,17,5,3,19,2,9,15,13,21,0,1,4,14,12,8,18,10,17
078788674,15,1,41.36,93.75,44.70399999999999,1125.0,tp,15,1,3,12,7,11,5,23,9,6,18,21,14,8,22,16,2,0,20,13,17,10,19,4,0,17
07d1687e0,8,1,0.064,3750.0,4.1867,5531.25,tp,0,8,18,21,23,10,2,9,17,13,7,1,11,16,20,4,15,6,5,19,3,22,12,14,1,0
07dcf40f7,10,1,27.237,947.461,29.6809,10852.7,tp,10,11,3,17,9,23,5,6,8,16,7,22,19,14,0,13,21,20,18,4,1,2,12,15,0,14
08db743d0,16,4,38.3787,3093.75,40.2133,4593.75,tp,16,1,3,11,2,17,7,9,14,12,6,20,22,23,13,8,0,4,5,19,21,10,18,15,0,16
090ae427d,7,1,26.1387,4687.5,29.28,11437.5,tp,22,5,0,17,3,10,7,2,1,18,16,15,14,20,19,23,12,4,8,6,11,9,21,13,6,2
09315d9bf,22,1,49.696000000000005,10687.5,51.3013,13687.5,tp,22,10,14,5,23,11,9,19,6,17,20,1,0,7,12,16,21,18,2,3,13,4,15,8,0,12
0b3ef9c4e,6,1,44.3733,562.5,46.5173,4406.25,tp,11,6,7,5,10,2,23,19,14,9,16,20,17,22,3,21,18,0,8,15,1,12,13,4,1,17
0c2124550,21,1,18.2293,3281.25,19.3227,4125.0,tp,21,8,4,16,18,12,14,13,0,11,6,17,9,22,10,1,3,19,23,20,5,7,15,2,0,8
0c48ed342,17,1,50.032,1312.5,56.4853,3937.5,tp,17,11,7,23,6,3,16,14,20,9,19,18,1,10,5,15,12,13,21,2,8,0,22,4,0,21
0c936a1d4,17,4,48.2453,1406.25,50.8533,3937.5,tp,15,17,11,7,10,6,14,3,23,22,18,9,0,20,5,12,21,2,4,13,8,19,1,16,1,12
0cb4632d6,13,1,47.1467,93.75,47.7707,843.75,tp,4,13,18,21,8,12,0,1,14,17,3,9,11,5,16,10,22,19,20,6,23,15,2,7,1,6
0e799da44,18,1,24.6027,3187.5,25.296,5062.5,tp,18,21,8,1,4,14,5,16,0,12,3,13,11,20,7,23,22,19,17,10,9,6,15,2,0,8
103db6411,20,1,22.3573,1312.5,27.7387,6093.75,tp,20,11,5,9,7,6,3,14,10,17,23,4,13,22,12,8,0,1,18,21,16,2,19,15,0,16
11bafff5d,23,1,22.6278,7235.16,28.7115,11283.4,tp,10,23,7,5,0,3,11,2,22,1,9,16,14,19,20,8,17,15,18,6,21,13,12,4,1,4
11c2c02e5,15,1,17.6587,93.75,21.0027,1125.0,tp,7,15,11,3,6,23,10,20,5,16,17,22,14,8,9,19,2,0,1,18,13,4,12,21,1,17
11c2c02e5,15,1,14.8427,93.75,18.1867,1125.0,tp,7,15,11,3,6,23,10,20,5,16,17,22,14,8,9,19,2,0,1,18,13,4,12,21,1,17
1263c23c8,17,1,38.9013,1312.5,45.3547,3937.5,tp,15,17,23,3,4,13,8,22,6,19,18,20,7,14,16,9,5,21,0,1,10,12,11,2,1,18
13511f7bd,1,1,8.256,3843.75,9.152000000000001,5625.0,tp,15,1,23,3,0,18,2,9,6,11,14,22,5,13,17,16,12,8,7,10,20,19,21,4,1,4
13f64f898,1,1,35.4613,3843.75,36.3573,5625.0,tp,1,21,4,14,11,17,13,3,6,19,9,16,22,2,10,8,5,20,7,23,15,12,0,18,0,22
14dc5a39e,13,1,50.5067,93.75,51.1307,843.75,tp,13,1,21,14,4,9,3,16,17,8,7,11,22,2,15,19,10,6,23,20,0,5,12,18,0,20
1504619b7,18,1,44.512,3187.5,45.2053,5062.5,tp,12,2,18,3,17,0,9,20,4,5,19,14,21,23,8,13,1,22,6,10,11,16,7,15,2,5
16553d5cd,23,4,41.7088,6459.96,49.6327,11627.9,tp,23,3,12,5,18,19,7,17,16,20,6,9,2,22,8,0,10,1,11,4,21,14,15,13,0,15
1795728ba,5,1,39.568000000000005,4781.25,41.92,10406.2,tp,5,3,18,0,14,12,1,2,8,13,23,20,19,22,4,16,10,21,15,9,17,6,7,11,0,3
17ca96791,16,4,13.632,3093.75,15.4667,4593.75,tp,16,7,1,22,14,11,23,5,2,0,21,3,10,8,19,15,20,17,18,13,9,6,12,4,0,9
