data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,5531.25,2531.25,003bec244,1.0,14,45.1307,44.544,11,14,7,23,0,3,1,15,17,20,22,6,12,9,13,19,5,10,21,2,8,16,4,18,1,4
tp,4406.25,562.5,01b41f92b,1.0,6,46.38399999999999,44.24,0,6,15,3,23,7,17,9,10,5,11,19,14,20,22,1,12,2,13,18,21,16,4,8,1,0
tp,3281.25,562.5,02b9a8ab9,1.0,12,37.0453,33.9093,3,12,4,18,0,1,8,21,13,23,22,15,9,19,2,16,7,10,11,20,5,6,14,17,1,4
tp,2812.5,1031.25,050d0ca85,1.0,3,50.6613,49.92,15,23,3,0,1,14,6,10,9,7,5,11,20,17,22,18,21,19,12,13,2,16,4,8,2,3
tp,10852.7,947.461,07dcf40f7,1.0,10,29.6809,27.237,10,23,0,7,6,3,5,17,11,9,15,13,14,22,20,19,1,18,21,2,16,4,8,12,0,2
tp,11437.5,4687.5,090ae427d,1.0,7,29.28,26.1387,7,0,3,5,23,18,15,9,10,20,6,2,11,22,19,14,12,17,1,16,8,21,4,13,0,1
tp,11437.5,4687.5,0a9cdd8a5,1.0,7,25.424,22.2827,7,23,0,3,11,15,10,17,5,20,19,22,9,14,1,6,18,2,21,12,13,4,16,8,0,2
tp,3281.25,562.5,0b2fa3f80,1.0,12,6.1493,3.0133,3,12,15,0,8,18,1,23,4,22,21,5,7,13,9,14,2,20,11,10,19,16,6,17,1,3
tp,4125.0,3281.25,0c2124550,1.0,21,19.3227,18.2293,8,4,21,0,1,18,12,3,13,14,22,10,11,23,7,20,9,5,2,15,16,6,19,17,2,3
tp,4565.04,1464.26,0c448e77c,4.0,17,40.0428,36.2638,23,17,0,11,7,10,3,9,6,5,20,14,15,1,12,19,22,18,2,4,21,16,13,8,1,2
tp,5625.0,3843.75,0d25045a9,1.0,1,48.1653,47.2693,1,14,0,3,16,22,7,19,6,21,13,23,10,17,9,5,11,15,8,20,2,18,12,4,0,2
tp,6093.75,1312.5,103db6411,1.0,20,27.7387,22.3573,11,17,20,5,7,10,23,0,3,6,9,14,15,22,12,19,18,2,1,4,21,16,8,13,2,7
tp,5062.5,3187.5,10dae79ed,1.0,18,30.8853,30.191999999999997,18,0,12,3,4,8,23,21,20,5,11,9,7,19,10,14,1,22,15,13,16,2,6,17,0,1
tp,11283.4,7235.16,11bafff5d,1.0,23,28.7115,22.6278,23,10,0,7,5,9,11,3,15,22,17,20,6,1,19,18,12,14,2,13,4,8,21,16,0,2
tp,5531.25,3750.0,14d467153,1.0,8,4.496,0.3733,0,18,8,5,4,12,3,13,21,1,16,15,22,23,14,10,20,11,9,7,19,2,6,17,2,0
tp,5062.5,3187.5,1504619b7,1.0,18,45.2053,44.512,18,12,2,3,4,0,21,9,13,1,23,20,15,22,7,19,8,10,5,11,6,14,16,17,0,5
tp,4593.75,3093.75,158c5acb6,4.0,16,20.6773,18.8427,16,1,3,0,7,19,13,8,11,5,20,10,21,15,22,6,23,14,17,4,12,18,2,9,0,3
tp,11627.9,6459.96,16553d5cd,4.0,23,49.6327,41.7088,23,12,3,18,0,5,8,15,7,4,22,9,20,14,10,1,21,11,19,6,16,13,17,2,0,4
tp,5531.25,2531.25,1679e323d,1.0,14,9.264,8.6773,14,7,0,3,23,15,1,11,17,6,20,9,16,10,22,5,21,19,18,12,13,4,2,8,0,2
tp,5625.0,3843.75,16fc37168,1.0,1,30.256,29.36,3,1,0,8,4,21,12,18,22,13,16,23,7,15,11,19,10,5,6,2,9,14,20,17,1,2
tp,4406.25,2812.5,16ffcf223,1.0,14,17.92,16.9973,14,21,0,18,4,1,3,15,7,16,5,11,10,23,13,8,22,19,6,17,20,2,9,12,0,2
tp,13687.5,10687.5,1856bb5c2,1.0,22,38.0587,36.4533,11,23,17,22,0,7,3,10,20,9,5,6,14,19,12,15,1,4,18,13,8,21,2,16,3,4
tp,10406.2,4781.25,18df43462,1.0,5,49.1893,46.8373,14,0,5,18,23,15,3,10,7,22,6,21,11,1,20,17,9,19,2,12,16,4,13,8,2,1
tp,3281.25,562.5,19442bf58,1.0,12,4.6293,1.4933,12,3,0,18,8,4,5,23,1,22,21,15,9,13,16,7,14,19,11,20,10,2,6,17,0,2
tp,2812.5,281.25,195e5ba43,1.0,19,26.736,25.184,11,19,7,0,23,17,20,3,10,15,9,6,1,5,22,4,14,21,2,18,12,8,13,16,1,3
tp,4593.75,3093.75,1a3993962,4.0,16,49.9787,48.144,16,3,0,1,7,17,19,23,11,20,10,6,13,15,5,22,14,9,21,12,4,8,2,18,0,2
tp,11627.9,6459.96,1aa00dc63,4.0,23,49.1566,41.2328,23,3,12,0,18,1,4,15,7,9,21,5,13,11,10,16,22,20,14,8,19,6,2,17,0,3
tp,5531.25,2531.25,1aef4f8ff,1.0,14,47.7387,47.152,14,21,0,18,1,7,3,4,15,5,23,10,11,22,6,19,13,17,12,16,9,2,20,8,0,2
tp,13687.5,10687.5,1bc8c196e,1.0,22,6.2027,4.5973,22,21,1,3,0,14,8,4,7,13,23,18,12,15,10,2,5,11,6,16,9,20,19,17,0,4
tp,4125.0,3281.25,1d76cb226,1.0,21,50.8053,49.711999999999996,8,21,4,0,1,13,3,18,14,10,11,7,20,22,12,15,5,23,2,9,6,17,16,19,1,3
tp,4593.75,3093.75,1ef3e2282,4.0,16,26.2933,24.4587,16,3,0,7,1,23,19,11,15,20,13,5,17,10,14,21,8,6,22,12,4,9,18,2,0,2
tp,13687.5,10687.5,1f0fe1c7e,1.0,22,31.9787,30.3733,22,15,9,17,3,23,6,0,7,11,10,14,20,1,5,12,19,16,2,18,13,21,8,4,0,7
tp,5684.77,1808.79,1f2260885,1.0,11,8.1908,7.0531,11,7,0,23,20,17,3,15,10,19,22,5,6,4,9,14,2,21,1,18,13,8,12,16,0,2
tp,3281.25,562.5,2026bced7,1.0,12,53.0347,49.8987,18,12,4,0,3,8,21,1,13,22,20,19,23,16,2,9,10,5,11,15,6,14,7,17,1,3
