data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,3281.25,562.5,007f87ba2,1.0,12,42.272,39.135999999999996,12,3,0,18,4,21,13,9,15,5,8,1,23,17,16,11,19,10,2,6,22,7,14,20,0,2
tp,4565.04,1464.26,0099c367b,4.0,17,55.1996,51.4206,17,0,15,11,23,9,6,20,3,7,10,14,5,1,22,19,2,18,12,21,4,16,13,8,0,1
tp,8250.0,5906.25,00d442df7,1.0,0,20.16,19.3653,8,0,18,12,3,21,2,10,16,4,6,9,13,19,17,14,23,11,7,20,1,15,5,22,1,1
tp,4593.75,3093.75,03b96f209,4.0,16,32.768,30.9333,15,16,19,3,0,17,7,1,23,9,11,20,6,10,12,2,14,13,18,4,5,21,22,8,1,4
tp,8250.0,5906.25,03d77fede,1.0,0,45.2053,44.4107,0,18,3,12,8,4,16,14,7,23,5,10,15,6,13,11,2,9,21,17,1,19,22,20,0,0
tp,3937.5,1406.25,04d6b1fc1,4.0,17,7.3387,4.7307,17,11,0,9,15,3,6,7,23,14,10,20,12,5,16,18,22,1,2,21,19,4,13,8,0,2
tp,11437.5,4687.5,04e70a8e3,1.0,7,26.736,23.5947,11,15,7,17,0,20,3,23,6,10,16,19,9,22,14,4,21,18,13,12,5,2,1,8,2,4
tp,10852.7,947.461,055d22517,1.0,10,50.0274,47.5835,3,0,23,5,12,10,18,20,6,7,15,11,19,9,14,17,22,2,4,16,1,21,13,8,5,1
tp,8250.0,5906.25,067f49f8b,1.0,0,54.0907,53.29600000000001,1,0,18,12,4,3,21,8,9,2,13,16,22,14,15,17,20,11,6,10,23,7,19,5,1,1
tp,3281.25,562.5,068f1b8e2,1.0,12,26.0,22.864,12,3,18,0,5,23,4,8,10,13,14,15,16,22,7,9,6,17,11,21,1,2,20,19,0,3
tp,5625.0,3843.75,07f1227b0,1.0,1,33.8347,32.9387,1,14,0,21,13,3,22,15,7,9,16,23,20,2,4,11,18,5,17,6,8,10,12,19,0,2
tp,3281.25,562.5,0968aea09,1.0,12,8.9067,5.7707,3,12,0,18,5,4,10,23,13,15,14,11,7,16,9,6,17,21,19,22,20,2,8,1,1,2
tp,2812.5,281.25,0a350d11c,1.0,19,13.0773,11.5253,19,0,3,23,10,14,18,7,6,15,11,17,5,9,12,1,20,2,22,21,4,13,16,8,0,1
tp,3937.5,1406.25,0c936a1d4,4.0,17,50.8533,48.2453,15,0,17,11,7,3,9,23,6,10,14,20,12,18,5,16,19,22,4,21,2,1,13,8,2,1
tp,843.75,93.75,0cb4632d6,1.0,13,47.7707,47.1467,13,18,4,21,12,3,15,0,14,1,8,2,10,11,16,7,5,9,19,17,6,22,20,23,0,7
tp,3000.0,468.75,0e034f968,1.0,2,3.6693,1.8933,2,3,0,15,5,12,22,23,7,20,18,9,1,17,4,14,19,21,10,11,6,13,16,8,0,2
tp,8250.0,5906.25,0ea8ea68a,1.0,0,4.5973,3.8027,3,0,12,18,5,14,8,10,23,7,11,15,19,6,20,21,1,16,17,22,4,13,9,2,1,1
tp,5250.0,1125.0,12ec1d4cb,1.0,9,26.9173,24.112,9,17,0,3,23,18,14,11,10,2,15,6,1,12,7,5,21,22,20,4,13,19,16,8,0,2
tp,5625.0,3843.75,13511f7bd,1.0,1,9.152000000000001,8.256,15,0,1,3,23,12,9,14,22,13,7,6,18,10,17,20,2,21,11,5,4,8,16,19,2,1
tp,10852.7,947.461,1383208d3,1.0,10,52.9183,50.4744,10,23,3,5,0,12,18,11,7,20,6,15,22,2,19,4,9,14,16,13,17,1,21,8,0,4
tp,843.75,93.75,14dc5a39e,1.0,13,51.1307,50.5067,13,1,21,0,3,4,14,18,8,2,22,9,12,16,20,15,11,17,23,5,10,19,6,7,0,3
tp,843.75,93.75,1520a52ef,1.0,13,7.12,6.496,13,3,18,21,4,12,0,1,8,15,14,16,2,9,10,11,22,7,5,19,23,17,6,20,0,6
tp,5718.75,843.75,1535d0c9b,1.0,9,8.2133,4.6507,15,17,0,9,3,23,5,14,6,20,7,11,10,18,12,13,19,22,4,2,1,16,21,8,3,2
tp,2812.5,281.25,1545e29b3,1.0,19,1.6907,0.1387,3,19,0,14,12,5,18,23,20,10,15,17,7,9,11,6,1,22,2,16,13,4,21,8,1,2
tp,8250.0,5906.25,157a50231,1.0,0,36.5813,35.7867,0,18,12,8,3,14,4,21,16,7,1,15,2,10,6,23,11,13,9,17,5,19,22,20,0,0
tp,5062.5,3187.5,15d9e6d8b,1.0,18,37.3387,36.6453,18,4,3,21,12,0,13,14,1,2,9,15,11,6,17,8,16,7,5,10,19,22,23,20,0,5
tp,11627.9,6459.96,160add406,4.0,23,26.6043,18.6805,23,0,3,12,5,18,10,11,20,15,7,6,14,9,22,17,19,4,16,2,1,13,21,8,0,1
tp,2812.5,1031.25,163e86660,1.0,3,58.8053,58.06399999999999,3,0,12,18,5,23,10,11,7,15,14,20,6,9,4,19,17,16,22,21,13,2,1,8,0,1
tp,10406.2,4781.25,1795728ba,1.0,5,41.92,39.568000000000005,3,5,12,0,18,8,23,9,21,4,1,15,14,16,13,7,22,17,10,6,2,19,11,20,1,3
tp,10852.7,947.461,1bd29a4bb,1.0,10,45.2325,42.7886,11,17,7,0,23,20,10,3,9,6,15,22,14,5,1,19,2,12,21,16,18,4,13,8,6,3
tp,4406.25,562.5,1d6371ff5,1.0,6,42.6933,40.5493,6,0,7,3,23,5,17,15,11,10,9,14,20,2,19,22,1,21,16,12,18,4,13,8,0,1
tp,1125.0,93.75,1d949c49d,1.0,15,36.9867,33.6427,7,15,3,0,5,23,12,14,18,16,10,17,9,1,22,11,20,13,21,6,4,19,2,8,1,3
tp,4593.75,3093.75,1fbc39373,4.0,16,36.2293,34.3947,16,3,0,7,1,15,11,17,23,18,2,20,12,9,19,6,4,10,21,5,13,22,14,8,0,2
