data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,5531.25,3750.0,00b404881,1.0,8,4.1973,0.0747,8,21,4,14,13,1,16,0,18,22,3,2,23,7,20,10,6,11,19,12,17,15,5,9,0,7
tp,5062.5,3187.5,011f25080,1.0,18,6.3787,5.6853,4,18,21,12,3,0,1,13,14,8,2,23,6,15,9,10,22,17,5,11,16,7,19,20,1,5
tp,10852.7,947.461,0201197ec,1.0,10,45.8014,43.3575,10,3,0,23,6,7,5,22,17,20,11,9,16,19,15,14,1,18,12,21,4,2,13,8,0,2
tp,5684.77,1808.79,0295e3234,1.0,11,6.2984,5.1606,23,15,11,7,0,3,17,10,5,20,6,22,9,1,19,14,2,13,12,16,4,21,18,8,2,4
tp,843.75,93.75,0297d886e,1.0,13,58.431999999999995,57.808,1,13,21,3,4,16,0,14,18,5,10,12,15,6,8,9,17,2,20,23,22,7,19,11,1,6
tp,5062.5,3187.5,043356ff8,1.0,18,0.816,0.1227,18,13,4,12,0,21,3,1,8,14,15,23,6,2,22,10,9,16,5,17,11,7,19,20,0,4
tp,4406.25,562.5,0509303a5,1.0,6,25.8453,23.7013,6,11,10,23,7,17,22,0,3,15,9,20,14,5,19,2,1,21,4,13,12,16,18,8,0,7
tp,3000.0,468.75,05b9c974c,1.0,2,33.76,31.984,2,23,0,15,3,9,12,22,1,7,5,6,17,14,20,16,13,10,18,19,4,11,21,8,0,2
tp,8250.0,5906.25,06a0c48c9,1.0,0,58.016000000000005,57.2213,18,0,12,3,4,8,21,1,23,14,7,11,9,16,10,5,22,15,19,6,17,20,2,13,1,1
tp,2812.5,1031.25,06c44d203,1.0,3,2.0213,1.28,23,22,7,6,0,10,3,20,17,5,9,1,15,16,19,14,11,12,2,18,21,4,13,8,6,4
