recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
0099c367b,17,4,51.4206,1464.26,55.1996,4565.04,tp,17,6,3,9,15,1,10,11,7,19,5,23,12,20,14,18,21,13,22,4,0,2,8,16,0,20
0209f7ab2,7,1,50.7573,4687.5,53.8987,11437.5,tp,11,7,20,10,23,6,3,17,19,22,15,5,16,2,1,13,14,12,9,8,21,4,18,0,1,23
0275e127d,11,1,11.9989,1808.79,13.1367,5684.77,tp,11,7,3,10,20,15,6,17,16,19,23,1,13,14,8,12,5,4,9,21,18,22,2,0,0,23
050d0ca85,3,1,49.92,1031.25,50.6613,2812.5,tp,15,3,1,23,6,5,21,10,14,9,0,7,19,2,11,18,22,8,13,20,4,17,12,16,1,10
053aeb7bd,23,4,9.8569,6459.96,17.7807,11627.9,tp,23,12,5,3,18,13,8,15,0,19,7,10,22,20,4,2,11,17,21,9,14,16,6,1,0,8
057802c25,11,1,4.2202,1808.79,5.358,5684.77,tp,11,10,23,3,6,7,19,5,14,18,15,20,17,22,2,1,9,12,0,13,4,8,16,21,0,18
067f49f8b,0,1,53.29600000000001,5906.25,54.0907,8250.0,tp,0,1,8,4,18,21,3,12,13,14,19,2,9,22,10,6,17,5,16,15,20,7,11,23,0,0
06a0c48c9,0,1,57.2213,5906.25,58.016000000000005,8250.0,tp,18,0,12,4,3,13,8,21,5,2,15,23,19,1,9,16,14,22,7,10,17,6,20,11,1,1
073e4d908,12,1,12.495999999999999,562.5,15.632,3281.25,tp,12,23,3,18,5,2,13,8,15,17,11,6,0,20,10,16,1,9,19,7,4,22,14,21,0,12
0a350d11c,19,1,11.5253,281.25,13.0773,2812.5,tp,19,23,3,5,14,10,22,12,7,11,6,9,1,18,2,13,15,0,17,16,20,21,4,8,0,17
0e29d05ed,15,1,31.936,93.75,35.28,1125.0,tp,7,15,3,11,20,16,23,1,17,14,5,22,10,13,19,6,9,8,2,21,0,18,4,12,1,20
0eb2079ea,3,1,5.5893,1031.25,6.3307,2812.5,tp,23,3,14,5,15,7,10,12,11,22,20,17,18,19,6,1,2,0,9,8,21,13,4,16,1,17
0f8cadb4a,13,1,34.4907,93.75,35.1147,843.75,tp,1,13,3,16,14,15,10,19,7,23,6,11,2,21,22,17,18,20,5,0,4,9,8,12,1,19
12a12f0fa,8,1,31.504,3750.0,35.6267,5531.25,tp,8,4,18,21,3,12,14,0,13,1,15,19,5,16,7,9,10,17,23,20,11,22,2,6,0,7
1375a05d1,21,1,28.1493,3281.25,29.2427,4125.0,tp,14,21,18,4,1,8,15,3,19,13,17,11,0,22,5,10,7,6,23,20,9,2,12,16,1,12
13c678c1d,1,1,0.8640000000000001,3843.75,1.76,5625.0,tp,1,14,3,21,18,4,13,22,15,7,8,16,0,23,5,6,9,10,19,12,17,11,20,2,0,12
13de5cabb,11,1,57.3359,1808.79,58.4737,5684.77,tp,11,3,7,6,23,10,9,19,20,17,5,22,15,1,2,14,18,13,16,4,0,12,8,21,0,20
14d467153,8,1,0.3733,3750.0,4.496,5531.25,tp,18,8,0,12,13,4,3,21,1,5,16,14,23,19,15,10,9,22,7,2,20,17,6,11,1,2
157a50231,0,1,35.7867,5906.25,36.5813,8250.0,tp,0,18,8,12,1,4,3,21,16,13,2,19,9,14,10,5,22,17,15,6,7,23,20,11,0,0
160add406,23,4,3.0534,6459.96,10.9772,11627.9,tp,23,3,5,10,17,9,12,11,13,19,6,14,7,20,15,22,0,1,8,18,2,16,4,21,0,16
1679e323d,14,1,8.6773,2531.25,9.264,5531.25,tp,14,3,7,23,15,1,11,5,18,22,20,10,12,21,17,16,6,19,9,4,2,8,13,0,0,23
16ccddf71,14,1,51.8773,2812.5,52.8,4406.25,tp,14,1,7,15,3,11,21,22,16,23,8,4,18,5,17,6,13,2,19,20,10,0,9,12,0,21
178b835e3,20,1,36.6453,2343.75,40.0853,5718.75,tp,7,16,15,3,20,11,17,1,23,10,14,19,22,5,6,13,2,9,21,8,18,4,12,0,4,23
19dfeda02,6,1,16.0693,562.5,18.2133,4406.25,tp,7,6,2,3,10,15,1,23,11,5,19,22,16,14,20,9,17,8,18,0,21,12,4,13,1,19
1a5fb3223,7,1,56.7893,4687.5,59.9307,11437.5,tp,15,7,14,23,3,1,5,17,11,22,13,20,18,12,2,21,6,10,4,8,9,16,19,0,1,23
1b77382c7,14,1,32.1493,3750.0,32.4213,6468.75,tp,14,21,1,3,8,18,15,4,13,7,22,0,5,19,16,23,11,6,17,10,20,9,12,2,0,11
1d949c49d,15,1,33.6427,93.75,36.9867,1125.0,tp,23,7,15,14,3,1,5,12,20,22,21,2,10,11,8,13,6,17,18,9,4,16,19,0,2,23
1e05620be,12,1,38.4587,562.5,41.5947,3281.25,tp,12,3,18,8,21,4,5,23,1,15,0,14,17,13,20,16,10,7,22,11,6,9,19,2,0,10
1fb41e1c4,18,1,13.872,3187.5,14.5653,5062.5,tp,12,18,3,4,0,8,1,21,23,13,15,9,5,2,19,14,22,6,16,20,17,10,7,11,1,4
1fb94ae60,2,1,48.2453,468.75,50.0213,3000.0,tp,2,3,12,23,7,5,20,0,15,19,4,1,18,17,9,6,8,22,11,16,10,13,14,21,0,7
1fbc39373,16,4,34.3947,3093.75,36.2293,4593.75,tp,16,3,1,7,20,23,13,10,15,17,11,6,2,19,22,9,5,0,14,12,4,18,8,21,0,17
21c9f1ba3,8,1,11.8347,3750.0,15.9573,5531.25,tp,4,8,18,21,12,13,3,0,1,14,15,5,19,10,16,9,23,7,17,22,20,11,2,6,1,7
21e2f2977,15,1,26.3307,93.75,29.6747,1125.0,tp,7,15,3,20,23,16,5,17,11,19,2,10,22,13,9,1,14,6,8,21,0,18,4,12,1,20
22050fe3f,19,1,56.623999999999995,281.25,58.176,2812.5,tp,19,6,3,7,15,23,10,5,11,17,13,1,22,9,14,18,16,2,20,0,8,21,4,12,0,19
22bfc5978,5,1,46.6187,4781.25,48.9707,10406.2,tp,3,5,6,11,10,23,14,15,18,19,9,7,22,1,20,2,17,12,21,0,8,13,4,16,1,19
2319eb4b4,18,1,25.631999999999998,3187.5,26.3253,5062.5,tp,18,3,21,4,12,1,14,8,15,0,9,13,23,5,19,22,6,10,16,7,20,17,11,2,0,9
24aac801a,1,1,46.4,3843.75,47.29600000000001,5625.0,tp,1,14,3,22,21,8,13,16,5,6,7,0,19,15,11,20,10,18,23,17,2,9,12,4,0,11
281865590,0,1,48.0587,5906.25,48.8533,8250.0,tp,0,18,12,3,1,4,2,5,8,23,9,19,10,13,16,6,15,17,14,20,21,22,11,7,0,0
288e5d13f,3,1,14.3893,1031.25,15.1307,2812.5,tp,1,3,21,4,13,16,14,8,22,6,18,5,0,19,9,7,12,20,11,10,17,15,23,2,1,12
29127020a,3,1,25.12,1031.25,25.8613,2812.5,tp,7,14,3,12,15,23,5,1,11,17,9,20,4,2,18,22,21,10,6,8,19,0,16,13,2,21
2a69408f6,5,1,41.376000000000005,4781.25,43.728,10406.2,tp,5,3,11,10,23,6,19,15,14,4,17,2,18,22,20,7,0,9,12,1,21,8,13,16,0,16
2bb539997,7,1,26.0907,4687.5,29.232,11437.5,tp,7,3,23,20,17,11,10,15,9,1,6,19,22,5,14,2,16,21,13,18,12,8,0,4,0,22
2bcddf9a5,5,1,16.4693,4781.25,18.8213,10406.2,tp,5,3,23,7,20,2,10,19,12,11,15,22,4,9,6,17,14,1,18,8,0,16,13,21,0,20
2c6ba715f,21,1,43.696000000000005,3281.25,44.7893,4125.0,tp,3,21,1,4,18,14,13,8,16,12,9,23,7,15,0,5,19,22,10,6,11,17,20,2,1,14
2dc763e67,2,1,6.2987,468.75,8.0747,3000.0,tp,2,3,15,12,23,7,1,5,19,6,18,9,0,8,22,11,17,20,4,13,14,16,10,21,0,12
