recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
006ab765f,23,1,39.9615,7235.16,46.0452,11283.4,tp,23,6,3,15,10,5,12,9,14,20,13,22,18,11,0,17,1,7,2,4,16,19,21,8,0,14
0201197ec,10,1,43.3575,947.461,45.8014,10852.7,tp,10,23,3,20,5,22,7,11,17,9,6,2,16,1,12,14,0,15,18,19,13,4,21,8,0,16
0268057eb,0,1,25.4987,5906.25,26.2933,8250.0,tp,1,0,3,12,18,8,21,4,23,7,2,16,15,14,9,6,22,13,11,19,10,5,20,17,1,1
0297d886e,13,1,57.808,93.75,58.431999999999995,843.75,tp,13,1,3,21,4,16,22,7,8,2,5,12,0,18,14,15,9,10,23,20,11,19,6,17,0,12
03b96f209,16,4,30.9333,3093.75,32.768,4593.75,tp,16,23,19,3,1,7,20,15,17,5,13,12,11,22,14,10,0,9,18,4,21,6,2,8,0,16
03d77fede,0,1,44.4107,5906.25,45.2053,8250.0,tp,18,0,12,3,21,8,4,14,1,23,15,5,13,6,2,19,7,10,11,22,9,16,17,20,1,1
043356ff8,18,1,0.1227,3187.5,0.816,5062.5,tp,18,12,0,13,4,3,21,15,1,8,14,23,7,2,19,22,5,11,10,6,9,16,17,20,0,2
04d6b1fc1,17,4,4.7307,1406.25,7.3387,3937.5,tp,17,6,9,11,3,15,23,20,7,14,10,22,1,5,12,2,13,0,16,19,18,21,4,8,0,17
05f8c0f2f,4,1,26.5867,2343.75,28.4427,4218.75,tp,18,4,21,3,12,8,14,1,0,13,19,15,7,2,11,5,23,22,16,10,6,17,9,20,1,8
06c44d203,3,1,1.28,1031.25,2.0213,2812.5,tp,22,23,7,3,6,20,11,10,15,17,5,9,14,16,12,2,1,19,13,18,0,4,21,8,3,20
078788674,15,1,41.36,93.75,44.70399999999999,1125.0,tp,15,3,7,1,12,23,13,14,21,5,18,9,16,8,11,0,22,2,20,17,4,10,19,6,0,15
07d1687e0,8,1,0.064,3750.0,4.1867,5531.25,tp,8,0,18,21,12,1,4,3,6,5,14,23,10,19,13,16,15,2,22,9,7,11,17,20,0,1
07dcf40f7,10,1,27.237,947.461,29.6809,10852.7,tp,10,23,3,7,6,11,20,5,17,22,15,14,1,12,0,9,16,18,2,19,13,21,4,8,0,14
08db743d0,16,4,38.3787,3093.75,40.2133,4593.75,tp,1,16,3,7,13,22,21,0,20,5,14,23,12,8,4,2,18,15,17,9,19,11,10,6,1,7
090ae427d,7,1,26.1387,4687.5,29.28,11437.5,tp,18,3,5,22,0,2,23,10,7,14,20,1,11,17,12,15,16,9,6,19,13,8,21,4,8,4
09315d9bf,22,1,49.696000000000005,10687.5,51.3013,13687.5,tp,22,23,10,3,15,5,20,11,6,7,14,12,17,9,19,1,0,18,2,4,13,16,21,8,0,16
0b3ef9c4e,6,1,44.3733,562.5,46.5173,4406.25,tp,11,7,22,20,6,23,5,10,3,17,15,2,9,1,19,14,16,12,18,13,0,4,21,8,4,20
0c2124550,21,1,18.2293,3281.25,19.3227,4125.0,tp,8,21,4,12,3,18,1,14,13,19,15,0,7,22,10,5,16,11,23,2,6,9,17,20,1,11
0c48ed342,17,1,50.032,1312.5,56.4853,3937.5,tp,11,7,17,23,20,3,22,9,10,5,15,19,6,16,12,14,13,1,2,0,4,18,21,8,2,19
0c936a1d4,17,4,48.2453,1406.25,50.8533,3937.5,tp,15,17,6,11,23,10,3,7,20,14,9,22,5,1,12,19,2,16,13,0,4,18,21,8,1,19
0cb4632d6,13,1,47.1467,93.75,47.7707,843.75,tp,18,4,13,21,12,3,0,14,8,15,1,19,7,23,11,5,10,2,22,6,9,16,17,20,2,6
0e799da44,18,1,24.6027,3187.5,25.296,5062.5,tp,18,21,4,14,3,12,8,1,15,19,13,0,23,5,10,7,11,22,6,17,2,16,9,20,0,11
103db6411,20,1,22.3573,1312.5,27.7387,6093.75,tp,20,11,3,23,17,14,6,5,22,7,9,10,12,1,15,18,2,16,0,13,19,4,21,8,0,18
11bafff5d,23,1,22.6278,7235.16,28.7115,11283.4,tp,10,23,7,3,20,5,11,22,6,14,17,9,0,12,15,1,18,13,4,2,16,19,21,8,1,12
11c2c02e5,15,1,17.6587,93.75,21.0027,1125.0,tp,15,7,3,23,11,20,22,17,10,6,14,16,9,5,1,2,13,19,0,12,21,4,18,8,0,18
11c2c02e5,15,1,14.8427,93.75,18.1867,1125.0,tp,15,7,3,23,11,20,22,17,10,6,14,16,9,5,1,2,13,19,0,12,21,4,18,8,0,18
1263c23c8,17,1,38.9013,1312.5,45.3547,3937.5,tp,15,23,17,3,7,9,14,12,22,11,20,13,16,5,10,19,6,1,18,0,4,2,21,8,2,19
13511f7bd,1,1,8.256,3843.75,9.152000000000001,5625.0,tp,1,15,3,23,0,12,7,14,22,6,8,9,13,2,18,20,5,10,16,21,11,17,4,19,0,4
13f64f898,1,1,35.4613,3843.75,36.3573,5625.0,tp,1,4,3,21,14,13,12,7,8,18,15,23,5,22,0,16,11,19,2,9,10,20,6,17,0,14
14dc5a39e,13,1,50.5067,93.75,51.1307,843.75,tp,13,1,21,3,4,8,14,0,22,12,18,16,5,7,2,23,15,9,10,6,20,11,19,17,0,7
1504619b7,18,1,44.512,3187.5,45.2053,5062.5,tp,12,18,3,2,9,1,4,0,15,14,21,7,23,13,8,11,22,19,16,10,5,17,6,20,1,7
16553d5cd,23,4,41.7088,6459.96,49.6327,11627.9,tp,12,23,18,3,5,15,14,13,4,2,0,10,7,20,22,21,1,8,11,19,9,17,6,16,1,10
1795728ba,5,1,39.568000000000005,4781.25,41.92,10406.2,tp,5,12,18,3,0,23,2,7,15,22,13,8,1,14,21,16,11,4,10,19,9,20,6,17,0,4
17ca96791,16,4,13.632,3093.75,15.4667,4593.75,tp,1,13,3,16,7,21,14,5,8,12,23,15,18,0,4,11,19,20,22,2,9,17,10,6,3,13
180ba3012,6,1,48.352,562.5,50.496,4406.25,tp,11,7,6,17,23,3,9,15,22,20,10,5,2,14,1,19,13,12,16,0,18,4,21,8,2,19
19442bf58,12,1,1.4933,562.5,4.6293,3281.25,tp,12,3,18,15,8,4,5,14,7,23,21,0,13,22,1,2,11,9,19,10,16,17,20,6,0,11
1ca8c8af6,12,1,0.6827,562.5,3.8187,3281.25,tp,12,0,18,3,1,8,9,4,23,15,21,2,13,7,14,22,16,6,5,11,19,10,20,17,0,1
1d6371ff5,6,1,40.5493,562.5,42.6933,4406.25,tp,6,22,10,3,23,1,14,9,17,11,5,20,16,7,15,2,21,18,19,12,0,13,8,4,0,20
