recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
00b404881,8,1,0.0747,3750.0,4.1973,5531.25,tp,21,8,4,14,18,12,1,3,23,13,16,19,0,5,2,22,9,15,10,17,7,6,11,20,1,12
011f25080,18,1,5.6853,3187.5,6.3787,5062.5,tp,4,21,18,13,8,3,12,0,9,14,1,23,2,10,6,15,11,19,5,16,7,17,22,20,2,7
0295e3234,11,1,5.1606,1808.79,6.2984,5684.77,tp,15,23,11,7,20,10,3,6,17,5,16,13,14,9,22,1,19,4,2,0,12,21,8,18,2,19
0313e82cf,16,4,21.471999999999998,3093.75,23.3067,4593.75,tp,16,1,3,13,7,0,20,5,14,21,11,10,19,12,17,2,8,4,6,22,23,9,15,18,0,5
0509303a5,6,1,23.7013,562.5,25.8453,4406.25,tp,6,11,10,7,20,5,3,17,9,21,15,8,18,16,14,2,22,23,12,19,0,4,1,13,0,20
07f1227b0,1,1,32.9387,3843.75,33.8347,5625.0,tp,14,7,21,23,3,15,8,11,1,9,4,17,20,5,0,16,10,18,19,2,6,12,22,13,8,14
133001416,3,1,14.88,1031.25,15.6213,2812.5,tp,5,3,7,10,0,23,20,2,17,12,11,9,1,15,19,6,16,18,13,22,14,4,8,21,1,4
1383208d3,10,1,50.4744,947.461,52.9183,10852.7,tp,23,10,5,7,3,11,22,6,17,15,19,1,4,13,12,9,16,20,21,14,8,2,0,18,1,22
141675c80,1,1,54.6933,3843.75,55.5893,5625.0,tp,1,14,21,3,4,16,13,8,23,18,7,5,19,9,12,0,2,10,11,6,20,15,17,22,0,15
156b77dfe,1,1,37.36,3843.75,38.256,5625.0,tp,3,1,0,2,5,16,17,6,7,9,13,20,10,11,12,19,23,4,18,15,14,8,21,22,1,2
15d9e6d8b,18,1,36.6453,3187.5,37.3387,5062.5,tp,4,18,21,13,12,3,8,0,9,1,14,2,10,23,6,15,5,19,11,7,17,16,22,20,1,7
160add406,23,4,18.6805,6459.96,26.6043,11627.9,tp,23,5,20,3,17,11,7,10,9,1,16,6,22,4,15,19,13,12,0,8,21,2,14,18,0,18
160b70831,2,1,1.9413,468.75,3.7173,3000.0,tp,2,12,3,5,9,18,19,13,6,7,4,1,17,16,0,22,11,15,10,23,20,14,21,8,0,14
16fc37168,1,1,29.36,3843.75,30.256,5625.0,tp,12,3,1,0,16,18,5,13,8,2,7,9,4,14,19,21,10,15,23,20,6,22,17,11,2,3
16ffcf223,14,1,16.9973,2812.5,17.92,4406.25,tp,14,21,7,23,3,8,1,4,18,9,11,15,17,5,0,16,19,2,10,20,22,12,13,6,0,14
1702d35a0,22,1,28.2453,10687.5,29.8507,13687.5,tp,22,6,23,10,3,5,11,17,9,7,1,15,20,13,16,19,14,12,8,21,4,2,0,18,0,22
17ca62c97,4,1,32.9173,2343.75,34.7733,4218.75,tp,4,21,12,18,13,8,3,9,1,14,0,2,5,23,6,10,11,16,15,19,7,17,22,20,0,10
184322f0e,22,1,54.8,10687.5,56.4053,13687.5,tp,22,1,13,3,23,16,10,21,14,5,15,7,4,19,17,8,11,12,20,2,9,6,0,18,0,22
18e249f36,7,1,28.8747,4687.5,32.016,11437.5,tp,5,7,10,16,3,11,20,1,23,17,14,6,19,9,15,0,2,13,4,12,22,21,18,8,1,15
1a3993962,16,4,48.144,3093.75,49.9787,4593.75,tp,16,1,3,7,0,20,13,11,19,5,14,8,21,2,17,23,22,10,6,15,4,12,18,9,0,4
1ef3e2282,16,4,24.4587,3093.75,26.2933,4593.75,tp,16,7,3,1,20,11,14,10,15,17,5,0,23,13,19,6,21,2,4,9,22,12,8,18,0,11
1f0fe1c7e,22,1,30.3733,10687.5,31.9787,13687.5,tp,22,17,3,20,5,7,23,6,11,10,9,15,19,2,16,13,1,12,14,8,4,0,21,18,0,21
1fd650183,4,1,35.135999999999996,2343.75,36.992,4218.75,tp,4,21,13,18,3,1,8,9,14,0,12,6,11,10,2,5,19,17,15,16,23,7,20,22,0,9
1ffa43aae,13,1,29.7067,93.75,30.3307,843.75,tp,13,18,4,0,12,8,3,9,21,1,23,15,10,2,14,7,5,22,6,19,16,17,11,20,0,3
200656f13,23,4,35.1086,6459.96,43.0324,11627.9,tp,23,11,7,3,20,10,17,9,16,5,6,15,22,14,1,4,13,2,19,12,21,0,8,18,0,21
