data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,11283.4,7235.16,006ab765f,1.0,23,46.0452,39.9615,23,5,6,3,10,9,2,19,0,16,15,7,17,22,13,11,12,14,1,20,18,4,8,21,0,8
tp,5531.25,3750.0,00b404881,1.0,8,4.1973,0.0747,8,21,4,12,14,1,0,18,16,23,9,3,5,13,20,22,7,10,6,11,19,17,2,15,0,6
tp,5625.0,3843.75,0151b7d20,1.0,1,46.928000000000004,46.032,1,13,16,3,18,5,12,14,0,7,4,21,23,15,9,2,19,10,11,20,8,22,6,17,0,8
tp,11437.5,4687.5,0209f7ab2,1.0,7,53.8987,50.7573,7,11,6,10,20,16,5,19,2,14,15,22,23,3,12,17,1,0,13,21,8,18,4,9,0,17
tp,8250.0,5906.25,0268057eb,1.0,0,26.2933,25.4987,0,18,12,1,8,3,9,13,4,14,16,2,23,19,7,15,21,10,22,20,5,17,11,6,0,0
tp,5684.77,1808.79,0295e3234,1.0,11,6.2984,5.1606,15,23,7,11,10,5,20,6,17,16,22,14,3,2,19,13,12,9,0,18,1,8,21,4,3,18
tp,8250.0,5906.25,03d77fede,1.0,0,45.2053,44.4107,18,0,12,3,5,14,23,8,7,2,4,16,1,13,9,10,22,15,19,21,20,17,11,6,1,1
tp,2812.5,1031.25,050d0ca85,1.0,3,50.6613,49.92,23,15,3,10,9,1,5,6,0,18,22,12,16,20,7,19,2,13,14,17,11,8,21,4,2,8
tp,2812.5,1031.25,06c44d203,1.0,3,2.0213,1.28,22,7,6,5,23,17,3,15,10,19,11,16,20,12,9,2,13,0,8,18,1,14,4,21,6,17
tp,1125.0,93.75,078788674,1.0,15,44.70399999999999,41.36,15,13,1,16,3,7,12,0,18,2,5,14,23,9,6,22,10,20,17,19,4,21,11,8,0,7
tp,11437.5,4687.5,090ae427d,1.0,7,29.28,26.1387,0,19,15,3,18,5,1,2,7,16,9,13,14,10,6,12,17,20,8,11,23,4,21,22,8,0
tp,3281.25,562.5,0968aea09,1.0,12,8.9067,5.7707,18,12,3,0,14,4,23,9,5,13,2,8,1,10,16,7,22,21,15,19,11,17,20,6,1,3
tp,843.75,93.75,0cb4632d6,1.0,13,47.7707,47.1467,13,4,18,21,8,3,12,14,1,0,23,5,10,15,16,9,7,2,22,11,20,19,6,17,0,9
tp,3000.0,468.75,0e034f968,1.0,2,3.6693,1.8933,2,3,1,22,12,18,0,20,15,14,7,16,4,5,13,11,8,23,19,9,6,21,17,10,0,6
tp,3000.0,468.75,0e2e4ac19,1.0,2,46.336000000000006,44.56,2,3,12,23,22,7,18,0,5,15,20,14,13,4,19,9,16,11,17,8,10,6,1,21,0,7
tp,2812.5,1031.25,0eb2079ea,1.0,3,6.3307,5.5893,5,3,0,6,2,18,23,1,17,9,14,10,20,22,16,19,7,12,15,8,11,13,21,4,1,2
tp,5062.5,3187.5,10dae79ed,1.0,18,30.8853,30.191999999999997,18,12,3,4,0,14,8,2,1,13,9,23,5,21,16,10,19,7,15,22,11,20,17,6,0,4
tp,1125.0,93.75,11c2c02e5,1.0,15,18.1867,14.8427,7,15,5,3,17,6,11,20,10,2,19,16,22,14,13,23,0,12,18,9,1,8,21,4,1,16
tp,5531.25,3750.0,12a12f0fa,1.0,8,35.6267,31.504,18,4,8,12,3,21,0,22,13,16,14,1,10,7,23,2,5,9,6,11,20,19,15,17,2,6
tp,5625.0,3843.75,13c678c1d,1.0,1,1.76,0.8640000000000001,1,18,4,14,3,16,21,0,13,12,8,9,7,2,5,20,23,19,11,15,22,10,6,17,0,7
tp,5625.0,3843.75,141675c80,1.0,1,55.5893,54.6933,1,16,13,18,14,3,12,9,0,7,21,22,23,8,2,4,5,15,20,11,10,19,6,17,0,8
tp,5062.5,3187.5,1504619b7,1.0,18,45.2053,44.512,2,3,18,12,9,23,14,0,22,4,10,7,5,17,19,13,15,16,6,1,21,11,20,8,2,7
