data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,4565.04,1464.26,0099c367b,4.0,17,55.1996,51.4206,17,6,10,23,5,15,14,9,20,11,3,7,2,22,19,4,21,16,0,18,12,1,8,13,0,18
tp,8250.0,5906.25,00d442df7,1.0,0,20.16,19.3653,0,8,18,4,12,3,9,23,21,1,2,5,11,20,10,17,13,22,7,15,14,16,19,6,0,0
tp,4593.75,3093.75,0313e82cf,4.0,16,23.3067,21.471999999999998,16,1,3,12,18,4,21,7,13,20,17,11,9,14,10,8,0,19,2,5,23,15,6,22,0,16
tp,3937.5,1406.25,04d6b1fc1,4.0,17,7.3387,4.7307,17,6,9,11,10,20,14,23,3,5,15,7,12,16,18,19,22,13,2,1,4,0,21,8,0,21
tp,11437.5,4687.5,04e70a8e3,1.0,7,26.736,23.5947,17,15,7,11,10,3,14,23,9,22,4,16,19,12,20,13,21,18,2,5,6,0,1,8,2,21
tp,11627.9,6459.96,053aeb7bd,4.0,23,8.8758,0.9520000000000001,23,5,3,12,18,9,20,4,7,2,0,11,10,22,1,6,19,21,14,13,16,8,15,17,0,10
tp,5684.77,1808.79,057802c25,1.0,11,5.358,4.2202,23,11,10,6,5,19,9,3,20,2,22,17,16,14,0,7,12,18,4,21,15,1,13,8,1,14
tp,3281.25,562.5,068f1b8e2,1.0,12,26.0,22.864,12,22,23,10,0,13,20,5,8,3,18,9,14,19,16,2,21,17,11,7,15,4,6,1,0,4
tp,8250.0,5906.25,06a0c48c9,1.0,0,58.016000000000005,57.2213,0,18,12,3,5,4,13,19,11,20,8,17,10,9,16,23,22,15,6,2,1,7,21,14,0,0
tp,11437.5,4687.5,0a9cdd8a5,1.0,7,25.424,22.2827,7,17,3,20,10,23,9,14,16,15,12,11,1,22,5,2,21,18,0,6,19,8,4,13,0,18
tp,4406.25,562.5,0b3ef9c4e,1.0,6,46.5173,44.3733,6,11,10,2,20,22,5,23,7,17,4,12,15,19,0,3,14,18,16,13,21,9,8,1,0,14
tp,5062.5,3187.5,0e799da44,1.0,18,25.296,24.6027,4,21,18,1,14,8,0,3,13,7,5,12,20,15,6,19,9,23,11,2,10,17,22,16,2,6
tp,1125.0,93.75,119b154cc,1.0,15,7.1253,3.7813,17,15,7,16,20,3,14,23,12,10,9,1,18,11,21,19,22,4,0,13,5,2,8,6,1,18
tp,4125.0,3281.25,1375a05d1,1.0,21,29.2427,28.1493,14,1,21,2,19,15,6,7,20,17,16,0,12,4,18,22,11,8,13,5,10,9,3,23,2,11
tp,11437.5,4687.5,147b41b13,1.0,7,38.5547,35.4133,7,3,16,12,17,20,1,11,14,5,15,9,10,23,4,21,18,22,0,13,2,19,8,6,0,18
tp,843.75,93.75,14dc5a39e,1.0,13,51.1307,50.5067,13,1,21,14,8,19,3,18,16,4,7,9,2,10,17,15,20,5,6,0,11,12,23,22,0,19
tp,4593.75,3093.75,158c5acb6,4.0,16,20.6773,18.8427,16,1,14,3,7,20,2,13,21,0,10,8,19,11,12,6,17,22,23,15,9,5,18,4,0,9
tp,5062.5,3187.5,15d9e6d8b,1.0,18,37.3387,36.6453,4,18,13,0,9,6,3,2,19,17,20,8,21,11,10,12,1,5,15,23,22,14,16,7,1,3
tp,11627.9,6459.96,160add406,4.0,23,10.9772,3.0534,23,3,5,10,6,9,11,4,22,20,14,21,2,16,12,18,7,15,19,0,17,8,13,1,0,19
tp,4593.75,3093.75,178b835e3,4.0,16,23.0613,21.2267,16,20,7,15,1,3,12,17,8,14,0,21,19,10,11,4,13,18,23,22,2,5,9,6,0,10
tp,4593.75,3093.75,17ca96791,4.0,16,15.4667,13.632,16,1,12,3,7,10,17,21,2,14,18,23,5,4,13,20,22,8,0,19,9,15,11,6,0,18
tp,3281.25,562.5,19442bf58,1.0,12,4.6293,1.4933,12,3,22,2,4,13,18,11,8,5,20,15,6,9,14,17,16,10,21,19,23,1,0,7,0,22
tp,11437.5,4687.5,1a5fb3223,1.0,7,59.9307,56.7893,15,7,14,23,22,13,21,3,1,17,4,2,9,0,11,12,5,18,10,8,19,6,16,20,1,13
tp,11627.9,6459.96,1aa00dc63,4.0,23,49.1566,41.2328,23,12,3,18,14,2,9,16,4,22,11,1,0,20,17,7,21,8,10,19,13,5,15,6,0,12
tp,1125.0,93.75,1e469c124,1.0,15,31.4933,28.1493,2,15,22,0,14,20,1,21,19,17,11,5,8,4,18,6,7,10,12,3,16,9,13,23,1,3
tp,5062.5,3187.5,1fb41e1c4,1.0,18,14.5653,13.872,0,18,12,3,23,9,5,13,4,17,10,22,15,20,8,14,2,11,7,6,19,1,16,21,1,0
tp,4593.75,3093.75,1fbc39373,4.0,16,36.2293,34.3947,16,3,1,17,7,12,20,10,9,11,21,18,0,5,15,23,13,14,8,4,22,6,2,19,0,12
tp,5531.25,3750.0,21c9f1ba3,1.0,8,15.9573,11.8347,4,18,8,12,21,0,3,13,1,17,5,11,23,7,9,14,20,22,19,2,15,10,6,16,2,5
tp,13687.5,10687.5,22eaad9ca,1.0,22,54.0053,52.4,6,22,3,23,10,19,12,18,5,2,7,11,9,0,20,13,8,14,21,4,15,16,17,1,1,13
tp,5531.25,3750.0,25218b040,1.0,8,10.4053,6.2827,8,21,4,14,18,13,0,1,3,12,11,2,19,7,22,9,23,16,17,15,6,20,10,5,0,6
tp,11283.4,7235.16,2695a2878,1.0,23,51.4322,45.3486,10,23,6,5,3,11,22,7,20,16,12,9,18,17,15,19,0,4,21,14,2,1,13,8,1,16
tp,7406.25,1312.5,27c146a88,4.0,17,29.3067,26.7733,7,16,15,3,17,23,20,11,19,14,10,1,21,12,4,22,9,18,13,5,6,0,8,2,4,21
tp,2812.5,281.25,27c78408d,1.0,19,15.68,14.128,19,3,0,5,18,16,11,15,10,17,23,8,9,13,7,20,2,6,12,21,1,4,22,14,0,2
tp,13687.5,10687.5,28d37d1de,1.0,22,37.44,35.8347,22,3,2,14,0,6,12,15,5,18,20,10,1,11,23,7,9,8,21,19,17,4,13,16,0,4
tp,10852.7,947.461,295f49a04,1.0,10,40.484,38.0401,22,23,10,3,5,11,12,2,8,20,9,7,17,19,1,21,4,0,16,15,6,13,14,18,2,17
tp,2812.5,281.25,29b82a129,1.0,19,50.4853,48.9333,19,11,6,10,7,5,17,23,20,16,13,22,12,9,14,0,18,1,4,8,21,15,3,2,0,15
tp,10406.2,4781.25,2a7ed55d4,1.0,5,9.6533,7.3013,20,5,3,8,0,19,16,7,1,2,21,18,4,23,15,9,11,12,13,10,17,14,6,22,1,4
tp,11283.4,7235.16,2a94d4b86,1.0,23,30.2324,24.1488,23,10,5,9,6,3,20,22,11,19,4,17,2,21,16,12,7,0,18,15,8,14,1,13,0,17
tp,2812.5,1031.25,2bcddf9a5,1.0,3,21.7173,20.976,5,23,6,10,19,7,2,3,12,20,14,11,4,18,22,8,9,15,21,1,17,16,0,13,7,22
