recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
00b404881,8,1,0.0747,3750.0,4.1973,5531.25,tp,8,21,4,13,14,15,0,19,20,1,9,10,2,7,12,11,22,16,5,17,6,23,18,3,0,6
011f25080,18,1,5.6853,3187.5,6.3787,5062.5,tp,18,4,21,0,12,3,14,1,9,13,7,20,17,6,2,11,15,8,16,10,22,19,5,23,0,3
0295e3234,11,1,5.1606,1808.79,6.2984,5684.77,tp,11,7,3,15,23,20,17,6,10,9,5,22,19,16,1,12,2,14,21,13,18,0,4,8,0,21
0313e82cf,16,4,21.471999999999998,3093.75,23.3067,4593.75,tp,3,16,1,9,2,19,18,5,17,11,12,6,8,13,7,0,23,20,4,22,21,15,10,14,1,15
0509303a5,6,1,23.7013,562.5,25.8453,4406.25,tp,6,11,7,17,20,9,3,10,2,22,23,15,16,0,14,19,8,12,5,1,21,13,18,4,0,13
07f1227b0,1,1,32.9387,3843.75,33.8347,5625.0,tp,14,1,15,7,3,13,10,23,22,21,18,9,20,0,6,8,2,11,4,5,12,17,16,19,1,13
133001416,3,1,14.88,1031.25,15.6213,2812.5,tp,3,20,5,10,23,15,18,11,0,8,9,2,14,17,6,22,12,7,19,16,4,1,21,13,0,8
1383208d3,10,1,50.4744,947.461,52.9183,10852.7,tp,23,10,3,5,12,11,6,19,22,18,20,2,7,0,16,1,9,4,15,21,17,14,13,8,1,13
141675c80,1,1,54.6933,3843.75,55.5893,5625.0,tp,1,3,16,18,14,21,12,8,23,4,15,9,22,7,13,5,0,10,11,2,19,20,17,6,0,16
156b77dfe,1,1,37.36,3843.75,38.256,5625.0,tp,1,3,0,12,15,2,18,4,9,22,21,8,23,7,19,10,5,6,13,20,14,16,17,11,0,2
15d9e6d8b,18,1,36.6453,3187.5,37.3387,5062.5,tp,18,4,21,3,12,14,0,1,9,13,2,15,20,8,5,7,10,17,22,16,6,11,23,19,0,6
160add406,23,4,18.6805,6459.96,26.6043,11627.9,tp,23,3,12,5,20,18,9,10,11,19,17,16,15,6,22,2,4,7,14,1,21,0,13,8,0,21
160b70831,2,1,1.9413,468.75,3.7173,3000.0,tp,2,3,12,20,23,22,5,18,19,0,9,4,11,6,15,1,10,8,14,17,16,13,21,7,0,9
16fc37168,1,1,29.36,3843.75,30.256,5625.0,tp,18,1,3,12,0,8,4,21,22,14,20,16,5,15,19,10,7,9,13,23,17,11,6,2,1,4
16ffcf223,14,1,16.9973,2812.5,17.92,4406.25,tp,14,21,18,4,7,3,0,1,15,9,8,20,12,6,10,2,22,23,11,5,13,16,17,19,0,6
1702d35a0,22,1,28.2453,10687.5,29.8507,13687.5,tp,23,22,15,3,9,20,6,10,5,17,7,11,1,12,19,0,8,14,2,18,21,16,4,13,1,15
17ca62c97,4,1,32.9173,2343.75,34.7733,4218.75,tp,4,12,18,21,3,8,9,22,15,23,5,13,17,14,2,6,20,0,10,7,11,16,1,19,0,17
184322f0e,22,1,54.8,10687.5,56.4053,13687.5,tp,1,22,3,0,10,2,23,5,12,7,6,19,18,11,14,9,20,15,16,21,13,8,17,4,1,3
18e249f36,7,1,28.8747,4687.5,32.016,11437.5,tp,7,3,23,20,11,15,22,10,1,5,19,16,6,4,21,2,17,14,12,9,18,0,13,8,0,21
1a3993962,16,4,48.144,3093.75,49.9787,4593.75,tp,16,3,1,19,7,11,5,2,20,0,18,14,17,4,10,15,9,6,12,22,21,13,23,8,0,9
1ef3e2282,16,4,24.4587,3093.75,26.2933,4593.75,tp,16,1,3,7,15,22,0,19,12,2,11,23,14,5,20,21,18,10,13,4,9,6,8,17,0,6
1f0fe1c7e,22,1,30.3733,10687.5,31.9787,13687.5,tp,3,15,22,7,10,5,17,20,9,6,23,11,2,1,19,12,16,4,14,0,18,13,21,8,2,19
1fd650183,4,1,35.135999999999996,2343.75,36.992,4218.75,tp,4,18,21,3,0,1,12,9,8,13,6,16,10,20,17,19,11,2,15,7,22,23,14,5,0,4
1ffa43aae,13,1,29.7067,93.75,30.3307,843.75,tp,4,18,13,21,12,3,0,14,8,9,5,15,16,10,22,6,20,17,7,2,11,1,19,23,2,6
200656f13,23,4,35.1086,6459.96,43.0324,11627.9,tp,3,23,15,11,7,17,20,10,22,9,14,6,19,16,12,18,2,1,4,21,5,13,0,8,1,22
20de9e491,15,1,54.464,93.75,57.808,1125.0,tp,15,7,5,3,1,10,14,11,16,13,23,21,4,22,17,0,12,18,2,8,20,9,19,6,0,15
226ce47d9,23,1,36.9371,7235.16,43.0208,11283.4,tp,23,7,17,3,9,20,6,16,10,5,11,22,2,15,19,4,1,0,14,12,21,18,8,13,0,17
22b46c334,8,1,12.7787,3750.0,16.9013,5531.25,tp,8,21,4,3,14,12,1,13,9,0,15,18,22,2,5,6,10,7,11,19,23,17,20,16,0,9
23363116f,23,1,8.3998,7235.16,14.4834,11283.4,tp,23,20,22,3,15,7,5,1,17,10,11,9,2,16,6,14,18,12,19,0,4,21,8,13,0,19
251737ef0,0,1,35.9307,5906.25,36.7253,8250.0,tp,0,12,18,3,10,5,23,4,14,20,11,8,7,2,16,15,21,6,22,19,9,17,1,13,0,0
25de8315e,1,1,52.5387,3843.75,53.4347,5625.0,tp,3,1,11,4,23,21,9,16,2,12,22,7,14,10,18,5,6,17,0,13,20,8,19,15,1,18
27b26fe5d,19,1,55.104,281.25,56.656000000000006,2812.5,tp,3,18,23,5,14,11,9,0,10,15,12,6,20,4,17,22,1,8,19,21,16,2,7,13,18,7
287bf77ec,2,1,12.1813,468.75,13.9573,3000.0,tp,2,3,9,23,17,22,12,20,6,5,0,15,7,16,19,18,4,11,1,10,14,8,13,21,0,10
287bf77ec,2,1,8.832,468.75,10.607999999999999,3000.0,tp,2,3,9,23,17,22,12,20,6,5,0,15,7,16,19,18,4,11,1,10,14,8,13,21,0,10
29b82a129,19,1,48.9333,281.25,50.4853,2812.5,tp,19,11,23,6,20,3,9,17,22,5,10,7,15,1,18,2,14,12,16,0,4,8,21,13,0,19
2bf32cf03,8,1,21.0347,3750.0,25.1573,5531.25,tp,8,12,3,18,4,21,22,5,0,1,13,9,20,15,23,7,11,14,10,19,17,16,2,6,0,8
2c2127b9e,5,1,9.808,4781.25,12.16,10406.2,tp,23,5,3,20,22,10,9,2,12,15,6,19,17,7,18,8,16,0,11,1,4,14,13,21,1,17
2cd09cfab,11,1,57.3939,1808.79,58.5317,5684.77,tp,11,6,3,23,22,7,17,20,10,16,5,9,0,15,19,2,14,12,1,18,8,21,4,13,0,12
2d09eb065,15,1,7.007999999999999,93.75,10.352,1125.0,tp,17,15,3,19,11,7,16,9,20,23,22,6,14,1,10,2,0,12,8,18,13,21,4,5,1,16
2dacf9479,21,1,48.688,3281.25,49.7813,4125.0,tp,8,21,4,13,14,15,19,10,0,9,7,6,11,2,22,20,12,18,17,16,1,5,23,3,1,8
2dc763e67,2,1,26.1493,468.75,27.9253,3000.0,tp,2,22,15,0,18,3,5,12,9,20,7,11,19,1,13,17,23,8,6,14,16,10,21,4,0,3
2df1f109b,13,1,8.0267,93.75,8.6507,843.75,tp,13,1,10,5,19,18,16,3,22,6,15,21,12,11,0,7,8,14,4,20,2,9,23,17,0,14
2e40b2294,0,1,56.7307,5906.25,58.0213,7500.0,tp,3,12,0,18,23,20,5,22,1,14,10,8,15,19,6,11,2,9,16,7,17,4,21,13,2,2
2f40810b2,16,4,45.9573,3093.75,47.792,4593.75,tp,3,1,16,9,12,18,14,21,13,10,2,23,15,5,19,0,17,4,7,22,11,8,6,20,2,15
3051fc9d0,15,1,38.0693,93.75,41.4133,1125.0,tp,15,20,5,3,14,7,17,18,10,22,23,11,2,9,0,1,19,8,12,16,6,13,4,21,0,14
321c09a90,20,1,56.1333,2343.75,59.5733,5718.75,tp,7,3,20,11,23,17,10,5,22,15,16,19,6,18,0,9,14,1,12,2,4,21,8,13,2,14
3346f84ee,11,1,36.0548,1808.79,37.1926,5684.77,tp,11,7,17,3,20,6,23,22,15,10,19,16,14,1,9,0,2,21,12,5,8,13,18,4,0,15
33d0f2685,16,4,37.936,3093.75,39.7707,4593.75,tp,3,7,16,10,15,17,20,11,23,1,5,22,14,9,0,6,13,19,18,2,12,4,21,8,2,14
35b60a4a0,13,1,14.0747,93.75,14.6987,843.75,tp,4,13,21,8,18,3,1,12,9,14,15,6,0,17,22,11,10,7,16,19,5,20,2,23,1,12
368be0579,3,1,55.232,1031.25,55.9733,2812.5,tp,3,14,1,7,9,10,17,22,16,23,11,2,15,13,0,18,20,5,6,8,12,4,21,19,0,14
