recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
00b404881,8,1,0.0747,3750.0,4.1973,5531.25,tp,21,8,4,14,22,13,18,12,1,0,9,3,5,16,23,6,11,10,15,17,7,19,20,2,1,9
011f25080,18,1,5.6853,3187.5,6.3787,5062.5,tp,4,18,21,13,0,3,12,8,16,23,9,14,17,11,1,22,19,15,20,10,7,5,6,2,1,4
0295e3234,11,1,5.1606,1808.79,6.2984,5684.77,tp,23,15,11,10,7,3,17,16,20,6,19,9,14,5,22,1,0,12,13,8,21,18,2,4,2,16
0313e82cf,16,4,21.471999999999998,3093.75,23.3067,4593.75,tp,16,1,3,10,11,7,15,12,17,0,23,20,4,9,18,22,13,19,14,5,21,6,8,2,0,9
0509303a5,6,1,23.7013,562.5,25.8453,4406.25,tp,6,11,7,10,17,19,20,15,3,5,23,1,9,22,2,0,16,21,14,12,8,18,13,4,0,15
07f1227b0,1,1,32.9387,3843.75,33.8347,5625.0,tp,14,21,7,20,11,1,3,2,13,23,17,15,8,12,19,22,0,10,18,6,16,5,9,4,5,16
133001416,3,1,14.88,1031.25,15.6213,2812.5,tp,3,5,20,19,23,11,12,7,0,9,18,10,17,1,6,22,16,15,14,21,8,13,2,4,0,8
1383208d3,10,1,50.4744,947.461,52.9183,10852.7,tp,23,10,5,3,11,6,22,21,17,4,9,7,19,15,20,16,8,12,2,1,18,14,13,0,1,23
141675c80,1,1,54.6933,3843.75,55.5893,5625.0,tp,1,23,3,21,14,12,16,13,19,18,8,17,9,0,10,15,20,5,7,6,11,22,4,2,0,13
156b77dfe,1,1,37.36,3843.75,38.256,5625.0,tp,1,9,3,0,2,12,23,18,6,17,20,19,14,11,16,5,21,10,7,15,8,22,13,4,0,3
