recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
003bec244,14,1,44.544,2531.25,45.1307,5531.25,tp,23,7,3,14,0,17,6,20,11,10,22,15,16,12,4,8,1,18,5,2,9,21,13,19,3,4
009b760e6,10,1,50.0854,947.461,52.5293,10852.7,tp,10,14,11,23,6,5,9,22,19,17,20,7,15,4,0,8,1,18,12,16,3,21,2,13,0,14
00d442df7,0,1,19.3653,5906.25,20.16,8250.0,tp,18,8,0,17,12,16,20,9,3,4,14,2,22,15,7,21,5,1,19,13,6,10,23,11,2,2
015113cad,15,1,50.0533,93.75,53.3973,1125.0,tp,17,6,11,15,22,7,3,5,10,23,19,9,4,12,16,14,1,21,20,0,13,2,8,18,3,19
01b41f92b,6,1,44.24,562.5,46.38399999999999,4406.25,tp,6,17,11,22,10,9,3,23,15,5,4,7,19,21,1,16,12,14,18,20,8,0,2,13,0,21
03b96f209,16,4,49.632,3093.75,51.4667,4593.75,tp,16,19,17,7,22,0,14,1,9,11,8,4,5,3,10,6,15,23,18,13,21,20,12,2,0,5
04e70a8e3,7,1,23.5947,4687.5,26.736,11437.5,tp,15,7,23,11,17,3,10,6,9,22,14,20,1,16,19,12,8,5,0,13,2,4,18,21,1,18
05b9c974c,2,1,31.984,468.75,33.76,3000.0,tp,23,2,6,9,22,19,5,10,14,0,3,4,11,7,1,13,17,12,18,21,16,20,15,8,1,9
068f1b8e2,12,1,22.864,562.5,26.0,3281.25,tp,12,18,8,23,5,0,2,1,21,22,13,11,3,7,19,15,9,4,16,20,14,17,10,6,0,5
0968aea09,12,1,5.7707,562.5,8.9067,3281.25,tp,12,3,7,23,18,21,8,1,22,0,5,17,13,4,15,11,16,2,19,9,6,20,10,14,0,9
0ab6aa734,9,1,49.4773,843.75,53.04,5718.75,tp,9,3,1,21,18,16,11,13,23,7,12,8,17,4,22,14,15,20,0,5,6,10,19,2,0,18
0c448e77c,17,4,36.2638,1464.26,40.0428,4565.04,tp,23,11,10,5,14,22,9,6,17,7,20,3,0,12,19,4,8,1,15,16,2,18,21,13,8,12
0e034f968,2,1,1.8933,468.75,3.6693,3000.0,tp,2,8,5,13,23,3,14,22,17,21,19,20,9,10,18,6,7,11,1,0,15,16,4,12,0,19
0e2e4ac19,2,1,44.56,468.75,46.336000000000006,3000.0,tp,2,23,13,22,20,14,6,19,5,3,18,10,7,21,11,0,15,16,8,9,12,4,1,17,0,15
0ea8ea68a,0,1,3.8027,5906.25,4.5973,8250.0,tp,3,0,11,18,22,1,12,23,13,10,5,20,9,7,15,16,4,14,8,2,6,19,21,17,1,1
0f99800b7,11,1,27.416999999999998,1808.79,28.5547,5684.77,tp,15,11,7,3,12,6,23,18,17,9,10,14,1,22,20,19,5,0,8,4,13,16,2,21,1,17
10dae79ed,18,1,30.191999999999997,3187.5,30.8853,5062.5,tp,12,18,3,0,4,21,22,8,7,1,23,13,17,5,19,6,9,16,2,11,10,20,14,15,1,3
11a52d37a,18,1,46.0693,3187.5,46.7627,5062.5,tp,18,12,4,13,0,21,3,2,1,10,22,8,6,19,23,5,15,20,7,11,9,16,17,14,0,4
