recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
007f87ba2,12,1,39.135999999999996,562.5,42.272,3281.25,tp,3,13,12,18,1,21,0,4,8,2,23,15,5,22,16,9,7,14,11,19,17,20,10,6,2,6
0151b7d20,1,1,46.032,3843.75,46.928000000000004,5625.0,tp,1,16,0,23,12,13,8,2,3,18,17,9,21,15,22,14,10,6,19,7,11,4,5,20,0,2
02b9a8ab9,12,1,33.9093,562.5,37.0453,3281.25,tp,18,12,3,4,13,0,23,21,1,2,15,14,5,16,22,10,11,9,8,7,17,6,19,20,1,5
04975ecd8,19,1,54.38399999999999,281.25,55.93600000000001,2812.5,tp,19,7,3,23,15,5,17,11,10,6,12,9,8,22,16,20,2,21,14,1,4,18,0,13,0,22
053aeb7bd,23,4,0.9520000000000001,6459.96,8.8758,11627.9,tp,5,23,22,7,19,12,10,3,4,15,8,9,21,11,0,13,6,18,1,16,2,20,17,14,1,14
055088446,14,1,58.992,3750.0,59.263999999999996,6468.75,tp,14,21,7,4,8,20,1,16,2,11,18,23,13,10,22,12,6,17,5,9,15,3,19,0,0,23
055d22517,10,1,47.5835,947.461,50.0274,10852.7,tp,10,5,22,20,3,6,23,19,11,0,9,13,7,18,14,16,1,15,12,17,2,21,4,8,0,9
09a946316,23,1,50.4744,7235.16,56.558,11283.4,tp,23,10,5,22,17,19,6,15,11,20,8,7,0,21,16,13,1,9,2,18,4,3,14,12,0,12
0a9cdd8a5,7,1,22.2827,4687.5,25.424,11437.5,tp,7,10,15,23,20,22,19,3,6,16,17,11,5,12,0,9,2,14,1,8,18,4,21,13,0,14
0b2fa3f80,12,1,3.0133,562.5,6.1493,3281.25,tp,22,3,5,8,12,15,13,18,23,21,4,1,16,7,14,9,19,17,0,2,10,11,20,6,4,18
0d25045a9,1,1,47.2693,3843.75,48.1653,5625.0,tp,1,19,3,22,13,14,15,5,9,8,12,20,6,0,16,11,7,21,17,18,2,23,4,10,0,13
0fc62dd3c,18,1,9.6427,3187.5,10.335999999999999,5062.5,tp,12,0,1,9,18,3,15,23,8,4,5,21,22,14,13,7,17,6,10,11,16,2,19,20,4,1
100e4ddc9,2,1,1.2853,468.75,3.0613,3000.0,tp,2,15,3,5,7,22,1,18,16,6,9,14,10,20,4,12,11,13,21,17,0,19,8,23,0,20
119b154cc,15,1,3.7813,93.75,7.1253,1125.0,tp,15,7,17,19,23,3,11,10,9,16,6,5,20,22,14,1,12,18,2,13,4,0,8,21,0,21
147b41b13,7,1,35.4133,4687.5,38.5547,11437.5,tp,7,19,15,23,11,10,3,6,16,17,20,9,5,14,1,22,0,12,2,18,8,4,13,21,0,16
14f6cbe5c,3,1,53.6,1031.25,54.3413,2812.5,tp,7,15,20,11,3,16,5,23,22,14,10,9,17,12,19,6,18,2,1,13,0,4,21,8,4,20
1535d0c9b,9,1,4.6507,843.75,8.2133,5718.75,tp,9,6,5,10,19,15,17,20,22,23,3,11,14,7,12,0,16,18,2,1,4,21,13,8,0,15
16553d5cd,23,4,28.7405,6459.96,36.6643,11627.9,tp,23,3,12,5,19,10,15,21,7,8,18,17,16,13,6,11,22,0,4,1,9,20,14,2,0,17
178b835e3,16,4,21.2267,3093.75,23.0613,4593.75,tp,20,16,7,3,11,17,15,10,13,21,1,14,19,6,22,9,23,8,4,0,5,18,2,12,1,19
178b835e3,16,4,4.256,3093.75,6.0907,4593.75,tp,20,16,7,3,11,17,15,10,13,21,1,14,19,6,22,9,23,8,4,0,5,18,2,12,1,19
1aa00dc63,12,1,19.7867,562.5,22.9227,3281.25,tp,23,12,3,7,9,5,15,16,11,22,21,19,8,18,10,17,0,14,1,13,2,6,4,20,1,16
1aef4f8ff,14,1,47.152,2531.25,47.7387,5531.25,tp,14,21,4,18,13,7,8,23,1,20,22,12,3,11,15,16,10,5,19,2,6,17,9,0,0,23
1bd29a4bb,10,1,42.7886,947.461,45.2325,10852.7,tp,11,10,23,6,22,7,20,17,19,14,13,3,4,5,21,15,8,2,9,18,12,0,1,16,1,21
1e469c124,15,1,28.1493,93.75,31.4933,1125.0,tp,2,20,15,7,5,13,0,3,12,17,14,16,1,19,6,11,22,10,21,8,4,9,18,23,2,6
1f2260885,11,1,7.0531,1808.79,8.1908,5684.77,tp,11,19,6,23,7,20,10,22,17,3,5,2,15,9,12,1,14,21,4,16,0,13,18,8,0,20
2026bced7,12,1,49.8987,562.5,53.0347,3281.25,tp,0,4,18,12,8,13,3,9,21,23,5,15,14,10,1,7,11,2,16,22,17,6,19,20,3,0
20be88a43,6,1,12.9653,562.5,14.9867,3187.5,tp,11,6,20,19,10,22,23,7,17,2,5,3,16,15,9,13,21,4,1,12,0,14,18,8,1,20
22da462f9,1,1,8.816,3843.75,9.712,5625.0,tp,13,1,3,0,18,12,4,23,9,21,14,8,7,10,16,2,6,15,22,11,19,5,17,20,1,3
2393b59e0,23,1,31.4688,7235.16,37.5525,11283.4,tp,15,7,5,14,23,19,22,6,4,3,1,20,10,11,17,12,0,9,16,18,2,21,13,8,4,16
247aeccaf,9,1,19.7227,843.75,23.2853,5718.75,tp,9,5,17,3,6,10,11,22,20,23,19,0,12,1,4,14,15,18,7,2,21,16,8,13,0,11
25218b040,8,1,6.2827,3750.0,10.4053,5531.25,tp,8,21,4,12,14,18,22,5,13,1,0,16,9,7,11,23,3,20,19,17,15,10,6,2,0,10
25c229018,6,1,6.5013,562.5,8.6453,4406.25,tp,6,9,17,5,20,10,23,19,11,2,3,22,14,1,12,4,7,21,13,18,16,0,15,8,0,21
