recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
0099c367b,17,4,51.4206,1464.26,55.1996,4565.04,tp,6,11,10,5,9,17,7,14,3,19,20,22,0,16,23,12,4,15,18,2,1,13,8,21,5,12
0209f7ab2,7,1,50.7573,4687.5,53.8987,11437.5,tp,11,7,20,6,17,3,14,16,10,15,9,5,19,23,0,22,4,12,1,18,2,13,8,21,1,14
0275e127d,11,1,11.9989,1808.79,13.1367,5684.77,tp,17,3,11,7,16,9,14,6,15,20,10,19,23,1,12,4,22,0,18,2,5,8,13,21,2,17
050d0ca85,3,1,49.92,1031.25,50.6613,2812.5,tp,15,10,5,3,22,7,23,11,16,14,12,17,13,0,6,4,9,20,1,18,19,2,21,8,3,13
053aeb7bd,23,4,9.8569,6459.96,17.7807,11627.9,tp,23,18,14,1,3,4,10,5,12,9,21,22,0,7,8,19,20,2,16,13,17,11,15,6,0,12
057802c25,11,1,4.2202,1808.79,5.358,5684.77,tp,10,5,23,22,11,6,14,7,3,17,12,16,0,18,9,19,4,2,20,13,15,1,8,21,4,12
067f49f8b,0,1,53.29600000000001,5906.25,54.0907,8250.0,tp,18,4,12,0,21,3,9,13,8,5,22,23,2,16,17,1,14,7,19,10,15,6,20,11,3,3
06a0c48c9,0,1,57.2213,5906.25,58.016000000000005,8250.0,tp,18,0,4,12,3,9,22,13,21,5,8,23,17,10,2,7,6,16,15,19,14,1,20,11,1,1
073e4d908,12,1,12.495999999999999,562.5,15.632,3281.25,tp,23,12,18,5,3,4,22,0,9,2,10,8,16,21,14,7,1,19,15,13,20,17,11,6,1,7
0a350d11c,19,1,11.5253,281.25,13.0773,2812.5,tp,19,5,10,3,16,7,14,12,11,22,23,0,17,2,6,9,1,18,21,4,8,13,20,15,0,11
0e29d05ed,15,1,31.936,93.75,35.28,1125.0,tp,15,7,3,16,17,11,14,10,20,22,19,1,23,13,5,9,18,12,6,0,4,21,8,2,0,19
0eb2079ea,3,1,5.5893,1031.25,6.3307,2812.5,tp,5,10,3,23,7,11,14,22,18,12,0,19,2,16,17,6,1,9,15,4,8,20,13,21,2,10
0f8cadb4a,13,1,34.4907,93.75,35.1147,843.75,tp,13,19,10,4,1,16,5,22,15,23,2,18,7,12,3,0,8,9,6,11,21,14,20,17,0,15
12a12f0fa,8,1,31.504,3750.0,35.6267,5531.25,tp,18,4,8,21,12,3,1,5,9,2,13,0,14,23,22,7,19,16,17,10,6,15,11,20,2,11
1375a05d1,21,1,28.1493,3281.25,29.2427,4125.0,tp,14,21,1,4,18,3,7,5,13,9,8,15,2,6,22,16,23,17,12,10,0,19,20,11,1,20
13c678c1d,1,1,0.8640000000000001,3843.75,1.76,5625.0,tp,1,14,21,4,3,7,8,13,18,5,2,15,9,23,16,22,10,6,0,12,19,17,11,20,0,18
13de5cabb,11,1,57.3359,1808.79,58.4737,5684.77,tp,11,5,9,6,17,10,14,7,3,20,16,12,23,0,18,19,22,4,2,15,1,13,8,21,0,13
14d467153,8,1,0.3733,3750.0,4.496,5531.25,tp,18,0,12,8,4,3,13,5,9,1,21,2,14,22,7,23,17,10,19,6,15,16,20,11,3,1
157a50231,0,1,35.7867,5906.25,36.5813,8250.0,tp,0,18,12,9,8,3,4,5,22,7,10,17,6,23,13,2,1,21,15,19,14,16,20,11,0,0
160add406,23,4,3.0534,6459.96,10.9772,11627.9,tp,23,5,10,6,3,14,11,22,7,9,17,16,12,4,0,19,18,2,15,20,13,1,21,8,0,14
1679e323d,14,1,8.6773,2531.25,9.264,5531.25,tp,14,1,3,7,5,2,9,6,4,10,23,18,16,19,12,17,21,0,8,11,22,13,15,20,0,17
16ccddf71,14,1,51.8773,2812.5,52.8,4406.25,tp,14,1,21,7,3,5,4,18,13,8,2,10,15,22,6,23,0,9,16,19,17,12,11,20,0,16
178b835e3,20,1,36.6453,2343.75,40.0853,5718.75,tp,7,16,3,15,17,11,14,10,19,12,22,23,5,1,9,0,6,20,18,13,4,2,8,21,17,15
19dfeda02,6,1,16.0693,562.5,18.2133,4406.25,tp,6,2,5,10,11,22,9,7,3,1,14,16,17,19,23,12,0,8,18,4,20,21,15,13,0,16
