recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
0099c367b,17,4,51.4206,1464.26,55.1996,4565.04,tp,9,6,22,19,1,23,10,20,5,15,18,17,4,0,11,14,3,13,7,12,2,8,16,21,11,13
0209f7ab2,7,1,50.7573,4687.5,53.8987,11437.5,tp,11,20,19,7,23,6,17,5,10,22,0,3,9,12,15,13,18,8,1,4,16,2,14,21,3,10
0275e127d,11,1,11.9989,1808.79,13.1367,5684.77,tp,3,7,11,20,15,19,6,16,10,9,23,17,12,14,5,22,0,1,2,8,13,18,4,21,2,16
050d0ca85,3,1,49.92,1031.25,50.6613,2812.5,tp,1,6,5,23,9,19,15,17,22,10,20,14,11,3,4,18,7,13,0,12,8,2,16,21,13,18
053aeb7bd,23,4,9.8569,6459.96,17.7807,11627.9,tp,23,5,12,19,22,10,4,9,18,2,8,3,15,14,20,7,16,1,13,6,21,17,0,11,0,22
057802c25,11,1,4.2202,1808.79,5.358,5684.77,tp,11,6,10,17,22,23,5,19,9,20,3,4,18,14,7,16,1,15,13,0,12,2,8,21,0,19
067f49f8b,0,1,53.29600000000001,5906.25,54.0907,8250.0,tp,0,4,1,18,13,23,8,9,15,10,6,19,11,21,2,20,7,12,5,3,22,14,17,16,0,0
06a0c48c9,0,1,57.2213,5906.25,58.016000000000005,8250.0,tp,0,18,12,4,8,2,5,19,7,13,23,3,6,16,17,20,9,21,11,10,15,14,1,22,0,0
073e4d908,12,1,12.495999999999999,562.5,15.632,3281.25,tp,12,23,5,22,3,19,16,2,9,8,0,18,7,6,10,13,14,1,4,15,20,11,17,21,0,10
0a350d11c,19,1,11.5253,281.25,13.0773,2812.5,tp,19,23,10,6,22,5,4,20,3,18,1,9,17,8,13,14,11,0,15,2,12,7,21,16,0,17
