recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
006ab765f,23,1,39.9615,7235.16,46.0452,11283.4,tp,23,6,10,5,19,3,9,4,22,11,12,20,2,7,0,16,17,21,13,18,15,14,1,8,0,14
0201197ec,10,1,43.3575,947.461,45.8014,10852.7,tp,10,22,5,11,20,19,17,23,6,3,9,8,7,16,12,4,18,14,15,2,21,0,1,13,0,21
0268057eb,0,1,25.4987,5906.25,26.2933,8250.0,tp,0,1,8,3,12,18,9,21,4,14,16,22,13,15,11,7,19,10,6,23,5,20,17,2,0,0
0297d886e,13,1,57.808,93.75,58.431999999999995,843.75,tp,13,1,22,15,14,18,6,7,20,3,16,21,2,12,23,10,5,9,8,19,17,11,0,4,0,22
03b96f209,16,4,30.9333,3093.75,32.768,4593.75,tp,16,5,19,23,17,3,10,22,8,18,15,13,4,2,0,12,9,11,20,21,6,14,7,1,0,14
03d77fede,0,1,44.4107,5906.25,45.2053,8250.0,tp,0,18,12,3,5,8,23,15,7,4,11,14,6,9,20,16,10,1,22,19,13,21,2,17,0,0
043356ff8,18,1,0.1227,3187.5,0.816,5062.5,tp,18,4,13,12,5,22,0,8,21,3,2,14,23,9,11,1,16,17,19,7,6,10,15,20,0,6
04d6b1fc1,17,4,4.7307,1406.25,7.3387,3937.5,tp,17,6,9,10,15,22,3,5,23,19,20,12,11,8,1,14,2,4,13,21,16,0,18,7,0,21
05f8c0f2f,4,1,26.5867,2343.75,28.4427,4218.75,tp,4,13,18,21,12,8,0,1,22,3,16,14,23,9,5,6,17,2,11,10,7,15,19,20,0,6
06c44d203,3,1,1.28,1031.25,2.0213,2812.5,tp,22,6,20,15,11,7,10,17,19,23,16,3,9,5,1,14,0,12,21,2,4,18,8,13,11,16
078788674,15,1,41.36,93.75,44.70399999999999,1125.0,tp,6,3,7,9,15,5,19,23,11,22,1,17,20,2,10,14,12,0,16,18,21,8,4,13,4,17
07d1687e0,8,1,0.064,3750.0,4.1867,5531.25,tp,8,0,18,9,3,1,4,21,12,15,13,14,16,22,5,23,11,6,19,7,17,10,2,20,0,1
07dcf40f7,10,1,27.237,947.461,29.6809,10852.7,tp,10,6,11,19,5,23,20,17,9,3,22,7,15,4,12,2,1,8,14,21,18,16,0,13,0,22
