data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,5531.25,3750.0,00b404881,1.0,8,4.1973,0.0747,8,21,12,14,4,13,1,3,9,22,0,5,16,11,23,20,18,19,10,7,2,6,17,15,0,10
tp,5625.0,3843.75,0151b7d20,1.0,1,46.928000000000004,46.032,1,7,3,21,13,2,0,18,22,5,14,16,17,12,19,9,11,4,6,15,10,23,8,20,0,6
tp,11437.5,4687.5,0209f7ab2,1.0,7,53.8987,50.7573,11,7,17,20,6,14,5,15,9,23,10,19,22,2,3,8,21,13,12,4,16,1,18,0,1,23
tp,4593.75,3093.75,03b96f209,4.0,16,51.4667,49.632,16,19,17,3,15,7,1,13,12,18,22,9,4,8,10,14,5,21,23,11,20,2,0,6,0,22
tp,5062.5,3187.5,043356ff8,1.0,18,0.816,0.1227,18,13,4,0,12,1,8,3,21,19,17,5,2,9,16,10,20,14,22,15,6,7,11,23,0,3
tp,11627.9,6459.96,053aeb7bd,4.0,23,8.8758,0.9520000000000001,23,12,18,3,5,0,8,9,22,4,7,21,2,20,14,10,13,16,1,19,11,6,17,15,0,5
tp,5684.77,1808.79,057802c25,1.0,11,5.358,4.2202,11,23,6,3,10,9,5,14,20,12,21,19,1,7,17,4,22,2,16,18,0,13,15,8,0,20
tp,3281.25,562.5,068f1b8e2,1.0,12,26.0,22.864,12,8,3,18,4,21,22,0,9,5,2,23,7,16,1,14,20,13,10,11,19,17,6,15,0,7
tp,8250.0,5906.25,06a0c48c9,1.0,0,58.016000000000005,57.2213,0,18,12,5,8,3,4,10,9,7,17,20,1,16,2,23,14,22,19,21,6,11,13,15,0,0
tp,3281.25,562.5,073e4d908,1.0,12,15.632,12.495999999999999,12,23,3,18,9,22,7,8,21,5,4,16,2,0,6,20,1,14,19,10,15,13,17,11,0,13
tp,1125.0,93.75,078788674,1.0,15,44.70399999999999,41.36,15,3,1,7,2,9,12,13,22,5,17,16,11,14,23,0,6,21,19,10,20,8,4,18,0,15
tp,5531.25,3750.0,07d1687e0,1.0,8,4.1867,0.064,0,8,2,4,12,5,1,16,20,9,18,10,22,3,21,23,7,17,13,19,6,11,14,15,1,0
tp,10852.7,947.461,07dcf40f7,1.0,10,29.6809,27.237,10,3,23,9,5,11,17,20,6,1,7,14,2,15,19,21,22,12,8,16,4,13,0,18,0,22
tp,13687.5,10687.5,09315d9bf,1.0,22,51.3013,49.696000000000005,22,5,23,10,14,3,9,20,11,7,19,21,6,12,15,0,2,13,4,17,8,1,16,18,0,15
tp,11283.4,7235.16,09a946316,1.0,23,56.558,50.4744,23,10,5,22,9,4,2,18,3,8,20,13,21,14,15,16,11,7,0,6,12,17,19,1,0,18
tp,2812.5,1031.25,0eb2079ea,1.0,3,6.3307,5.5893,3,23,12,6,7,17,14,20,5,9,2,10,15,11,0,19,1,22,16,21,18,8,4,13,0,14
tp,5062.5,3187.5,10dae79ed,1.0,18,30.8853,30.191999999999997,12,18,3,4,21,9,1,16,15,0,5,14,6,2,20,23,22,8,10,17,19,11,13,7,1,9
tp,1125.0,93.75,11c2c02e5,1.0,15,18.1867,14.8427,15,7,3,22,20,11,10,17,19,5,23,14,16,6,8,12,9,1,13,21,2,4,0,18,0,22
tp,3937.5,1312.5,1263c23c8,1.0,17,45.3547,38.9013,15,17,3,9,23,7,19,5,10,11,13,22,16,1,20,6,14,2,8,21,12,0,4,18,1,21
tp,5250.0,1125.0,12ec1d4cb,1.0,9,26.9173,24.112,9,17,6,3,14,23,0,2,11,19,21,20,1,5,10,13,4,12,18,15,22,7,16,8,0,6
tp,5684.77,1808.79,13de5cabb,1.0,11,58.4737,57.3359,11,19,3,6,17,10,5,14,20,9,22,1,7,23,16,15,2,21,4,13,0,8,12,18,0,20
tp,6468.75,3750.0,1414bbe17,1.0,14,14.9173,14.6453,14,21,1,18,16,7,3,9,20,12,8,11,0,13,4,10,2,6,22,15,23,19,17,5,0,12
tp,2812.5,1031.25,14f6cbe5c,1.0,3,54.3413,53.6,7,3,17,16,20,15,10,22,23,11,19,12,5,14,6,1,9,2,8,0,4,13,21,18,1,19
tp,5718.75,843.75,1535d0c9b,1.0,9,8.2133,4.6507,20,15,9,3,17,5,23,7,10,6,19,14,11,22,16,12,13,2,21,0,4,1,8,18,2,19
tp,8250.0,5906.25,157a50231,1.0,0,36.5813,35.7867,0,18,1,8,12,9,4,3,10,16,17,20,21,7,13,2,19,14,5,22,23,6,11,15,0,0
tp,11627.9,6459.96,16553d5cd,4.0,23,36.6643,28.7405,23,18,3,12,5,7,9,20,22,0,10,6,16,4,19,1,14,2,8,21,17,11,15,13,0,9
tp,5625.0,3843.75,16fc37168,1.0,1,30.256,29.36,12,3,0,8,18,21,4,16,1,9,13,7,22,14,11,10,5,19,17,6,23,2,20,15,8,2
tp,5718.75,2343.75,178b835e3,1.0,20,40.0853,36.6453,16,15,7,17,20,1,3,22,10,19,11,14,23,12,8,6,0,13,5,18,21,2,4,9,4,16
tp,4593.75,3093.75,17ca96791,4.0,16,15.4667,13.632,16,1,3,14,7,12,21,10,20,9,18,17,11,5,6,15,19,4,13,0,2,23,22,8,0,19
tp,4593.75,3093.75,1a3993962,4.0,16,49.9787,48.144,16,1,17,22,3,15,8,18,7,10,20,12,4,13,21,0,9,14,6,2,19,11,23,5,0,15
tp,11627.9,6459.96,1aa00dc63,4.0,23,49.1566,41.2328,12,23,3,21,7,9,14,18,16,13,4,8,1,11,22,5,10,0,20,15,19,17,6,2,1,17
tp,5531.25,2531.25,1aef4f8ff,1.0,14,47.7387,47.152,21,3,18,14,12,1,4,11,0,9,10,8,16,7,5,20,13,19,22,23,6,2,17,15,3,8
tp,4406.25,562.5,1c46aa776,1.0,6,32.8747,30.7307,23,6,3,11,5,12,10,14,9,2,4,20,7,13,22,18,15,21,1,17,8,19,0,16,1,22
tp,1125.0,93.75,1d949c49d,1.0,15,36.9867,33.6427,7,23,3,12,2,1,21,11,5,9,14,15,0,16,6,10,22,13,4,19,8,18,20,17,11,12
tp,11437.5,4687.5,1eb2a9113,1.0,7,31.6107,28.4693,15,3,7,10,12,8,5,19,17,20,0,14,11,16,22,2,9,18,6,23,13,21,4,1,2,10
tp,3187.5,562.5,20be88a43,1.0,6,14.9867,12.9653,6,11,3,14,10,5,23,20,9,7,18,21,1,12,4,13,2,19,17,22,0,15,8,16,0,20
tp,1125.0,93.75,21e2f2977,1.0,15,29.6747,26.3307,15,7,16,17,3,20,22,23,10,11,5,19,12,8,6,9,1,14,13,21,2,0,4,18,0,21
tp,5625.0,3843.75,24aac801a,1.0,1,47.29600000000001,46.4,1,9,0,18,4,17,3,13,14,21,7,10,15,8,19,20,16,12,5,23,22,2,11,6,0,2
tp,8250.0,5906.25,281865590,1.0,0,48.8533,48.0587,0,18,14,12,1,21,4,10,9,5,3,20,17,8,23,16,19,7,2,22,13,6,11,15,0,0
tp,2812.5,1031.25,288e5d13f,1.0,3,15.1307,14.3893,1,21,3,4,18,13,12,9,8,14,0,16,11,19,10,7,17,20,5,23,2,22,6,15,2,10
tp,2812.5,1031.25,29127020a,1.0,3,25.8613,25.12,14,7,3,23,11,20,10,6,5,16,13,0,12,9,4,22,21,2,19,17,1,8,15,18,2,11
tp,10852.7,947.461,295f49a04,1.0,10,40.484,38.0401,10,23,22,5,19,14,20,7,9,17,11,3,15,13,0,21,2,1,18,4,16,8,6,12,0,14
tp,10406.2,4781.25,2a69408f6,1.0,5,43.728,41.376000000000005,5,4,3,23,10,14,13,20,11,9,22,8,12,2,21,19,6,7,15,0,16,17,1,18,0,19
tp,10406.2,4781.25,2bcddf9a5,1.0,5,18.8213,16.4693,3,5,20,7,23,4,12,6,2,11,14,10,19,9,22,21,16,0,8,1,17,18,15,13,1,17
tp,2812.5,281.25,2d09eb065,1.0,19,47.1147,45.5627,17,19,15,3,7,11,16,14,22,10,2,20,13,6,9,5,1,0,12,23,4,21,18,8,1,17
tp,3000.0,468.75,2dc763e67,1.0,2,27.9253,26.1493,2,3,17,15,19,5,13,22,11,7,23,9,18,12,10,16,0,6,4,8,20,1,21,14,0,16
tp,3000.0,468.75,2dc763e67,1.0,2,8.0747,6.2987,2,3,17,15,19,5,13,22,11,7,23,9,18,12,10,16,0,6,4,8,20,1,21,14,0,16
tp,843.75,93.75,2ec1b3167,1.0,13,57.6213,56.9973,13,1,21,3,12,4,14,9,18,8,16,0,11,6,20,7,19,23,2,10,5,22,17,15,0,11
tp,1125.0,93.75,2febbdfc5,1.0,15,18.8053,15.4613,15,7,16,17,22,10,20,3,19,8,23,11,12,14,5,1,6,9,21,13,0,2,4,18,0,20
tp,10406.2,4781.25,34340b225,1.0,5,42.224,39.872,23,12,5,3,18,8,4,20,7,0,9,21,22,10,2,14,13,16,19,1,11,6,17,15,2,9
tp,843.75,93.75,352056163,1.0,13,33.4827,32.8587,13,21,14,1,9,3,18,4,12,19,10,20,17,6,11,16,2,7,0,15,5,8,22,23,0,18
tp,5062.5,3187.5,376a0a779,1.0,18,52.56,51.8667,12,3,18,8,4,21,5,13,22,0,1,9,2,16,7,19,23,14,20,10,11,6,17,15,2,9
tp,10852.7,947.461,37d16f30f,1.0,10,35.4975,33.0536,10,3,5,23,11,6,9,14,21,7,20,22,12,4,1,19,17,2,18,16,15,0,8,13,0,21
tp,5684.77,1808.79,398e818ec,1.0,11,14.5009,13.3631,11,23,7,5,10,17,9,20,22,6,14,3,21,2,15,19,4,12,8,13,16,1,0,18,0,22
tp,4031.25,2531.25,39aa6482e,1.0,4,18.928,16.7413,4,21,3,12,13,8,18,1,16,14,9,0,11,22,5,19,23,20,7,10,2,6,17,15,0,11
tp,3000.0,468.75,3a1293df5,1.0,2,32.8213,31.0453,2,22,3,15,5,17,1,18,0,13,12,23,11,10,9,16,4,7,19,20,14,21,6,8,0,8
tp,5684.77,1808.79,3bb222791,1.0,11,2.293,1.1552,11,7,17,20,3,14,15,10,6,9,19,23,21,12,2,16,8,22,5,4,13,1,18,0,0,23
tp,3937.5,1312.5,3c621e663,1.0,17,9.2587,2.8053,17,15,9,19,7,6,1,0,3,11,14,21,5,2,20,13,18,4,22,10,23,8,12,16,0,7
tp,3937.5,1312.5,3c621e663,1.0,17,56.2453,49.792,17,15,9,19,7,6,1,0,3,11,14,21,5,2,20,13,18,4,22,10,23,8,12,16,0,7
tp,10852.7,947.461,3f3c49ad2,1.0,10,18.8778,16.4339,10,23,3,5,15,22,1,13,12,9,0,17,2,18,7,20,6,19,21,11,8,4,16,14,0,10
tp,3937.5,1312.5,400b7210c,1.0,17,50.8533,44.4,17,19,3,7,20,11,10,15,9,16,22,14,5,23,13,2,1,6,21,0,4,12,8,18,0,19
tp,3000.0,468.75,41829d963,1.0,2,6.0693,4.2933,2,18,7,21,12,8,5,3,4,17,0,10,6,22,11,14,9,1,13,19,23,20,16,15,0,10
tp,4406.25,2812.5,42a7c4f08,1.0,14,31.471999999999998,30.5493,22,1,14,16,3,21,0,9,7,13,23,5,12,4,11,10,8,20,15,18,17,19,6,2,2,6
tp,5062.5,3187.5,43b27b5ab,1.0,18,24.191999999999997,23.4987,4,18,12,13,0,3,21,1,2,17,9,16,14,11,19,20,8,6,22,10,7,15,23,5,1,4
tp,3000.0,468.75,43d34d63c,1.0,2,11.7387,9.9627,2,15,7,22,9,17,10,11,3,16,12,8,1,23,18,19,6,0,5,20,14,21,4,13,0,17
