data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,4565.04,1464.26,0099c367b,4.0,17,55.1996,51.4206,17,9,3,20,11,14,6,1,23,0,15,7,22,18,10,5,13,2,4,21,16,19,12,8,0,9
tp,1125.0,93.75,015113cad,1.0,15,53.3973,50.0533,15,6,17,16,11,3,1,22,18,7,23,13,14,4,20,5,12,2,9,10,21,0,19,8,0,21
tp,843.75,93.75,0297d886e,1.0,13,58.431999999999995,57.808,13,1,19,6,9,14,16,17,2,15,18,11,7,22,20,4,10,5,21,12,23,3,0,8,0,22
tp,11627.9,6459.96,053aeb7bd,4.0,23,17.7807,9.8569,23,12,18,22,0,5,3,2,17,7,10,15,9,8,19,16,6,14,13,21,20,4,1,11,0,4
tp,5625.0,3843.75,07f1227b0,1.0,1,33.8347,32.9387,14,1,9,20,19,2,0,3,15,23,5,18,16,17,10,6,22,8,11,21,13,4,7,12,1,6
tp,4593.75,3093.75,08db743d0,4.0,16,40.2133,38.3787,1,16,3,14,7,9,0,2,21,20,11,10,12,15,17,19,6,5,23,8,13,18,4,22,1,6
tp,11437.5,4687.5,090ae427d,1.0,7,29.28,26.1387,0,22,14,2,5,7,20,3,17,18,1,15,11,16,9,10,6,12,23,8,19,4,21,13,5,0
tp,3281.25,562.5,0968aea09,1.0,12,8.9067,5.7707,12,3,18,5,1,23,4,2,7,22,17,0,15,21,6,9,16,20,8,14,10,11,13,19,0,11
tp,3937.5,1406.25,0c936a1d4,4.0,17,50.8533,48.2453,17,15,11,23,3,6,14,7,9,10,0,20,13,22,2,16,1,4,18,5,21,19,12,8,0,10
tp,843.75,93.75,0f8cadb4a,1.0,13,35.1147,34.4907,13,19,1,16,6,9,14,17,15,2,10,7,20,11,3,22,5,18,23,0,21,12,4,8,0,19
tp,6093.75,1312.5,103db6411,1.0,20,27.7387,22.3573,20,11,14,3,5,17,8,9,21,1,13,22,4,7,23,16,10,2,6,15,18,19,12,0,0,23
tp,2812.5,1031.25,133001416,1.0,3,15.6213,14.88,3,14,5,20,18,17,1,11,22,15,0,2,9,23,19,7,12,10,6,4,21,16,13,8,0,10
tp,4125.0,3281.25,1375a05d1,1.0,21,29.2427,28.1493,18,14,4,11,0,1,15,21,20,2,5,13,22,3,23,6,17,19,7,8,9,16,10,12,7,4
tp,5625.0,3843.75,141675c80,1.0,1,55.5893,54.6933,1,3,14,21,4,16,9,18,2,13,7,17,6,11,15,5,8,12,20,0,10,23,22,19,0,19
tp,5625.0,3843.75,156b77dfe,1.0,1,38.256,37.36,1,9,3,17,0,18,14,13,2,19,5,11,16,10,6,20,21,22,12,7,8,4,15,23,0,4
tp,4593.75,3093.75,158c5acb6,4.0,16,20.6773,18.8427,1,16,3,14,7,2,21,20,0,9,23,13,15,8,11,12,4,6,5,22,18,10,17,19,1,8
tp,5062.5,3187.5,15d9e6d8b,1.0,18,37.3387,36.6453,18,4,13,12,0,3,21,11,1,15,17,22,6,5,8,9,10,14,20,2,23,7,16,19,0,4
