data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,5062.5,3187.5,011f25080,1.0,18,6.3787,5.6853,4,18,21,13,17,8,0,3,12,14,2,6,16,1,9,19,22,23,15,10,20,7,11,5,1,6
tp,5684.77,1808.79,0275e127d,1.0,11,13.1367,11.9989,11,7,3,20,17,16,9,23,21,6,19,12,4,13,2,1,10,14,8,15,18,5,22,0,0,23
tp,5684.77,1808.79,0295e3234,1.0,11,6.2984,5.1606,15,23,11,7,17,3,10,13,16,20,9,6,19,8,12,21,4,14,2,22,1,5,18,0,2,23
tp,4593.75,3093.75,0313e82cf,4.0,16,23.3067,21.471999999999998,16,3,1,7,20,10,17,21,23,11,5,9,12,13,0,19,8,18,14,4,15,22,2,6,0,14
tp,4406.25,562.5,0509303a5,1.0,6,25.8453,23.7013,6,11,7,10,23,20,3,12,17,14,4,0,1,22,9,19,18,2,8,15,16,13,21,5,0,11
tp,8250.0,5906.25,067f49f8b,1.0,0,54.0907,53.29600000000001,0,1,18,4,3,13,8,16,12,21,15,9,20,2,17,5,10,14,22,7,19,6,23,11,0,0
tp,3937.5,1312.5,0c48ed342,1.0,17,56.4853,50.032,11,17,7,23,20,3,19,9,16,14,6,4,10,21,8,5,1,2,12,15,13,18,0,22,1,22
tp,843.75,93.75,0cb4632d6,1.0,13,47.7707,47.1467,13,4,18,3,21,12,8,1,0,9,22,14,16,15,2,6,7,5,10,11,23,17,20,19,0,8
tp,5625.0,3843.75,0d25045a9,1.0,1,48.1653,47.2693,1,0,8,16,2,7,15,13,19,5,17,20,22,18,12,21,3,14,6,10,11,9,4,23,0,1
tp,8250.0,5906.25,0ea8ea68a,1.0,0,4.5973,3.8027,0,3,18,9,12,10,23,11,7,17,14,16,5,1,22,6,8,2,20,15,21,19,4,13,0,0
tp,3000.0,468.75,100e4ddc9,1.0,2,3.0613,1.2853,2,3,7,5,1,6,14,8,15,22,17,23,20,13,21,9,11,19,10,16,0,18,4,12,0,20
tp,11283.4,7235.16,11bafff5d,1.0,23,28.7115,22.6278,10,23,7,3,20,0,9,11,17,5,16,19,14,13,6,22,1,8,15,12,2,21,4,18,1,5
tp,5531.25,3750.0,12a12f0fa,1.0,8,35.6267,31.504,8,4,18,12,21,0,3,23,13,2,9,16,14,6,15,5,17,20,1,7,22,10,19,11,0,5
tp,10852.7,947.461,1383208d3,1.0,10,52.9183,50.4744,10,23,20,7,13,6,11,19,16,3,4,12,8,17,15,22,5,1,2,9,14,0,21,18,0,21
tp,5625.0,3843.75,13c678c1d,1.0,1,1.76,0.8640000000000001,1,4,3,21,13,8,16,14,17,18,15,7,9,20,6,10,22,2,5,23,19,0,11,12,0,21
tp,11437.5,4687.5,147b41b13,1.0,7,38.5547,35.4133,3,7,17,16,14,20,23,11,10,1,19,21,6,15,9,2,12,8,5,4,22,18,0,13,1,22
tp,843.75,93.75,14948ff80,1.0,13,45.1253,44.5013,13,10,1,16,19,12,7,22,14,8,0,15,6,11,20,3,2,18,23,21,9,5,17,4,0,10
tp,843.75,93.75,14dc5a39e,1.0,13,51.1307,50.5067,1,13,21,14,4,18,10,8,16,15,17,3,7,0,9,2,20,19,6,12,5,22,11,23,1,13
tp,5062.5,3187.5,1504619b7,1.0,18,45.2053,44.512,18,2,12,3,9,6,20,0,23,21,11,7,13,8,5,14,15,1,4,17,16,22,10,19,0,7
tp,11627.9,6459.96,160add406,4.0,23,26.6043,18.6805,23,3,14,12,17,9,6,20,10,11,22,19,13,1,18,5,15,7,16,2,4,21,0,8,0,22
tp,5531.25,2531.25,1679e323d,1.0,14,9.264,8.6773,7,14,3,2,9,23,17,12,20,18,11,21,16,6,1,19,10,22,0,5,8,4,15,13,1,18
tp,13687.5,10687.5,1702d35a0,1.0,22,29.8507,28.2453,22,3,19,23,17,6,16,1,21,12,20,9,15,10,11,14,13,2,5,8,18,0,7,4,0,21
tp,4593.75,3093.75,178b835e3,4.0,16,6.0907,4.256,20,16,15,7,17,14,19,3,10,23,11,1,21,0,8,6,9,5,12,2,22,13,4,18,1,13
