recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
00b404881,8,1,0.0747,3750.0,4.1973,5531.25,tp,8,21,4,13,22,16,1,2,14,18,3,23,5,11,7,12,9,6,19,10,0,20,15,17,0,20
011f25080,18,1,5.6853,3187.5,6.3787,5062.5,tp,4,21,18,13,14,8,3,1,0,12,9,22,23,5,7,11,17,6,19,16,15,20,2,10,2,8
0295e3234,11,1,5.1606,1808.79,6.2984,5684.77,tp,23,15,11,20,7,6,17,10,3,19,14,16,9,22,4,5,13,1,2,8,0,12,18,21,2,20
0313e82cf,16,4,21.471999999999998,3093.75,23.3067,4593.75,tp,16,1,3,12,19,8,15,22,2,7,5,11,9,0,13,18,17,20,23,6,4,14,10,21,0,13
0509303a5,6,1,23.7013,562.5,25.8453,4406.25,tp,17,11,6,10,20,7,9,19,22,3,5,15,23,1,14,16,4,2,0,8,12,13,18,21,2,18
07f1227b0,1,1,32.9387,3843.75,33.8347,5625.0,tp,14,2,3,7,21,23,9,0,1,15,18,10,11,16,19,8,4,17,20,5,22,12,6,13,8,7
133001416,3,1,14.88,1031.25,15.6213,2812.5,tp,6,17,20,11,19,3,5,10,9,23,22,7,15,16,2,1,0,12,14,18,4,8,13,21,5,16
1383208d3,10,1,50.4744,947.461,52.9183,10852.7,tp,23,5,6,10,22,19,3,4,11,9,7,17,1,14,20,15,13,0,16,2,8,18,21,12,3,17
141675c80,1,1,54.6933,3843.75,55.5893,5625.0,tp,14,1,21,3,4,13,8,2,22,23,16,18,9,12,7,5,0,19,15,6,10,17,11,20,1,16
156b77dfe,1,1,37.36,3843.75,38.256,5625.0,tp,1,3,22,14,4,9,23,2,18,13,5,0,19,21,8,6,12,10,15,16,7,11,17,20,0,11
15d9e6d8b,18,1,36.6453,3187.5,37.3387,5062.5,tp,4,18,21,13,8,12,0,3,1,14,9,22,5,23,11,6,7,19,17,16,2,15,20,10,1,6
160add406,23,4,18.6805,6459.96,26.6043,11627.9,tp,23,3,6,5,19,10,11,22,17,9,4,15,20,7,1,14,16,0,8,2,13,18,12,21,0,17
160b70831,2,1,1.9413,468.75,3.7173,3000.0,tp,2,3,12,7,5,22,10,1,23,15,0,9,6,20,19,16,18,8,17,14,11,4,21,13,0,10
16fc37168,1,1,29.36,3843.75,30.256,5625.0,tp,16,0,12,3,18,1,8,19,13,15,5,9,7,17,4,2,23,22,11,6,10,14,20,21,5,1
16ffcf223,14,1,16.9973,2812.5,17.92,4406.25,tp,14,21,1,3,4,18,0,9,7,2,23,13,19,8,17,11,20,22,10,16,15,12,5,6,0,6
1702d35a0,22,1,28.2453,10687.5,29.8507,13687.5,tp,22,6,23,10,17,15,5,3,9,19,1,2,11,7,14,20,21,8,4,18,12,0,16,13,0,21
17ca62c97,4,1,32.9173,2343.75,34.7733,4218.75,tp,4,21,18,8,12,13,0,3,1,22,9,14,5,23,16,11,2,6,19,7,17,15,10,20,0,6
184322f0e,22,1,54.8,10687.5,56.4053,13687.5,tp,22,6,23,2,5,3,19,1,10,11,9,15,8,21,14,7,4,17,16,12,20,18,0,13,0,22
18e249f36,7,1,28.8747,4687.5,32.016,11437.5,tp,7,3,10,5,15,19,6,11,20,22,17,14,2,23,16,12,9,0,8,1,4,18,13,21,0,17
1a3993962,16,4,48.144,3093.75,49.9787,4593.75,tp,16,1,8,19,3,21,7,22,11,2,20,15,17,23,4,10,13,18,5,9,0,6,12,14,0,20
1ef3e2282,16,4,24.4587,3093.75,26.2933,4593.75,tp,16,7,1,3,15,11,20,10,8,19,5,17,14,22,12,2,23,6,9,21,13,0,18,4,0,21
1f0fe1c7e,22,1,30.3733,10687.5,31.9787,13687.5,tp,22,6,10,17,11,19,23,5,15,20,3,7,9,1,2,14,16,12,4,8,0,18,13,21,0,20
1fd650183,4,1,35.135999999999996,2343.75,36.992,4218.75,tp,4,21,13,18,8,1,3,14,12,0,22,9,23,5,6,19,11,7,17,16,20,2,10,15,0,9
1ffa43aae,13,1,29.7067,93.75,30.3307,843.75,tp,13,18,4,12,8,0,21,3,1,22,5,9,23,15,2,16,11,19,7,6,14,10,17,20,0,5
200656f13,23,4,35.1086,6459.96,43.0324,11627.9,tp,23,7,20,11,6,15,17,3,10,19,9,4,5,14,16,22,21,1,8,13,2,18,0,12,0,22
20de9e491,15,1,54.464,93.75,57.808,1125.0,tp,15,7,14,3,10,23,5,11,16,13,20,22,6,17,2,12,1,19,9,8,0,18,4,21,0,20
226ce47d9,23,1,36.9371,7235.16,43.0208,11283.4,tp,17,23,9,5,19,3,6,20,10,22,15,7,11,16,1,14,2,4,0,12,8,18,13,21,1,18
22b46c334,8,1,12.7787,3750.0,16.9013,5531.25,tp,21,8,4,13,1,22,18,14,3,16,2,12,23,5,19,0,7,11,9,6,10,17,15,20,1,15
23363116f,23,1,8.3998,7235.16,14.4834,11283.4,tp,22,23,15,17,5,6,10,7,3,19,20,11,1,2,9,14,4,16,12,0,13,8,18,21,1,19
251737ef0,0,1,35.9307,5906.25,36.7253,8250.0,tp,0,8,18,3,12,9,5,10,2,19,1,7,14,4,23,15,16,11,22,17,6,13,20,21,0,0
25de8315e,1,1,52.5387,3843.75,53.4347,5625.0,tp,1,19,6,22,3,23,13,9,11,4,5,10,14,17,2,16,20,0,15,7,18,12,21,8,0,17
27b26fe5d,19,1,55.104,281.25,56.656000000000006,2812.5,tp,19,5,23,3,6,1,22,12,0,10,17,9,18,4,11,13,15,20,2,16,7,14,8,21,0,8
