data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,5531.25,2531.25,003bec244,1.0,14,45.1307,44.544,7,3,14,0,23,11,15,17,1,20,12,13,6,22,5,9,10,19,4,18,21,16,2,8,2,3
tp,1125.0,93.75,015113cad,1.0,15,53.3973,50.0533,6,15,17,13,5,11,7,22,3,19,23,14,20,1,9,16,10,4,12,0,18,2,21,8,1,19
tp,5684.77,1808.79,0275e127d,1.0,11,13.1367,11.9989,0,11,17,3,6,7,20,15,1,14,23,19,16,9,10,22,2,12,4,18,5,21,13,8,1,0
tp,3281.25,562.5,02b9a8ab9,1.0,12,37.0453,33.9093,12,18,3,4,21,22,0,5,23,20,2,9,17,1,13,15,8,16,7,19,11,6,14,10,0,6
tp,6468.75,3750.0,055088446,1.0,14,59.263999999999996,58.992,14,21,1,8,11,2,7,9,4,3,13,5,18,23,0,6,15,22,20,17,16,19,12,10,0,14
tp,3000.0,468.75,05b9c974c,1.0,2,33.76,31.984,2,23,9,3,5,6,15,4,10,18,8,22,21,11,19,17,7,1,13,14,16,0,12,20,0,21
tp,4218.75,2343.75,05f8c0f2f,1.0,4,28.4427,26.5867,4,18,21,12,3,13,1,14,0,9,15,23,5,22,17,8,7,20,6,16,11,19,2,10,0,8
tp,1125.0,93.75,078788674,1.0,15,44.70399999999999,41.36,15,3,13,14,18,7,1,5,12,9,21,23,4,17,16,11,20,22,6,19,0,2,10,8,0,20
tp,10852.7,947.461,07dcf40f7,1.0,10,29.6809,27.237,10,17,11,6,5,3,7,23,8,9,20,15,12,21,22,13,1,16,14,18,19,2,4,0,0,23
tp,5718.75,843.75,0ab6aa734,1.0,9,53.04,49.4773,1,9,3,14,13,21,7,12,18,23,0,17,11,4,6,15,20,2,22,5,16,19,8,10,1,10
tp,5625.0,3843.75,0d25045a9,1.0,1,48.1653,47.2693,1,3,13,14,9,6,0,5,12,2,7,11,21,16,8,15,23,22,20,17,4,18,10,19,0,6
tp,5062.5,3187.5,11a52d37a,1.0,18,46.7627,46.0693,18,4,12,0,21,3,9,13,1,22,23,14,17,5,20,15,16,8,19,2,7,6,11,10,0,3
tp,2812.5,1031.25,133001416,1.0,3,15.6213,14.88,3,5,9,23,15,11,7,20,12,14,0,18,13,6,1,17,22,16,19,4,2,10,21,8,0,10
tp,6468.75,3750.0,1414bbe17,1.0,14,14.9173,14.6453,14,21,1,11,7,8,9,18,5,3,15,13,4,6,17,2,23,22,0,20,19,16,12,10,0,18
tp,5531.25,3750.0,14d467153,1.0,8,4.496,0.3733,8,0,22,18,12,5,3,1,4,21,16,9,19,20,2,15,13,17,14,7,23,6,10,11,0,1
tp,11627.9,6459.96,16553d5cd,4.0,23,36.6643,28.7405,23,12,18,3,5,7,22,0,9,4,15,13,10,14,19,11,20,17,21,2,6,1,16,8,0,7
tp,4406.25,2812.5,16ccddf71,1.0,14,52.8,51.8773,14,1,21,6,11,7,13,8,0,4,15,18,3,22,9,2,20,17,5,12,23,19,10,16,0,8
tp,4593.75,3093.75,178b835e3,4.0,16,6.0907,4.256,20,15,7,17,3,16,23,11,0,9,5,13,12,19,14,22,10,18,2,6,1,4,21,8,5,8
tp,10406.2,4781.25,1795728ba,1.0,5,41.92,39.568000000000005,5,3,18,9,12,4,14,8,13,21,7,23,15,16,20,2,1,0,22,17,6,11,19,10,0,17
tp,13687.5,10687.5,184322f0e,1.0,22,56.4053,54.8,22,1,12,13,8,3,0,18,2,11,6,23,21,5,15,10,7,19,14,9,20,17,16,4,0,6
tp,10406.2,4781.25,18df43462,1.0,5,49.1893,46.8373,14,11,6,5,7,15,3,9,20,17,0,1,23,4,18,22,21,13,19,10,16,2,12,8,3,10
tp,4593.75,3093.75,1ef3e2282,4.0,16,26.2933,24.4587,16,7,3,1,14,23,11,0,22,9,2,10,6,21,20,15,19,17,5,12,4,13,18,8,0,7
tp,13687.5,10687.5,1f0fe1c7e,1.0,22,31.9787,30.3733,22,6,15,3,9,17,11,7,23,10,5,0,14,20,12,4,13,1,19,16,8,21,18,2,0,11
tp,3281.25,562.5,2026bced7,1.0,12,53.0347,49.8987,12,18,4,3,0,22,21,9,8,5,15,13,23,17,1,20,14,7,19,16,2,11,6,10,0,4
tp,3187.5,562.5,20be88a43,1.0,6,14.9867,12.9653,6,11,5,14,9,23,20,3,7,10,4,0,17,1,22,19,15,18,12,13,16,21,2,8,0,11
tp,5684.77,1808.79,215bb7a8d,1.0,11,42.1384,41.0006,11,7,20,0,23,6,17,3,15,19,5,10,2,14,1,22,9,4,16,12,18,13,21,8,0,3
