data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,3281.25,562.5,007f87ba2,1.0,12,42.272,39.135999999999996,3,21,4,12,18,13,1,8,0,23,22,5,17,11,6,2,14,7,10,15,19,9,20,16,3,8
tp,10852.7,947.461,009b760e6,1.0,10,52.5293,50.0854,10,23,6,5,9,11,12,22,4,3,15,18,1,7,20,21,17,0,19,8,16,2,13,14,0,17
tp,4406.25,562.5,01b41f92b,1.0,6,46.38399999999999,44.24,6,4,7,22,9,16,17,23,15,10,12,21,20,11,13,19,8,0,5,14,3,2,1,18,0,17
tp,4593.75,3093.75,0313e82cf,4.0,16,23.3067,21.471999999999998,16,3,15,1,7,9,21,2,23,20,13,17,12,19,18,6,5,22,11,8,10,14,0,4,0,22
tp,4593.75,3093.75,03b96f209,4.0,16,51.4667,49.632,16,19,17,7,3,15,1,2,21,20,12,23,9,5,13,18,22,8,11,4,14,10,6,0,0,23
tp,4406.25,562.5,0509303a5,1.0,6,25.8453,23.7013,6,11,23,17,19,9,7,15,20,10,22,4,16,12,3,13,2,5,0,14,21,18,1,8,0,18
tp,5625.0,3843.75,07f1227b0,1.0,1,33.8347,32.9387,14,16,9,17,15,4,12,2,6,21,19,0,13,18,22,5,7,8,23,11,10,3,20,1,23,11
tp,4593.75,3093.75,08db743d0,4.0,16,40.2133,38.3787,16,3,1,15,7,12,17,9,2,19,18,21,4,20,8,23,14,6,13,5,10,0,22,11,0,21
tp,13687.5,10687.5,09315d9bf,1.0,22,51.3013,49.696000000000005,22,5,3,23,19,10,9,12,6,14,0,20,8,11,16,13,7,4,15,21,17,2,1,18,0,10
tp,11283.4,7235.16,09a946316,1.0,23,56.558,50.4744,23,5,10,12,7,4,3,22,9,6,13,11,15,2,8,19,17,18,16,20,14,21,1,0,0,23
tp,5062.5,3187.5,0e799da44,1.0,18,25.296,24.6027,18,21,3,8,4,13,14,0,1,23,12,7,5,10,9,22,2,11,19,6,17,15,20,16,0,7
tp,8250.0,5906.25,0ea8ea68a,1.0,0,4.5973,3.8027,3,18,0,10,22,12,23,5,11,7,14,1,6,13,2,15,8,9,20,17,21,19,16,4,2,2
tp,843.75,93.75,0f8cadb4a,1.0,13,35.1147,34.4907,13,1,15,19,3,23,17,10,16,22,9,11,6,8,5,2,14,7,12,0,20,18,4,21,0,19
tp,3937.5,1312.5,1263c23c8,1.0,17,45.3547,38.9013,15,17,3,9,7,2,23,6,19,16,20,4,12,11,13,14,22,5,10,8,18,0,21,1,1,21
tp,5250.0,1125.0,12ec1d4cb,1.0,9,26.9173,24.112,9,23,17,6,4,14,10,1,19,20,18,3,11,15,21,2,12,5,13,8,16,0,22,7,0,21
tp,10852.7,947.461,1383208d3,1.0,10,52.9183,50.4744,10,23,12,9,3,5,6,17,22,0,7,4,8,18,11,2,13,15,20,19,14,21,16,1,0,9
tp,5625.0,3843.75,13f64f898,1.0,1,36.3573,35.4613,1,16,3,13,15,23,5,7,6,10,12,22,18,20,4,11,17,0,2,19,9,14,21,8,0,17
tp,843.75,93.75,14948ff80,1.0,13,45.1253,44.5013,13,1,3,21,15,8,10,5,23,14,18,12,19,22,9,16,0,17,11,6,7,4,20,2,0,16
tp,2812.5,1031.25,14f6cbe5c,1.0,3,54.3413,53.6,7,15,3,23,5,20,11,2,16,14,22,9,10,19,1,12,6,8,17,0,13,18,21,4,2,19
tp,843.75,93.75,1520a52ef,1.0,13,7.12,6.496,13,18,21,3,0,4,1,12,8,10,15,5,14,23,9,19,2,16,22,6,17,11,20,7,0,4
tp,2812.5,281.25,1545e29b3,1.0,19,1.6907,0.1387,3,19,12,23,5,9,7,6,10,0,16,22,11,17,15,20,1,18,8,13,2,14,21,4,1,9
tp,4593.75,3093.75,158c5acb6,4.0,16,20.6773,18.8427,16,3,1,7,2,12,18,15,23,4,21,8,0,9,19,20,17,13,14,5,22,10,6,11,0,12
tp,5062.5,3187.5,15d9e6d8b,1.0,18,37.3387,36.6453,18,4,0,3,13,2,21,12,17,10,5,14,11,7,6,15,22,8,1,19,23,20,9,16,0,2
tp,11627.9,6459.96,160add406,4.0,23,26.6043,18.6805,23,3,12,9,5,10,17,7,0,6,8,22,13,20,14,2,11,19,21,1,15,18,4,16,0,8
tp,2812.5,1031.25,163e86660,1.0,3,58.8053,58.06399999999999,3,5,12,9,23,6,0,7,1,17,13,18,22,16,15,10,8,21,11,14,20,2,19,4,0,6
tp,11627.9,6459.96,16553d5cd,4.0,23,49.6327,41.7088,23,12,3,18,0,5,10,9,7,22,8,2,13,1,17,6,20,15,21,11,14,19,16,4,0,4
tp,5531.25,2531.25,1679e323d,1.0,14,9.264,8.6773,14,7,3,23,16,15,11,20,9,19,21,17,22,6,12,1,10,5,13,8,2,0,18,4,0,21
tp,4406.25,2812.5,16ffcf223,1.0,14,17.92,16.9973,14,21,18,16,9,15,4,2,3,17,12,23,6,0,19,22,5,13,7,11,10,20,1,8,0,13
tp,5718.75,2343.75,178b835e3,1.0,20,40.0853,36.6453,16,15,7,20,3,1,14,11,23,2,17,19,0,22,6,10,13,8,5,21,12,9,18,4,3,12
tp,4406.25,562.5,180ba3012,1.0,6,50.496,48.352,6,11,7,3,22,15,17,23,10,19,5,9,14,2,0,20,12,18,13,21,1,8,16,4,0,14
tp,5625.0,3843.75,1ba9ee79a,1.0,1,6.8427,5.9467,1,16,8,15,7,23,13,10,18,3,6,5,22,20,9,17,0,11,12,4,2,19,21,14,0,16
tp,4406.25,562.5,1c46aa776,1.0,6,32.8747,30.7307,6,23,5,9,3,12,7,22,4,0,10,15,20,17,16,13,2,8,21,19,18,14,11,1,0,9
tp,3281.25,562.5,1ca8c8af6,1.0,12,3.8187,0.6827,12,0,8,23,18,3,9,1,13,21,10,14,5,2,22,6,4,7,17,11,20,15,19,16,0,1
tp,4406.25,562.5,1e0e340e1,1.0,6,46.1973,44.0533,6,3,5,9,23,21,12,1,13,22,20,10,14,17,19,0,7,15,8,4,11,2,16,18,0,15
tp,1125.0,93.75,1e469c124,1.0,15,31.4933,28.1493,2,15,20,3,18,8,7,12,14,16,21,0,23,22,13,19,11,17,5,1,6,10,9,4,1,11
tp,5684.77,1808.79,1f2260885,1.0,11,8.1908,7.0531,11,7,22,10,15,23,19,6,3,17,2,5,20,0,18,9,13,14,12,21,8,16,1,4,0,13
tp,5062.5,3187.5,1fb41e1c4,1.0,18,14.5653,13.872,12,18,3,0,5,13,23,8,2,22,21,10,1,14,4,9,6,15,20,19,17,7,11,16,1,3
tp,4593.75,3093.75,1fbc39373,4.0,16,36.2293,34.3947,16,3,2,15,12,18,17,9,7,1,21,13,20,14,23,6,4,8,22,5,19,0,11,10,0,21
tp,4218.75,2343.75,1fd650183,1.0,4,36.992,35.135999999999996,4,15,17,2,10,6,19,9,16,22,5,14,11,8,12,20,21,7,13,23,18,3,1,0,0,23
tp,11627.9,6459.96,200656f13,4.0,23,43.0324,35.1086,23,7,3,11,15,17,10,4,22,20,6,5,2,19,0,12,9,14,1,13,8,16,18,21,0,14
tp,4218.75,2343.75,20801bb7d,1.0,4,3.7653,1.9093,4,18,17,12,0,21,8,15,16,19,10,2,13,6,1,9,22,3,23,14,5,7,11,20,0,4
tp,1125.0,93.75,20de9e491,1.0,15,57.808,54.464,7,15,3,23,2,5,11,9,10,1,12,22,17,14,13,0,8,6,19,16,20,21,18,4,1,15
tp,5684.77,1808.79,2105bda77,1.0,11,50.218999999999994,49.0812,11,10,6,23,9,22,7,20,3,5,19,13,21,17,0,14,18,15,12,1,8,2,16,4,0,14
tp,843.75,93.75,22a2faf44,1.0,13,19.855999999999998,19.232,13,15,3,12,18,21,9,23,2,8,0,10,5,14,17,19,22,20,1,7,11,6,16,4,0,10
tp,11283.4,7235.16,23363116f,1.0,23,14.4834,8.3998,22,23,15,1,3,7,6,14,20,5,9,16,17,13,10,0,11,8,4,21,19,12,2,18,1,15
tp,5531.25,3750.0,2717a930e,1.0,8,18.2987,14.175999999999998,8,21,4,13,18,1,3,19,23,0,14,12,5,10,22,9,20,11,6,7,17,2,16,15,0,9
tp,3000.0,468.75,287bf77ec,1.0,2,13.9573,12.1813,2,9,6,3,17,15,18,8,20,11,19,14,21,23,16,12,5,0,22,10,13,7,1,4,0,17
tp,3000.0,468.75,287bf77ec,1.0,2,10.607999999999999,8.832,2,9,6,3,17,15,18,8,20,11,19,14,21,23,16,12,5,0,22,10,13,7,1,4,0,17
tp,8250.0,5906.25,2a3c1f921,1.0,0,47.6533,46.8587,0,18,12,22,3,8,23,14,5,2,10,15,19,11,9,6,1,7,16,13,21,17,4,20,0,0
tp,11437.5,4687.5,2bb539997,1.0,7,29.232,26.0907,7,3,9,23,11,5,15,10,6,12,2,19,20,0,1,17,8,14,22,18,13,21,16,4,0,13
tp,10406.2,4781.25,2c2127b9e,1.0,5,12.16,9.808,5,12,23,3,7,22,6,10,9,17,0,20,1,13,2,15,19,8,16,18,21,11,14,4,0,10
tp,2812.5,281.25,2d09eb065,1.0,19,47.1147,45.5627,17,19,15,7,11,3,9,23,14,12,2,22,20,16,6,0,10,4,5,8,18,21,13,1,1,15
tp,1125.0,93.75,2d09eb065,1.0,15,10.352,7.007999999999999,17,19,15,7,11,3,9,23,14,12,2,22,20,16,6,0,10,4,5,8,18,21,13,1,2,15
tp,843.75,93.75,2ec1b3167,1.0,13,57.6213,56.9973,1,3,13,21,9,23,12,14,5,22,8,18,16,6,20,7,10,0,11,17,19,2,15,4,2,17
tp,4593.75,3093.75,2f40810b2,4.0,16,47.792,45.9573,16,3,1,15,7,23,9,13,2,17,11,20,5,12,22,21,18,10,8,19,0,6,14,4,0,20
tp,7500.0,5906.25,31259d9d5,1.0,0,25.7867,24.496,12,3,0,23,6,18,22,7,9,8,5,2,14,17,15,10,19,20,21,13,11,1,16,4,2,2
tp,5718.75,2343.75,321c09a90,1.0,20,59.5733,56.1333,22,20,7,23,3,5,15,16,12,6,10,8,17,0,9,11,2,14,1,13,19,18,21,4,1,13
tp,11627.9,6459.96,34340b225,4.0,23,23.7888,15.865,5,23,12,3,9,0,22,10,7,8,6,13,17,21,20,2,15,18,19,11,1,14,4,16,1,5
tp,10406.2,4781.25,34340b225,1.0,5,42.224,39.872,5,23,12,3,9,0,22,10,7,8,6,13,17,21,20,2,15,18,19,11,1,14,4,16,0,5
tp,5718.75,843.75,349095631,1.0,9,19.792,16.2293,0,9,18,3,17,2,1,8,23,22,12,7,10,13,14,21,11,19,5,15,20,6,16,4,1,0
tp,10406.2,4781.25,35f9c5c38,1.0,5,40.4747,38.1227,18,3,0,5,11,12,20,10,2,7,23,22,14,17,9,15,1,19,13,8,6,21,16,4,3,2
tp,5062.5,3187.5,376a0a779,1.0,18,52.56,51.8667,12,3,18,21,8,0,13,4,23,16,22,15,2,5,17,10,19,14,1,20,7,9,11,6,2,5
tp,843.75,93.75,3c4cf66fd,1.0,13,40.5813,39.9573,13,3,15,16,10,4,5,12,22,8,19,9,17,6,1,18,2,20,11,21,23,7,14,0,0,23
tp,3937.5,1312.5,3c621e663,1.0,17,27.0507,20.5973,17,9,3,15,23,12,19,2,6,20,5,7,4,0,18,16,11,13,10,14,8,22,21,1,0,13
tp,13687.5,10687.5,3d28b6a6b,1.0,22,49.0667,47.4613,22,12,18,8,4,3,21,13,9,0,23,2,5,10,14,11,7,16,15,19,17,1,20,6,0,9
tp,10852.7,947.461,3f48c15dc,1.0,10,41.4766,39.0327,10,11,5,6,9,23,22,12,20,3,19,7,18,21,17,2,8,15,0,14,13,4,1,16,0,18
tp,3281.25,562.5,4482bd512,1.0,12,32.7307,29.5947,12,18,3,8,0,15,23,2,22,13,4,5,14,16,9,21,17,10,19,7,20,1,11,6,0,4
tp,4406.25,2812.5,45e58e08b,1.0,14,38.8533,37.9307,14,15,16,17,9,7,12,23,2,4,19,6,21,13,22,0,11,18,8,10,5,3,20,1,0,15
tp,11283.4,7235.16,4621de448,1.0,23,27.208000000000002,21.1244,23,3,6,5,9,21,2,10,19,12,13,8,22,17,4,1,14,11,7,20,15,0,18,16,0,21
