data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,10852.7,947.461,0201197ec,1.0,10,45.8014,43.3575,10,7,22,5,19,23,3,11,20,16,4,15,6,21,2,0,18,12,9,13,14,8,17,1,0,15
tp,843.75,93.75,0297d886e,1.0,13,58.431999999999995,57.808,13,18,4,19,12,6,0,9,15,17,1,3,11,2,20,10,8,16,23,22,21,5,7,14,0,6
tp,5062.5,3187.5,043356ff8,1.0,18,0.816,0.1227,13,18,4,21,0,12,1,9,2,3,16,17,6,22,14,11,20,15,8,10,19,23,5,7,1,4
tp,11627.9,6459.96,053aeb7bd,4.0,23,17.7807,9.8569,23,5,3,12,7,22,9,10,11,18,2,14,21,4,15,17,13,6,8,20,0,16,1,19,0,20
tp,10852.7,947.461,055d22517,1.0,10,50.0274,47.5835,3,5,23,12,9,22,10,6,7,18,19,2,20,11,0,15,14,17,1,16,13,21,8,4,6,14
tp,8250.0,5906.25,067f49f8b,1.0,0,54.0907,53.29600000000001,18,1,0,8,4,22,21,9,6,23,13,3,12,14,20,11,17,10,16,2,5,7,15,19,2,2
tp,3281.25,562.5,073e4d908,1.0,12,15.632,12.495999999999999,12,23,19,0,3,22,18,4,17,20,8,5,13,7,16,11,6,1,10,9,2,21,14,15,0,3
tp,5531.25,3750.0,07d1687e0,1.0,8,4.1867,0.064,8,0,22,21,18,6,12,4,9,1,16,23,2,3,20,7,17,14,5,13,15,10,11,19,0,1
tp,2812.5,281.25,0a350d11c,1.0,19,13.0773,11.5253,19,3,12,23,5,9,4,17,21,8,14,7,6,22,10,13,18,0,1,20,11,2,16,15,0,17
tp,3281.25,562.5,0b2fa3f80,1.0,12,6.1493,3.0133,8,15,3,12,0,23,21,14,7,9,13,5,22,18,2,6,20,1,16,11,17,10,4,19,3,4
tp,3937.5,1312.5,0c48ed342,1.0,17,56.4853,50.032,17,11,7,6,9,23,20,3,0,22,5,16,15,14,10,1,2,21,8,12,13,19,4,18,0,8
tp,1125.0,93.75,0e29d05ed,1.0,15,35.28,31.936,15,16,7,23,3,6,17,20,22,11,14,2,10,0,8,9,19,12,18,5,1,13,21,4,0,13
tp,5684.77,1808.79,0f99800b7,1.0,11,28.5547,27.416999999999998,7,15,3,20,14,23,11,6,10,0,22,17,2,12,9,5,1,16,8,18,21,13,19,4,6,9
