data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,11283.4,7235.16,006ab765f,1.0,23,46.0452,39.9615,23,12,5,0,3,10,8,11,6,18,22,9,2,1,20,14,17,7,15,13,16,21,19,4,0,3
tp,4406.25,562.5,01b41f92b,1.0,6,46.38399999999999,44.24,6,11,23,10,1,5,14,22,15,9,12,4,19,8,0,7,2,16,17,3,20,18,13,21,0,14
tp,5684.77,1808.79,0275e127d,1.0,11,13.1367,11.9989,11,0,7,3,2,1,6,12,20,22,14,23,9,17,8,4,16,5,10,15,18,21,13,19,0,1
tp,5684.77,1808.79,0295e3234,1.0,11,6.2984,5.1606,11,23,15,7,3,22,6,10,20,17,0,5,2,14,9,8,18,1,16,21,12,4,13,19,0,10
tp,4593.75,3093.75,03b96f209,4.0,16,32.768,30.9333,16,19,0,4,23,9,22,12,8,2,10,20,1,18,17,3,21,5,6,13,7,14,11,15,0,2
tp,4406.25,562.5,0509303a5,1.0,6,25.8453,23.7013,6,11,10,3,7,17,14,22,15,23,5,2,0,12,20,19,9,18,1,8,16,4,21,13,0,12
tp,11627.9,6459.96,053aeb7bd,4.0,23,17.7807,9.8569,8,23,5,12,3,22,21,0,18,13,10,7,9,14,17,6,15,20,11,4,2,1,16,19,1,7
tp,10852.7,947.461,055d22517,1.0,10,50.0274,47.5835,10,3,11,6,23,5,12,9,0,20,22,8,17,7,14,18,2,15,21,13,1,16,19,4,0,8
tp,8250.0,5906.25,067f49f8b,1.0,0,54.0907,53.29600000000001,0,1,22,8,18,11,2,9,7,12,16,23,10,14,15,4,5,17,13,6,3,20,19,21,0,0
tp,3281.25,562.5,068f1b8e2,1.0,12,26.0,22.864,12,19,4,14,23,2,16,1,0,20,21,18,10,13,5,3,8,22,7,15,11,17,6,9,0,8
tp,13687.5,10687.5,09315d9bf,1.0,22,51.3013,49.696000000000005,22,23,10,6,5,11,3,12,19,14,9,20,17,0,7,8,2,1,21,13,15,18,4,16,0,13
tp,3281.25,562.5,0968aea09,1.0,12,8.9067,5.7707,12,19,4,1,11,6,10,5,16,22,2,15,7,21,17,20,14,8,18,13,23,0,9,3,0,21
tp,2812.5,281.25,0a350d11c,1.0,19,13.0773,11.5253,19,10,23,5,6,3,11,13,9,8,22,12,17,7,0,14,18,20,2,16,1,15,21,4,0,14
tp,5718.75,843.75,0ab6aa734,1.0,9,53.04,49.4773,9,1,3,0,11,13,21,23,16,6,7,14,12,20,17,2,8,5,18,10,4,15,22,19,0,3
tp,3281.25,562.5,0b2fa3f80,1.0,12,6.1493,3.0133,12,3,15,8,13,21,14,9,0,16,1,7,2,23,18,5,6,20,22,11,4,17,10,19,0,8
tp,5625.0,3843.75,0d25045a9,1.0,1,48.1653,47.2693,1,9,16,14,13,19,2,22,3,6,8,0,12,17,11,20,10,15,21,23,18,7,4,5,0,11
tp,3000.0,468.75,0e034f968,1.0,2,3.6693,1.8933,2,19,3,16,18,12,15,10,17,8,14,0,9,4,1,11,22,23,6,5,21,20,13,7,0,11
