recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
006ab765f,23,1,39.9615,7235.16,46.0452,11283.4,tp,23,11,10,22,7,9,12,20,16,14,5,4,2,17,6,21,13,18,3,15,19,8,1,0,0,23
0201197ec,10,1,43.3575,947.461,45.8014,10852.7,tp,10,12,14,11,9,21,16,22,7,5,3,18,8,20,23,17,15,2,19,13,4,0,1,6,0,21
0268057eb,0,1,25.4987,5906.25,26.2933,8250.0,tp,0,18,3,1,12,23,9,8,21,16,15,5,13,2,11,4,14,10,20,22,19,7,17,6,0,0
0297d886e,13,1,57.808,93.75,58.431999999999995,843.75,tp,13,1,19,11,15,3,12,18,9,7,10,0,23,16,6,20,17,21,2,8,22,5,4,14,0,11
03b96f209,16,4,30.9333,3093.75,32.768,4593.75,tp,16,19,1,9,3,7,17,12,6,20,10,2,8,23,22,11,21,0,13,14,15,4,18,5,0,17
03d77fede,0,1,44.4107,5906.25,45.2053,8250.0,tp,0,18,3,12,1,8,23,14,5,16,11,9,15,2,7,13,21,10,22,4,20,17,19,6,0,0
043356ff8,18,1,0.1227,3187.5,0.816,5062.5,tp,18,13,12,0,4,3,8,1,5,21,9,15,23,19,11,17,16,14,2,10,7,22,20,6,0,3
04d6b1fc1,17,4,4.7307,1406.25,7.3387,3937.5,tp,17,9,11,10,14,7,3,20,23,19,18,22,16,21,2,0,15,6,12,5,8,1,13,4,0,15
05f8c0f2f,4,1,26.5867,2343.75,28.4427,4218.75,tp,18,12,3,4,21,0,8,1,13,23,5,11,9,14,16,17,7,2,10,15,22,20,19,6,3,5
06c44d203,3,1,1.28,1031.25,2.0213,2812.5,tp,6,22,7,10,16,19,11,17,5,23,20,4,9,14,13,1,8,2,21,15,0,18,12,3,23,20
078788674,15,1,41.36,93.75,44.70399999999999,1125.0,tp,15,3,1,18,14,9,12,7,5,11,16,17,8,2,23,21,13,20,10,22,0,19,4,6,0,20
07d1687e0,8,1,0.064,3750.0,4.1867,5531.25,tp,0,8,18,12,2,9,1,3,13,15,14,4,21,7,16,23,10,19,20,5,11,22,17,6,1,0
07dcf40f7,10,1,27.237,947.461,29.6809,10852.7,tp,10,9,17,11,5,23,3,8,22,7,20,14,4,16,21,19,15,12,0,2,18,6,13,1,0,18
08db743d0,16,4,38.3787,3093.75,40.2133,4593.75,tp,16,1,3,9,6,14,0,11,12,20,7,4,15,8,18,2,13,10,21,23,22,5,17,19,0,6
