recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
003bec244,14,1,44.544,2531.25,45.1307,5531.25,tp,6,7,14,3,23,11,9,17,20,15,1,10,2,18,5,0,16,21,19,12,22,13,4,8,2,15
009b760e6,10,1,50.0854,947.461,52.5293,10852.7,tp,10,6,3,11,23,5,9,14,20,19,7,17,22,4,2,16,1,13,21,18,0,15,12,8,0,20
00d442df7,0,1,19.3653,5906.25,20.16,8250.0,tp,0,8,18,12,3,21,4,1,2,6,13,5,19,14,11,10,9,22,17,16,23,15,20,7,0,0
015113cad,15,1,50.0533,93.75,53.3973,1125.0,tp,6,3,15,14,7,16,0,5,1,23,19,20,11,18,17,2,9,10,22,12,21,13,4,8,2,6
01b41f92b,6,1,44.24,562.5,46.38399999999999,4406.25,tp,6,3,14,7,20,23,11,0,5,15,9,18,2,10,1,17,4,16,21,22,19,12,13,8,0,7
03b96f209,16,4,49.632,3093.75,51.4667,4593.75,tp,16,19,3,1,7,11,17,13,20,15,4,6,2,23,5,22,14,0,21,8,10,18,12,9,0,17
04e70a8e3,7,1,23.5947,4687.5,26.736,11437.5,tp,11,15,7,17,20,3,14,16,6,10,23,9,19,5,22,1,21,13,2,18,12,4,0,8,2,22
05b9c974c,2,1,31.984,468.75,33.76,3000.0,tp,2,6,23,9,14,3,0,10,19,22,5,18,17,1,7,12,15,20,11,21,16,13,4,8,0,6
068f1b8e2,12,1,22.864,562.5,26.0,3281.25,tp,12,18,3,4,2,0,23,21,9,8,13,1,5,22,7,14,17,6,11,15,16,20,19,10,0,5
0968aea09,12,1,5.7707,562.5,8.9067,3281.25,tp,12,3,18,9,23,2,0,1,5,7,14,21,13,4,17,22,15,8,6,16,11,19,10,20,0,6
0ab6aa734,9,1,49.4773,843.75,53.04,5718.75,tp,9,3,18,1,14,4,21,12,17,23,13,7,10,2,6,11,20,5,0,8,22,15,16,19,0,18
0c448e77c,17,4,36.2638,1464.26,40.0428,4565.04,tp,6,23,11,3,20,14,9,10,7,5,17,1,18,0,2,19,16,15,22,12,13,21,4,8,10,13
0e034f968,2,1,1.8933,468.75,3.6693,3000.0,tp,2,0,3,18,6,1,12,5,22,14,15,16,21,4,23,7,8,10,9,19,13,20,11,17,0,1
0e2e4ac19,2,1,44.56,468.75,46.336000000000006,3000.0,tp,2,23,6,22,5,10,19,3,18,9,15,12,1,0,16,4,14,20,7,21,11,17,13,8,0,13
0ea8ea68a,0,1,3.8027,5906.25,4.5973,8250.0,tp,0,18,3,6,12,2,1,22,14,5,9,19,8,23,10,7,13,15,21,4,11,20,17,16,0,0
0f99800b7,11,1,27.416999999999998,1808.79,28.5547,5684.77,tp,15,7,14,3,11,23,17,6,5,9,1,10,12,16,22,13,20,21,18,2,19,4,0,8,4,22
10dae79ed,18,1,30.191999999999997,3187.5,30.8853,5062.5,tp,12,18,3,4,0,2,9,23,13,21,8,1,5,6,22,7,17,14,15,11,20,19,10,16,1,4
11a52d37a,18,1,46.0693,3187.5,46.7627,5062.5,tp,12,18,3,21,4,8,0,13,1,9,2,23,14,5,22,7,17,6,15,11,16,19,20,10,1,6
12ec1d4cb,9,1,24.112,1125.0,26.9173,5250.0,tp,9,17,23,3,11,6,20,14,10,18,1,7,12,2,4,13,22,21,19,15,5,16,0,8,0,22
1414bbe17,14,1,14.6453,3750.0,14.9173,6468.75,tp,14,21,1,3,4,18,8,7,6,13,15,0,9,2,11,17,22,5,16,19,10,23,12,20,0,11
14948ff80,13,1,44.5013,93.75,45.1253,843.75,tp,13,1,16,19,4,14,3,10,20,7,11,22,2,21,8,17,15,6,23,9,12,0,5,18,0,21
1520a52ef,13,1,6.496,93.75,7.12,843.75,tp,13,18,12,4,3,21,8,0,19,15,9,5,23,1,7,10,6,22,20,2,17,11,16,14,0,7
1545e29b3,19,1,0.1387,281.25,1.6907,2812.5,tp,19,3,7,6,14,1,13,5,0,18,17,23,9,16,11,2,10,20,22,8,15,4,12,21,0,8
158c5acb6,16,4,18.8427,3093.75,20.6773,4593.75,tp,16,1,3,7,11,19,17,13,20,15,5,14,21,23,0,4,22,2,8,18,10,6,12,9,0,14
163e86660,3,1,58.06399999999999,1031.25,58.8053,2812.5,tp,3,5,6,14,18,7,1,11,12,9,21,23,10,16,0,2,13,19,4,17,20,15,22,8,0,14
1856bb5c2,22,1,36.4533,10687.5,38.0587,13687.5,tp,23,11,22,6,7,14,20,10,3,17,9,16,1,4,15,12,8,2,0,21,5,19,13,18,2,18
18c47b7f2,8,1,32.544000000000004,3750.0,36.6667,5531.25,tp,21,8,14,1,3,4,18,0,13,12,5,7,6,22,9,23,15,2,11,16,17,10,19,20,1,7
18df43462,5,1,46.8373,4781.25,49.1893,10406.2,tp,5,6,14,3,7,18,2,0,15,1,9,10,23,20,19,21,11,17,12,13,16,22,8,4,0,7
195e5ba43,19,1,25.184,281.25,26.736,2812.5,tp,19,11,6,7,20,17,10,3,14,23,4,16,15,5,2,13,9,21,8,22,1,0,18,12,0,21
1aa00dc63,23,4,41.2328,6459.96,49.1566,11627.9,tp,23,12,3,18,7,4,5,2,9,1,21,13,8,14,0,22,15,17,11,16,6,10,19,20,0,14
1ba9ee79a,1,1,5.9467,3843.75,6.8427,5625.0,tp,1,14,21,3,16,8,7,13,4,2,11,0,9,15,22,18,19,10,5,17,23,6,12,20,0,11
1bc8c196e,22,1,4.5973,10687.5,6.2027,13687.5,tp,22,2,3,12,18,0,1,21,14,8,7,5,6,15,20,4,13,9,16,10,11,19,23,17,0,5
1c46aa776,6,1,30.7307,562.5,32.8747,4406.25,tp,23,6,3,14,7,0,11,20,18,9,10,2,5,15,17,19,1,22,12,4,8,21,13,16,1,5
1d76cb226,21,1,49.711999999999996,3281.25,50.8053,4125.0,tp,8,21,13,1,4,0,3,14,5,12,18,22,15,9,23,7,16,11,2,19,10,6,17,20,1,5
1eb2a9113,7,1,28.4693,4687.5,31.6107,11437.5,tp,15,7,3,5,1,0,12,23,14,22,13,6,18,2,21,11,8,17,4,19,9,16,10,20,1,5
1f5dd26db,8,1,6.0907,3750.0,10.2133,5531.25,tp,8,21,4,3,18,14,13,1,12,0,9,5,22,23,7,16,11,6,15,17,2,10,19,20,0,9
20801bb7d,4,1,1.9093,2343.75,3.7653,4218.75,tp,4,18,0,21,3,12,13,8,9,17,6,2,23,14,11,16,1,15,5,22,19,20,10,7,0,2
2105bda77,11,1,49.0812,1808.79,50.218999999999994,5684.77,tp,11,22,6,20,7,10,17,23,9,14,3,16,19,15,1,5,18,12,13,2,4,21,0,8,0,22
23adb9473,20,1,51.504,2343.75,54.943999999999996,5718.75,tp,20,6,11,7,3,23,17,9,14,16,10,15,5,19,22,0,2,18,1,12,21,4,13,8,0,15
251569711,4,1,18.2133,2343.75,20.0693,4218.75,tp,4,18,21,3,8,13,12,0,9,1,14,23,5,6,2,11,15,17,22,16,7,19,10,20,0,7
2695a2878,23,1,45.3486,7235.16,51.4322,11283.4,tp,23,3,6,5,20,7,22,14,11,9,16,10,0,19,1,17,12,18,21,4,8,2,15,13,0,12
2717a930e,8,1,14.175999999999998,3750.0,18.2987,5531.25,tp,8,21,4,3,18,14,13,12,1,0,5,9,22,7,23,16,11,2,15,10,6,17,19,20,0,9
28fd95f7f,11,1,24.8802,1808.79,26.018,5684.77,tp,11,7,17,20,3,6,16,14,10,15,23,9,19,5,22,1,18,4,21,13,12,2,0,8,0,22
2a3c1f921,0,1,46.8587,5906.25,47.6533,8250.0,tp,0,3,18,12,8,2,6,1,5,14,19,9,7,23,22,21,13,10,4,15,11,20,17,16,0,0
2a7ed55d4,5,1,7.3013,4781.25,9.6533,10406.2,tp,5,7,20,11,3,17,16,23,15,10,6,19,14,9,0,1,2,12,21,8,22,4,18,13,0,14
2b9c8d234,8,1,37.5413,3750.0,41.663999999999994,5531.25,tp,8,21,4,18,3,14,12,13,1,5,0,9,23,22,7,16,11,15,2,6,17,10,19,20,0,10
2bcddf9a5,3,1,20.976,1031.25,21.7173,2812.5,tp,5,6,23,20,11,19,7,9,3,10,2,17,14,16,1,15,0,22,13,4,21,8,18,12,8,16
2c97a8020,17,1,44.9547,1312.5,51.408,3937.5,tp,17,7,11,3,16,15,20,23,14,9,6,5,10,1,19,2,22,12,18,21,4,13,0,8,0,22
2ce34e1b6,16,4,55.29600000000001,3093.75,57.1307,4593.75,tp,16,1,3,13,21,7,14,4,11,17,19,9,20,23,8,22,0,5,15,18,2,12,10,6,0,16
2cf89ef6b,1,1,24.0,3843.75,24.896,5625.0,tp,1,16,3,14,21,7,13,4,9,11,23,17,18,15,22,12,2,8,19,0,5,6,20,10,0,19
2d09eb065,19,1,45.5627,281.25,47.1147,2812.5,tp,19,15,17,7,11,3,14,16,23,6,5,20,13,4,9,2,1,0,22,10,21,8,18,12,0,17
2d50db2b1,11,1,0.8707,1808.79,2.0085,5684.77,tp,11,6,10,3,7,20,17,5,14,23,9,0,16,19,1,18,22,15,2,13,12,4,21,8,0,11
2e7bc0749,22,1,23.9093,10687.5,25.5147,13687.5,tp,22,11,7,20,17,10,3,23,6,16,15,9,5,19,1,4,8,14,21,0,12,18,13,2,0,19
2eb098e76,3,1,28.5547,1031.25,29.296,2812.5,tp,2,15,7,6,3,14,5,22,18,0,12,21,1,16,4,19,8,23,10,9,13,11,17,20,4,9
2ed5af143,4,1,57.792,2343.75,59.648,4218.75,tp,4,18,8,21,0,3,13,12,1,9,14,23,5,6,2,11,17,15,19,22,16,7,10,20,0,4
2febbdfc5,15,1,15.4613,93.75,18.8053,1125.0,tp,15,7,16,3,11,5,23,17,20,14,22,6,13,19,4,10,21,8,1,2,0,18,9,12,0,20
304141997,1,1,40.0693,3843.75,40.9653,5625.0,tp,1,21,13,14,3,16,4,8,7,18,9,22,12,23,0,11,19,15,2,5,17,10,6,20,0,14
305ff00d1,14,1,49.856,3750.0,50.128,6468.75,tp,14,21,3,1,4,18,8,7,13,0,6,9,15,2,5,16,12,11,17,22,23,10,19,20,0,9
32278292a,3,1,27.3067,1031.25,28.048000000000002,2812.5,tp,9,17,16,1,3,20,10,11,23,18,4,13,14,7,2,12,21,19,6,22,5,0,15,8,4,21
3296a3827,6,1,55.328,562.5,57.3493,3187.5,tp,6,11,7,17,20,16,3,10,14,2,15,0,23,18,19,9,5,21,1,4,22,12,8,13,0,11
352056163,13,1,32.8587,93.75,33.4827,843.75,tp,13,21,4,1,3,14,18,8,12,7,5,15,9,0,19,23,22,2,6,16,11,10,17,20,0,13
352bc8d36,21,1,2.256,3281.25,3.3493,4125.0,tp,14,21,3,18,4,1,8,7,0,13,9,6,15,2,12,5,11,23,17,22,19,16,10,20,1,8
356b93991,18,1,7.4667,3187.5,8.16,5062.5,tp,4,18,21,12,3,8,13,1,0,9,14,23,5,2,7,22,6,17,15,11,16,19,10,20,1,8
3853bba8e,9,1,2.112,843.75,5.6747,5718.75,tp,6,3,9,20,11,10,14,7,23,17,18,0,1,2,5,19,16,15,12,22,21,13,4,8,2,11
3a2afcf76,18,1,27.232,3187.5,27.9253,5062.5,tp,18,0,12,3,8,4,2,21,1,13,9,14,5,6,23,7,19,15,22,10,11,17,16,20,0,1
3c621e663,17,1,49.792,1312.5,56.2453,3937.5,tp,17,15,9,7,3,20,14,11,23,19,6,16,5,4,10,1,12,18,2,21,22,13,0,8,0,22
3f88e7718,10,1,8.2953,947.461,10.7392,10852.7,tp,22,10,11,5,3,9,19,17,4,16,23,6,7,2,18,20,21,15,1,8,13,12,14,0,1,23
400b7210c,17,1,44.4,1312.5,50.8533,3937.5,tp,17,19,7,3,11,16,9,14,15,20,4,13,23,5,6,1,2,21,18,8,12,0,22,10,0,21
400b7210c,19,1,46.623999999999995,281.25,48.176,2812.5,tp,17,19,7,3,11,16,9,14,15,20,4,13,23,5,6,1,2,21,18,8,12,0,22,10,1,21
