recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
006ab765f,23,1,39.9615,7235.16,46.0452,11283.4,tp,23,5,14,3,4,6,9,17,7,1,22,11,0,10,16,12,15,8,20,21,13,2,18,19,0,12
0201197ec,10,1,43.3575,947.461,45.8014,10852.7,tp,10,11,5,3,14,7,16,23,6,17,22,1,15,2,12,9,20,19,21,8,0,4,18,13,0,20
0268057eb,0,1,25.4987,5906.25,26.2933,8250.0,tp,0,1,12,8,18,3,21,9,5,2,14,15,23,6,16,22,10,13,4,17,19,7,20,11,0,0
0297d886e,13,1,57.808,93.75,58.431999999999995,843.75,tp,13,1,16,15,19,12,9,3,22,21,8,14,23,2,0,18,7,4,17,6,5,10,20,11,0,14
03b96f209,16,4,30.9333,3093.75,32.768,4593.75,tp,16,19,3,1,17,15,7,14,13,20,6,5,2,23,11,9,22,12,4,10,0,21,8,18,0,20
03d77fede,0,1,44.4107,5906.25,45.2053,8250.0,tp,0,18,12,3,4,21,8,1,23,5,9,14,13,2,22,6,10,15,16,7,17,19,20,11,0,0
043356ff8,18,1,0.1227,3187.5,0.816,5062.5,tp,18,12,4,0,13,3,21,9,23,8,1,5,22,15,16,2,10,14,7,6,17,19,20,11,0,3
04d6b1fc1,17,4,4.7307,1406.25,7.3387,3937.5,tp,17,9,11,14,3,6,20,7,1,15,10,5,19,4,23,8,0,16,22,12,21,18,2,13,0,16
05f8c0f2f,4,1,26.5867,2343.75,28.4427,4218.75,tp,4,18,21,8,3,12,0,13,1,14,9,23,5,22,17,6,16,2,10,15,7,20,11,19,0,6
06c44d203,3,1,1.28,1031.25,2.0213,2812.5,tp,22,23,6,7,5,11,3,17,14,16,15,10,20,13,4,9,19,21,12,1,18,2,8,0,6,23
078788674,15,1,41.36,93.75,44.70399999999999,1125.0,tp,15,3,14,12,1,16,5,7,18,21,17,22,8,23,9,2,0,4,13,6,11,10,19,20,0,16
07d1687e0,8,1,0.064,3750.0,4.1867,5531.25,tp,0,8,18,1,21,12,3,13,9,4,5,14,10,23,15,6,2,22,16,17,19,7,20,11,1,0
07dcf40f7,10,1,27.237,947.461,29.6809,10852.7,tp,10,23,3,14,5,11,16,7,1,6,22,17,15,0,9,2,12,8,20,4,21,19,18,13,0,13
08db743d0,16,4,38.3787,3093.75,40.2133,4593.75,tp,16,1,3,14,15,17,12,8,7,13,2,9,0,19,21,18,5,4,6,22,23,10,20,11,0,12
090ae427d,7,1,26.1387,4687.5,29.28,11437.5,tp,5,14,3,1,6,7,11,10,0,23,16,22,17,2,9,8,15,12,21,19,20,18,4,13,5,8
09315d9bf,22,1,49.696000000000005,10687.5,51.3013,13687.5,tp,22,5,14,23,3,19,11,7,10,1,17,16,9,6,4,15,13,21,18,20,12,8,2,0,0,23
0b3ef9c4e,6,1,44.3733,562.5,46.5173,4406.25,tp,6,11,20,7,10,17,13,14,15,5,22,19,12,9,4,21,0,23,2,1,16,8,3,18,0,16
0c2124550,21,1,18.2293,3281.25,19.3227,4125.0,tp,4,21,18,8,1,3,14,13,12,0,17,22,9,23,5,6,16,2,10,15,7,20,11,19,1,9
0c48ed342,17,1,50.032,1312.5,56.4853,3937.5,tp,17,11,7,20,10,15,9,6,3,14,23,5,19,16,22,4,21,8,1,0,2,12,18,13,0,19
0c936a1d4,17,4,48.2453,1406.25,50.8533,3937.5,tp,17,15,9,6,14,3,11,22,7,1,5,19,20,10,23,16,4,8,21,0,12,2,18,13,0,19
0cb4632d6,13,1,47.1467,93.75,47.7707,843.75,tp,13,4,18,21,3,12,0,1,8,22,9,15,17,19,10,23,2,16,20,5,11,6,14,7,0,6
0e799da44,18,1,24.6027,3187.5,25.296,5062.5,tp,4,18,21,3,0,14,8,13,12,1,9,5,23,17,22,6,16,2,15,10,7,20,11,19,1,4
103db6411,20,1,22.3573,1312.5,27.7387,6093.75,tp,20,5,11,9,17,7,6,10,14,0,3,16,23,8,22,18,19,1,4,12,21,2,13,15,0,9
11bafff5d,23,1,22.6278,7235.16,28.7115,11283.4,tp,10,23,17,11,3,9,14,7,5,20,22,0,1,6,13,4,8,2,18,15,12,19,21,16,1,11
11c2c02e5,15,1,17.6587,93.75,21.0027,1125.0,tp,7,15,11,3,17,14,23,20,16,22,5,10,9,1,19,12,6,2,4,18,21,0,8,13,1,21
11c2c02e5,15,1,14.8427,93.75,18.1867,1125.0,tp,7,15,11,3,17,14,23,20,16,22,5,10,9,1,19,12,6,2,4,18,21,0,8,13,1,21
1263c23c8,17,1,38.9013,1312.5,45.3547,3937.5,tp,17,15,9,3,20,14,22,6,7,11,19,23,10,1,5,16,4,8,2,12,21,0,18,13,0,21
13511f7bd,1,1,8.256,3843.75,9.152000000000001,5625.0,tp,15,23,1,12,3,9,8,22,13,14,7,18,0,16,5,4,21,17,2,10,6,11,19,20,2,12
13f64f898,1,1,35.4613,3843.75,36.3573,5625.0,tp,1,16,3,14,13,15,8,21,9,12,0,7,22,18,17,6,23,4,5,10,2,19,20,11,0,10
14dc5a39e,13,1,50.5067,93.75,51.1307,843.75,tp,13,1,14,21,3,8,16,15,4,19,22,0,9,18,6,2,17,5,12,23,7,10,11,20,0,11
1504619b7,18,1,44.512,3187.5,45.2053,5062.5,tp,12,3,2,18,9,8,0,1,5,16,21,23,15,4,14,7,17,13,20,22,6,19,10,11,3,6
16553d5cd,23,4,41.7088,6459.96,49.6327,11627.9,tp,23,12,5,3,7,18,9,14,15,4,22,21,1,8,16,17,2,0,11,20,13,10,6,19,0,17
1795728ba,5,1,39.568000000000005,4781.25,41.92,10406.2,tp,5,3,14,18,21,12,7,22,8,15,0,1,4,23,2,10,16,13,11,9,17,6,19,20,0,10
17ca96791,16,4,13.632,3093.75,15.4667,4593.75,tp,16,1,3,7,14,15,12,9,23,17,8,21,5,0,18,2,11,13,20,4,22,10,6,19,0,13
180ba3012,6,1,48.352,562.5,50.496,4406.25,tp,6,11,20,7,17,10,3,14,9,5,15,13,23,16,22,12,21,4,1,0,19,2,18,8,0,19
19442bf58,12,1,1.4933,562.5,4.6293,3281.25,tp,12,18,3,4,21,9,8,14,1,5,2,23,15,7,16,0,22,20,17,13,6,10,11,19,0,15
1ca8c8af6,12,1,0.6827,562.5,3.8187,3281.25,tp,0,1,12,8,18,3,21,9,4,15,14,23,5,2,13,16,22,7,10,6,17,19,20,11,2,0
1d6371ff5,6,1,40.5493,562.5,42.6933,4406.25,tp,6,14,3,11,9,17,5,1,0,16,21,10,19,23,12,20,2,22,4,18,13,15,8,7,0,8
1e0e340e1,6,1,44.0533,562.5,46.1973,4406.25,tp,6,3,14,5,11,9,17,1,10,23,16,20,0,21,7,18,12,22,19,2,15,4,8,13,0,12
215bb7a8d,11,1,41.0006,1808.79,42.1384,5684.77,tp,11,7,20,10,16,15,23,17,5,3,22,14,19,6,4,9,2,12,1,18,21,8,13,0,0,23
21e2f2977,15,1,22.384,93.75,25.728,1125.0,tp,15,7,16,3,11,20,23,14,17,5,22,9,1,10,12,13,6,19,8,2,0,4,21,18,0,20
22a2faf44,13,1,19.232,93.75,19.855999999999998,843.75,tp,15,18,12,3,21,14,4,1,8,9,0,13,7,23,16,5,17,22,2,6,19,11,10,20,11,10
22eaad9ca,22,1,52.4,10687.5,54.0053,13687.5,tp,22,5,14,6,3,17,1,9,23,10,15,0,13,4,16,11,7,19,21,18,12,8,20,2,0,11
2322ec1d3,3,1,59.2533,1031.25,59.9947,2812.5,tp,5,12,3,8,18,15,22,7,2,23,1,0,21,14,16,13,9,10,4,17,11,6,19,20,2,11
