data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,11283.4,7235.16,006ab765f,1.0,23,46.0452,39.9615,23,10,6,3,17,5,11,22,7,15,9,14,1,12,19,0,20,16,2,18,21,8,4,13,0,15
tp,10852.7,947.461,0201197ec,1.0,10,45.8014,43.3575,10,6,22,23,11,7,9,16,14,19,1,5,17,15,20,3,12,18,21,2,8,4,13,0,0,23
tp,8250.0,5906.25,0268057eb,1.0,0,26.2933,25.4987,0,18,1,3,12,8,9,4,14,21,20,23,13,2,10,17,5,15,7,22,19,16,6,11,0,0
tp,843.75,93.75,0297d886e,1.0,13,58.431999999999995,57.808,13,1,2,6,15,19,0,22,12,3,7,16,8,17,10,20,23,11,4,21,14,9,5,18,0,6
tp,4593.75,3093.75,03b96f209,4.0,16,32.768,30.9333,16,19,17,23,3,1,4,15,7,13,11,6,12,5,9,8,22,2,10,0,21,20,14,18,0,19
tp,8250.0,5906.25,03d77fede,1.0,0,45.2053,44.4107,0,18,12,3,1,23,8,14,9,5,10,21,4,15,7,17,20,11,22,2,19,6,16,13,0,0
tp,5062.5,3187.5,043356ff8,1.0,18,0.816,0.1227,18,13,4,0,12,21,14,1,3,8,17,23,2,9,22,20,19,7,15,10,5,16,11,6,0,3
tp,3937.5,1406.25,04d6b1fc1,4.0,17,7.3387,4.7307,17,11,9,6,10,14,15,3,7,18,23,16,20,1,5,8,22,19,2,12,0,21,13,4,0,20
tp,4218.75,2343.75,05f8c0f2f,1.0,4,28.4427,26.5867,4,18,21,3,12,1,13,14,8,0,2,22,16,17,23,9,20,5,7,15,10,19,6,11,0,9
tp,2812.5,1031.25,06c44d203,1.0,3,2.0213,1.28,22,6,7,23,10,17,15,13,19,11,20,1,3,16,9,8,21,2,0,5,4,14,12,18,12,18
tp,1125.0,93.75,078788674,1.0,15,44.70399999999999,41.36,15,3,12,9,7,1,2,23,17,10,11,8,14,5,16,18,22,20,6,21,19,0,4,13,0,21
tp,5531.25,3750.0,07d1687e0,1.0,8,4.1867,0.064,0,18,8,12,1,3,4,21,9,20,14,10,17,19,5,13,6,7,11,23,15,16,2,22,2,0
tp,10852.7,947.461,07dcf40f7,1.0,10,29.6809,27.237,10,11,6,17,23,3,22,21,9,15,13,20,5,7,8,19,14,2,4,1,16,18,12,0,0,23
tp,4593.75,3093.75,08db743d0,4.0,16,40.2133,38.3787,16,1,4,11,3,22,6,13,23,7,0,19,5,12,8,2,15,10,17,14,9,21,20,18,0,10
tp,11437.5,4687.5,090ae427d,1.0,7,29.28,26.1387,0,3,18,5,7,2,14,10,15,1,17,12,6,8,11,16,19,9,22,4,23,20,21,13,4,0
tp,13687.5,10687.5,09315d9bf,1.0,22,51.3013,49.696000000000005,22,23,10,6,11,17,9,5,15,19,14,1,12,13,7,0,2,8,20,21,3,18,4,16,0,15
tp,4406.25,562.5,0b3ef9c4e,1.0,6,46.5173,44.3733,11,6,10,7,5,17,22,20,23,19,15,2,9,3,1,0,21,18,14,8,12,4,13,16,1,15
tp,4125.0,3281.25,0c2124550,1.0,21,19.3227,18.2293,21,8,4,13,1,14,20,5,18,12,16,9,3,22,10,23,17,0,2,7,19,6,15,11,0,17
tp,3937.5,1312.5,0c48ed342,1.0,17,56.4853,50.032,11,17,7,3,9,23,20,6,19,10,22,15,12,16,14,18,2,1,0,8,5,4,13,21,1,18
