data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,5531.25,2531.25,003bec244,1.0,14,45.1307,44.544,7,23,14,19,1,3,5,11,20,0,16,17,15,9,2,10,22,18,4,12,6,13,21,8,2,9
tp,10852.7,947.461,009b760e6,1.0,10,52.5293,50.0854,10,23,5,6,11,3,9,22,14,19,0,12,13,17,18,16,1,21,8,20,4,2,15,7,0,10
tp,8250.0,5906.25,00d442df7,1.0,0,20.16,19.3653,8,0,18,12,3,1,16,17,21,7,14,4,9,23,11,2,5,6,22,10,19,13,20,15,1,1
tp,1125.0,93.75,015113cad,1.0,15,53.3973,50.0533,17,6,19,23,11,16,10,3,22,5,7,9,15,1,18,13,2,12,14,20,4,0,21,8,12,21
tp,4406.25,562.5,01b41f92b,1.0,6,46.38399999999999,44.24,6,17,22,23,10,3,11,9,12,5,19,16,2,1,15,7,13,21,14,0,20,18,4,8,0,19
tp,4593.75,3093.75,03b96f209,4.0,16,51.4667,49.632,16,19,17,3,11,9,23,10,15,1,2,13,6,20,4,5,12,7,0,14,18,8,21,22,0,18
tp,11437.5,4687.5,04e70a8e3,1.0,7,26.736,23.5947,17,7,11,3,23,14,9,15,19,20,10,16,1,5,18,6,12,0,22,2,4,13,8,21,1,17
tp,3000.0,468.75,05b9c974c,1.0,2,33.76,31.984,2,9,6,23,22,3,20,19,10,7,15,14,5,16,12,18,17,11,1,13,0,8,4,21,0,20
tp,3281.25,562.5,068f1b8e2,1.0,12,26.0,22.864,12,3,8,0,21,4,18,5,2,16,1,6,14,23,11,9,10,7,22,13,15,17,20,19,0,3
tp,3281.25,562.5,0968aea09,1.0,12,8.9067,5.7707,12,3,5,7,23,18,11,0,2,9,14,6,16,15,10,8,22,4,17,19,20,1,21,13,0,7
tp,5718.75,843.75,0ab6aa734,1.0,9,53.04,49.4773,1,9,3,21,4,14,12,13,23,16,0,18,22,7,17,5,6,8,11,2,10,15,19,20,1,10
tp,4565.04,1464.26,0c448e77c,4.0,17,40.0428,36.2638,23,11,10,5,9,17,19,6,3,7,14,16,12,22,18,0,2,20,15,1,4,13,8,21,5,15
tp,3000.0,468.75,0e034f968,1.0,2,3.6693,1.8933,2,6,22,3,21,8,17,9,19,14,18,16,15,12,23,1,10,20,13,5,7,0,4,11,0,21
tp,3000.0,468.75,0e2e4ac19,1.0,2,46.336000000000006,44.56,2,6,22,17,19,15,23,14,10,8,3,16,9,12,21,18,13,1,20,5,11,7,0,4,0,22
tp,8250.0,5906.25,0ea8ea68a,1.0,0,4.5973,3.8027,0,18,3,12,14,1,11,10,5,7,17,9,23,4,20,2,16,15,22,8,6,13,19,21,0,0
tp,5684.77,1808.79,0f99800b7,1.0,11,28.5547,27.416999999999998,7,15,3,11,23,14,20,18,12,5,19,10,17,0,22,16,2,9,6,1,4,13,8,21,3,13
tp,5062.5,3187.5,10dae79ed,1.0,18,30.8853,30.191999999999997,18,12,3,4,0,9,11,5,23,14,2,7,17,1,16,6,15,13,10,22,8,20,19,21,0,4
tp,5062.5,3187.5,11a52d37a,1.0,18,46.7627,46.0693,4,21,1,8,3,12,18,0,13,16,22,14,2,9,15,11,5,7,17,10,6,23,20,19,6,7
tp,5250.0,1125.0,12ec1d4cb,1.0,9,26.9173,24.112,9,17,14,3,18,1,19,5,23,7,6,2,10,0,15,4,11,13,22,16,12,20,21,8,0,13
tp,6468.75,3750.0,1414bbe17,1.0,14,14.9173,14.6453,14,1,21,4,2,8,16,18,13,0,7,19,3,11,20,22,17,15,12,6,5,10,9,23,0,9
tp,843.75,93.75,14948ff80,1.0,13,45.1253,44.5013,13,1,16,9,12,5,23,15,10,20,22,0,4,19,14,21,2,6,3,17,18,11,8,7,0,11
