recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
003bec244,14,1,44.544,2531.25,45.1307,5531.25,tp,7,14,23,11,1,3,10,5,0,20,15,9,16,6,19,22,12,17,8,2,18,13,4,21,1,8
009b760e6,10,1,50.0854,947.461,52.5293,10852.7,tp,6,10,9,5,21,11,23,19,17,4,22,3,18,2,14,20,12,0,13,1,7,8,16,15,1,17
00d442df7,0,1,19.3653,5906.25,20.16,8250.0,tp,0,8,18,23,12,4,9,1,2,7,3,5,17,10,14,21,15,6,13,19,16,22,20,11,0,0
015113cad,15,1,50.0533,93.75,53.3973,1125.0,tp,6,17,15,3,1,16,5,10,11,20,22,7,23,19,13,14,9,18,2,0,4,8,12,21,2,19
01b41f92b,6,1,44.24,562.5,46.38399999999999,4406.25,tp,6,10,9,11,5,3,22,17,1,23,2,4,20,16,18,21,19,14,13,15,7,0,12,8,0,21
03b96f209,16,4,49.632,3093.75,51.4667,4593.75,tp,16,19,3,17,1,0,10,7,9,11,20,6,2,15,13,21,14,4,23,5,12,18,22,8,0,5
04e70a8e3,7,1,23.5947,4687.5,26.736,11437.5,tp,11,7,17,23,3,10,15,9,16,19,20,6,14,1,5,0,22,2,18,13,12,4,8,21,1,15
05b9c974c,2,1,31.984,468.75,33.76,3000.0,tp,2,23,9,6,3,22,12,5,10,20,0,14,19,7,1,16,18,17,8,11,4,15,21,13,0,10
068f1b8e2,12,1,22.864,562.5,26.0,3281.25,tp,12,18,8,21,4,0,3,23,16,14,2,9,15,13,5,19,11,1,22,10,7,6,20,17,0,5
0968aea09,12,1,5.7707,562.5,8.9067,3281.25,tp,12,3,18,14,9,2,23,5,0,7,8,4,15,21,11,13,19,1,16,22,17,6,10,20,0,8
0ab6aa734,9,1,49.4773,843.75,53.04,5718.75,tp,9,1,3,21,7,17,13,12,14,4,16,18,0,23,8,22,11,10,15,2,5,19,6,20,0,12
0c448e77c,17,4,36.2638,1464.26,40.0428,4565.04,tp,11,9,10,6,14,5,23,20,3,17,19,7,15,16,12,22,18,2,1,0,8,4,13,21,9,19
0e034f968,2,1,1.8933,468.75,3.6693,3000.0,tp,2,22,3,18,5,14,20,9,1,21,12,16,8,4,0,6,15,13,11,19,23,10,7,17,0,14
0e2e4ac19,2,1,44.56,468.75,46.336000000000006,3000.0,tp,2,23,18,22,3,12,0,5,6,14,9,20,16,21,11,8,15,10,19,4,7,13,1,17,0,6
0ea8ea68a,0,1,3.8027,5906.25,4.5973,8250.0,tp,0,18,3,7,12,5,1,23,8,15,4,14,13,10,11,22,9,17,16,2,19,21,6,20,0,0
0f99800b7,11,1,27.416999999999998,1808.79,28.5547,5684.77,tp,7,15,14,11,3,23,17,6,5,10,1,4,0,12,22,18,9,19,8,20,16,13,2,21,3,12
10dae79ed,18,1,30.191999999999997,3187.5,30.8853,5062.5,tp,12,18,3,0,4,21,8,14,1,9,2,23,13,7,5,15,16,6,22,19,11,10,17,20,1,3
