recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
003bec244,14,1,44.544,2531.25,45.1307,5531.25,tp,7,1,14,23,3,11,0,15,20,5,10,4,8,17,22,2,16,18,21,6,12,9,19,13,2,6
009b760e6,10,1,50.0854,947.461,52.5293,10852.7,tp,10,6,11,9,21,14,23,12,3,5,17,19,0,4,1,22,8,18,13,2,15,7,16,20,0,12
00d442df7,0,1,19.3653,5906.25,20.16,8250.0,tp,8,0,18,9,21,1,4,3,11,2,14,12,16,20,10,17,5,23,7,13,22,6,15,19,1,1
015113cad,15,1,50.0533,93.75,53.3973,1125.0,tp,15,3,6,17,11,21,5,1,19,8,13,23,16,12,7,18,9,10,14,22,0,4,2,20,0,20
01b41f92b,6,1,44.24,562.5,46.38399999999999,4406.25,tp,6,21,11,7,1,23,4,15,14,12,17,9,10,22,5,13,3,0,8,19,20,16,2,18,0,17
03b96f209,16,4,49.632,3093.75,51.4667,4593.75,tp,16,19,12,17,23,3,4,22,14,8,1,6,11,21,9,20,13,10,5,0,15,2,18,7,0,19
04e70a8e3,7,1,23.5947,4687.5,26.736,11437.5,tp,7,11,23,15,6,4,14,17,0,3,19,21,12,10,5,1,20,9,8,13,18,16,2,22,0,8
05b9c974c,2,1,31.984,468.75,33.76,3000.0,tp,2,23,6,9,21,1,10,22,5,17,15,3,14,0,7,20,12,8,19,16,13,11,18,4,0,13
068f1b8e2,12,1,22.864,562.5,26.0,3281.25,tp,12,3,8,4,18,0,21,13,5,23,22,14,20,11,6,9,15,19,10,16,2,1,7,17,0,5
0968aea09,12,1,5.7707,562.5,8.9067,3281.25,tp,12,3,18,9,5,21,13,15,4,11,8,23,20,7,16,14,17,6,10,19,1,2,22,0,0,23
0ab6aa734,9,1,49.4773,843.75,53.04,5718.75,tp,1,3,9,21,7,12,14,16,13,17,23,4,0,8,18,11,6,22,20,2,10,15,5,19,2,12
0c448e77c,17,4,36.2638,1464.26,40.0428,4565.04,tp,11,6,23,5,14,21,10,17,9,4,1,3,12,15,18,0,19,8,22,20,7,2,13,16,7,15
0e034f968,2,1,1.8933,468.75,3.6693,3000.0,tp,2,1,0,3,8,7,18,5,20,9,10,22,19,21,23,12,13,17,16,14,6,11,15,4,0,2
0e2e4ac19,2,1,44.56,468.75,46.336000000000006,3000.0,tp,2,0,3,7,10,9,1,14,23,22,18,8,15,20,6,21,5,11,13,12,19,4,17,16,0,1
0ea8ea68a,0,1,3.8027,5906.25,4.5973,8250.0,tp,0,3,22,18,7,11,1,12,14,8,10,9,4,20,2,5,21,23,15,13,16,19,6,17,0,0
0f99800b7,11,1,27.416999999999998,1808.79,28.5547,5684.77,tp,7,3,14,11,15,23,0,8,18,5,2,10,9,19,20,12,4,21,22,13,6,16,17,1,3,6
10dae79ed,18,1,30.191999999999997,3187.5,30.8853,5062.5,tp,18,12,3,4,21,0,13,9,23,20,16,8,5,15,11,1,10,14,17,6,22,7,19,2,0,5
11a52d37a,18,1,46.0693,3187.5,46.7627,5062.5,tp,0,18,4,3,12,8,1,9,13,5,11,20,23,21,22,10,2,7,16,6,19,15,17,14,1,0
12ec1d4cb,9,1,24.112,1125.0,26.9173,5250.0,tp,9,21,17,14,15,18,6,11,4,23,2,13,3,12,19,1,5,22,0,8,16,10,7,20,0,18
1414bbe17,14,1,14.6453,3750.0,14.9173,6468.75,tp,14,21,8,1,3,11,18,2,9,15,7,4,16,20,0,13,6,23,19,17,5,22,12,10,0,14
14948ff80,13,1,44.5013,93.75,45.1253,843.75,tp,13,16,17,8,18,1,10,9,21,23,19,7,11,15,3,4,20,5,22,0,14,6,12,2,0,19
1520a52ef,13,1,6.496,93.75,7.12,843.75,tp,13,0,18,4,1,8,3,21,12,9,11,10,23,7,20,6,16,2,22,5,15,19,17,14,0,1
1545e29b3,19,1,0.1387,281.25,1.6907,2812.5,tp,19,3,20,17,12,14,23,5,8,11,18,16,7,9,15,0,2,4,10,6,22,1,21,13,0,15
158c5acb6,16,4,18.8427,3093.75,20.6773,4593.75,tp,16,3,21,0,1,7,14,8,4,20,23,11,10,9,18,13,12,2,22,5,15,19,6,17,0,3
163e86660,3,1,58.06399999999999,1031.25,58.8053,2812.5,tp,3,12,21,5,11,14,6,23,7,18,17,9,1,16,4,2,10,22,13,8,19,20,0,15,0,22
1856bb5c2,22,1,36.4533,10687.5,38.0587,13687.5,tp,23,11,22,7,6,3,21,10,14,17,9,18,8,19,16,4,5,15,12,20,0,2,13,1,2,20
18c47b7f2,8,1,32.544000000000004,3750.0,36.6667,5531.25,tp,8,21,19,12,18,11,5,0,1,3,4,13,6,7,23,2,20,9,14,22,16,17,15,10,0,7
18df43462,5,1,46.8373,4781.25,49.1893,10406.2,tp,14,5,20,18,11,1,21,6,9,15,0,4,3,16,23,7,10,2,12,8,22,17,13,19,1,10
195e5ba43,19,1,25.184,281.25,26.736,2812.5,tp,19,11,6,7,9,17,21,5,14,3,15,22,23,1,2,10,20,8,18,0,16,4,13,12,0,19
1aa00dc63,23,4,41.2328,6459.96,49.1566,11627.9,tp,12,23,3,18,4,9,21,14,15,13,16,10,0,8,2,22,7,20,6,5,11,17,1,19,1,12
1ba9ee79a,1,1,5.9467,3843.75,6.8427,5625.0,tp,1,21,14,18,16,7,17,20,8,11,3,4,13,2,9,23,0,10,15,22,6,5,12,19,0,16
1bc8c196e,22,1,4.5973,10687.5,6.2027,13687.5,tp,22,12,3,21,1,7,8,20,16,18,4,0,5,13,23,14,9,11,2,6,10,17,15,19,0,11
1c46aa776,6,1,30.7307,562.5,32.8747,4406.25,tp,23,6,3,11,14,21,16,12,7,9,20,1,4,5,18,19,8,17,0,2,22,10,15,13,1,18
1d76cb226,21,1,49.711999999999996,3281.25,50.8053,4125.0,tp,8,13,21,15,23,4,19,0,5,9,22,3,17,11,18,7,6,2,12,10,1,20,16,14,2,7
1eb2a9113,7,1,28.4693,4687.5,31.6107,11437.5,tp,15,3,7,0,23,8,5,16,11,20,12,19,10,18,21,14,17,1,4,9,22,2,6,13,2,3
1f5dd26db,8,1,6.0907,3750.0,10.2133,5531.25,tp,8,4,21,0,13,1,17,22,23,18,16,20,6,11,9,12,19,3,14,2,7,5,15,10,0,3
20801bb7d,4,1,1.9093,2343.75,3.7653,4218.75,tp,4,18,0,8,11,9,1,13,21,2,3,12,10,14,15,20,17,5,6,23,16,19,22,7,0,2
2105bda77,11,1,49.0812,1808.79,50.218999999999994,5684.77,tp,11,22,9,20,3,6,10,7,21,14,18,17,23,19,12,8,4,5,0,1,15,2,13,16,0,18
23adb9473,20,1,51.504,2343.75,54.943999999999996,5718.75,tp,20,7,3,21,1,10,16,14,22,11,4,6,5,18,9,17,8,12,15,0,23,2,13,19,0,19
251569711,4,1,18.2133,2343.75,20.0693,4218.75,tp,18,4,8,0,13,9,21,1,22,20,12,23,3,16,11,10,17,5,6,14,2,15,19,7,1,3
2695a2878,23,1,45.3486,7235.16,51.4322,11283.4,tp,23,11,5,22,3,19,12,21,6,4,0,1,10,14,9,8,18,20,13,2,7,17,16,15,0,10
2717a930e,8,1,14.175999999999998,3750.0,18.2987,5531.25,tp,8,21,4,3,1,13,12,5,0,11,18,2,20,22,17,19,16,9,23,6,7,10,14,15,0,8
28fd95f7f,11,1,24.8802,1808.79,26.018,5684.77,tp,11,3,4,1,17,7,6,18,23,0,9,14,12,13,15,10,21,19,22,8,5,20,2,16,0,9
2a3c1f921,0,1,46.8587,5906.25,47.6533,8250.0,tp,0,18,3,5,14,12,15,9,10,23,8,2,7,4,20,11,16,17,21,19,6,13,1,22,0,0
2a7ed55d4,5,1,7.3013,4781.25,9.6533,10406.2,tp,5,3,0,20,11,23,1,4,16,14,10,17,9,22,19,7,6,21,12,8,13,2,15,18,0,2
2b9c8d234,8,1,37.5413,3750.0,41.663999999999994,5531.25,tp,21,8,4,1,13,18,11,3,17,22,9,12,0,23,20,6,16,5,14,7,19,15,2,10,1,12
2bcddf9a5,3,1,20.976,1031.25,21.7173,2812.5,tp,5,7,23,3,20,11,2,10,12,6,1,14,4,0,22,16,15,18,21,17,19,9,13,8,3,13
2c97a8020,17,1,44.9547,1312.5,51.408,3937.5,tp,17,7,3,9,18,11,12,21,23,14,20,6,10,15,1,0,19,2,8,16,4,5,22,13,0,15
2ce34e1b6,16,4,55.29600000000001,3093.75,57.1307,4593.75,tp,16,21,14,1,4,9,13,3,22,8,11,20,23,6,12,10,18,5,0,15,17,2,7,19,0,18
2cf89ef6b,1,1,24.0,3843.75,24.896,5625.0,tp,1,21,17,14,18,3,4,13,16,9,20,8,23,11,15,22,7,6,12,0,2,5,10,19,0,19
2d09eb065,19,1,45.5627,281.25,47.1147,2812.5,tp,19,15,17,3,7,11,23,4,9,14,12,20,16,21,6,1,18,8,13,2,10,0,5,22,0,21
2d50db2b1,11,1,0.8707,1808.79,2.0085,5684.77,tp,11,6,3,5,21,23,1,19,10,18,22,12,20,7,8,0,14,17,9,4,2,16,13,15,0,15
