recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
007f87ba2,12,1,39.135999999999996,562.5,42.272,3281.25,tp,12,4,18,3,21,13,6,0,22,1,17,19,9,16,11,2,23,8,7,10,5,20,15,14,0,7
0151b7d20,1,1,46.032,3843.75,46.928000000000004,5625.0,tp,1,5,13,10,22,19,21,3,18,20,12,8,23,4,15,9,2,7,16,0,11,6,14,17,0,19
02b9a8ab9,12,1,33.9093,562.5,37.0453,3281.25,tp,12,4,3,18,22,9,0,1,16,15,13,21,23,7,8,10,14,5,6,2,19,20,17,11,0,6
04975ecd8,19,1,54.38399999999999,281.25,55.93600000000001,2812.5,tp,19,12,7,9,23,17,11,3,0,22,16,5,2,15,10,8,18,20,14,1,6,4,13,21,0,8
053aeb7bd,23,4,0.9520000000000001,6459.96,8.8758,11627.9,tp,23,18,12,0,9,5,7,3,8,2,11,17,21,15,10,19,22,6,14,4,20,13,16,1,0,3
055088446,14,1,58.992,3750.0,59.263999999999996,6468.75,tp,21,14,8,2,6,4,1,0,18,20,3,7,11,13,15,17,5,23,10,9,16,19,12,22,1,7
055d22517,10,1,47.5835,947.461,50.0274,10852.7,tp,5,23,3,9,14,6,11,12,22,20,10,15,19,18,21,16,8,7,17,4,2,0,1,13,10,21
09a946316,23,1,50.4744,7235.16,56.558,11283.4,tp,23,10,5,22,9,15,11,19,16,14,1,6,12,17,8,20,18,4,3,13,21,0,7,2,0,21
0a9cdd8a5,7,1,22.2827,4687.5,25.424,11437.5,tp,7,23,12,17,20,19,9,11,22,15,3,5,14,8,10,16,1,0,13,6,2,21,18,4,0,17
0b2fa3f80,12,1,3.0133,562.5,6.1493,3281.25,tp,15,12,8,3,21,7,14,18,22,2,1,9,0,23,16,19,17,4,13,11,20,5,10,6,1,12
0d25045a9,1,1,47.2693,3843.75,48.1653,5625.0,tp,1,23,19,15,3,22,6,7,13,21,9,8,2,5,10,12,18,0,14,11,20,4,16,17,0,17
0fc62dd3c,18,1,9.6427,3187.5,10.335999999999999,5062.5,tp,12,0,1,18,3,4,23,15,9,17,14,13,5,22,16,2,19,8,10,20,11,21,6,7,3,1
100e4ddc9,2,1,1.2853,468.75,3.0613,3000.0,tp,2,3,5,17,4,8,9,18,21,20,1,7,11,16,14,23,0,19,12,6,13,15,10,22,0,16
119b154cc,15,1,3.7813,93.75,7.1253,1125.0,tp,3,7,23,17,8,20,14,15,19,10,13,22,16,5,11,18,9,12,1,4,2,21,6,0,7,23
147b41b13,7,1,35.4133,4687.5,38.5547,11437.5,tp,17,7,20,23,8,16,10,19,11,3,13,12,5,15,0,4,14,1,22,9,2,18,21,6,1,14
14f6cbe5c,3,1,53.6,1031.25,54.3413,2812.5,tp,7,20,15,12,23,22,16,11,3,0,9,10,18,14,5,1,8,21,4,19,13,6,17,2,8,9
1535d0c9b,9,1,4.6507,843.75,8.2133,5718.75,tp,9,17,15,11,23,10,22,13,3,16,14,20,5,7,19,6,8,1,12,4,18,2,21,0,0,23
16553d5cd,23,4,28.7405,6459.96,36.6643,11627.9,tp,23,12,3,18,4,9,5,15,10,22,13,11,19,8,7,20,16,21,14,1,0,2,6,17,0,20
178b835e3,16,4,21.2267,3093.75,23.0613,4593.75,tp,20,15,7,0,16,9,3,8,23,19,4,14,11,5,13,21,22,12,1,17,6,10,18,2,4,3
178b835e3,16,4,4.256,3093.75,6.0907,4593.75,tp,20,15,7,0,16,9,3,8,23,19,4,14,11,5,13,21,22,12,1,17,6,10,18,2,4,3
1aa00dc63,12,1,19.7867,562.5,22.9227,3281.25,tp,23,3,12,9,13,4,14,22,7,8,5,2,10,18,11,21,16,19,20,6,15,0,1,17,2,21
1aef4f8ff,14,1,47.152,2531.25,47.7387,5531.25,tp,21,14,8,19,20,23,15,11,3,4,7,16,1,10,2,13,9,0,6,12,22,17,5,18,1,17
1bd29a4bb,10,1,42.7886,947.461,45.2325,10852.7,tp,11,10,17,5,20,19,13,2,23,16,21,7,22,12,9,8,6,4,15,1,18,0,3,14,1,21
1e469c124,15,1,28.1493,93.75,31.4933,1125.0,tp,2,19,15,20,16,1,3,21,8,11,12,4,5,14,18,22,0,10,6,17,23,9,13,7,2,16
1f2260885,11,1,7.0531,1808.79,8.1908,5684.77,tp,11,17,10,22,7,23,20,12,19,21,15,13,16,2,6,14,4,5,9,18,8,0,3,1,0,21
2026bced7,12,1,49.8987,562.5,53.0347,3281.25,tp,12,4,18,0,3,1,22,9,7,21,16,13,8,20,15,10,6,19,5,2,23,17,11,14,0,3
20be88a43,6,1,12.9653,562.5,14.9867,3187.5,tp,6,11,23,14,7,3,20,21,10,22,15,9,5,4,2,18,12,19,17,13,8,16,1,0,0,23
22da462f9,1,1,8.816,3843.75,9.712,5625.0,tp,3,1,13,14,4,2,21,0,18,6,8,22,15,5,11,10,20,19,9,7,23,12,17,16,1,7
2393b59e0,23,1,31.4688,7235.16,37.5525,11283.4,tp,23,15,1,7,20,9,14,11,19,12,3,6,10,4,5,21,8,0,13,22,18,2,16,17,0,17
247aeccaf,9,1,19.7227,843.75,23.2853,5718.75,tp,9,23,3,11,12,22,10,20,5,17,14,0,15,2,6,7,4,16,19,18,21,8,13,1,0,11
25218b040,8,1,6.2827,3750.0,10.4053,5531.25,tp,21,8,4,18,12,20,23,14,0,9,2,11,19,3,15,22,16,10,5,1,7,17,13,6,1,8
25c229018,6,1,6.5013,562.5,8.6453,4406.25,tp,6,13,23,9,14,22,17,11,18,15,10,5,20,21,12,19,8,4,0,7,2,16,3,1,0,18
266e8b635,6,1,42.8427,562.5,44.9867,4406.25,tp,6,11,14,23,3,15,12,9,21,22,7,10,20,19,1,5,2,18,17,4,0,13,8,16,0,20
275a0fc0c,15,1,35.4667,93.75,38.8107,1125.0,tp,15,7,3,20,23,16,13,8,22,5,19,0,14,21,9,12,1,11,4,10,18,17,6,2,0,11
27c146a88,17,4,26.7733,1312.5,29.3067,7406.25,tp,7,15,16,23,20,9,3,5,0,17,11,8,18,19,12,1,22,21,14,10,6,13,4,2,9,8
27c78408d,19,1,14.128,281.25,15.68,2812.5,tp,19,10,1,5,3,15,0,7,14,18,17,9,12,11,20,16,21,23,2,22,8,6,4,13,0,6
28d37d1de,22,1,35.8347,10687.5,37.44,13687.5,tp,22,14,5,3,12,8,23,15,2,11,10,17,4,1,18,21,6,20,7,9,0,19,16,13,0,20
295f49a04,10,1,38.0401,947.461,40.484,10852.7,tp,10,5,23,22,12,14,21,20,11,7,15,8,0,19,4,3,9,17,6,18,13,2,16,1,0,12
2a1bb0557,14,1,3.696,3750.0,3.968,6468.75,tp,14,21,1,13,8,17,4,3,15,23,20,19,2,9,6,11,5,18,0,10,16,12,7,22,0,18
2a94d4b86,23,1,24.1488,7235.16,30.2324,11283.4,tp,23,20,11,22,10,16,5,15,4,14,9,12,18,21,19,17,8,6,3,7,13,1,2,0,0,23
2ef429016,4,1,38.7787,2343.75,40.6347,4218.75,tp,4,18,0,17,9,15,20,12,1,22,13,5,21,3,23,10,2,11,16,6,19,7,14,8,0,2
2f594b20f,15,1,40.0427,93.75,43.3867,1125.0,tp,15,3,7,14,13,9,11,23,12,5,4,20,22,2,18,19,21,16,10,6,0,1,17,8,0,20
2ffaa6c02,15,1,53.3173,93.75,56.6613,1125.0,tp,17,7,15,3,14,11,21,4,8,16,6,0,23,20,13,9,1,18,19,10,2,12,22,5,2,11
304b4b5fd,21,1,0.9013,3281.25,1.9947,4125.0,tp,4,18,21,13,3,1,22,20,14,12,9,6,10,23,8,19,5,0,15,11,2,17,7,16,2,17
306f98294,19,1,10.2933,281.25,11.8453,2812.5,tp,19,1,16,11,23,12,3,10,18,22,13,15,5,20,14,2,17,21,4,9,6,7,0,8,0,22
30cd416ed,13,1,46.6773,93.75,47.3013,843.75,tp,13,4,3,9,12,23,7,6,22,0,8,17,10,11,2,21,14,16,20,18,19,15,5,1,0,9
3508bf762,22,1,17.8027,10687.5,19.408,13687.5,tp,22,15,23,3,11,14,13,19,9,6,18,10,12,4,5,1,20,2,21,8,0,16,17,7,0,20
3710abba6,0,1,49.2373,5906.25,50.528,7500.0,tp,0,7,2,5,8,9,17,19,4,21,23,16,1,10,20,15,18,3,22,6,12,11,13,14,0,0
377e04f82,11,1,28.1019,1808.79,29.2397,5684.77,tp,11,23,15,22,12,3,10,20,9,4,7,18,6,5,21,0,2,8,19,17,16,14,1,13,0,15
37d16f30f,10,1,33.0536,947.461,35.4975,10852.7,tp,10,11,23,18,3,22,9,5,15,14,21,6,19,4,20,17,12,13,16,1,2,8,7,0,0,23
399e17911,4,1,17.6373,2343.75,19.4933,4218.75,tp,18,12,3,4,22,2,9,5,14,17,21,20,23,1,10,0,13,6,11,8,15,16,7,19,3,15
3aa730d19,5,1,11.5307,4781.25,13.8827,10406.2,tp,5,12,3,0,7,18,17,23,9,11,14,2,22,15,13,19,10,21,20,8,16,4,6,1,0,3
3bb222791,11,1,1.1552,1808.79,2.293,5684.77,tp,11,7,23,20,22,10,17,21,9,19,15,2,13,0,8,3,6,5,18,4,14,12,1,16,0,13
3c4cf66fd,13,1,39.9573,93.75,40.5813,843.75,tp,13,9,15,10,3,11,4,2,12,23,17,22,6,16,0,20,7,8,18,5,19,14,21,1,0,14
400b7210c,17,1,48.448,1312.5,54.9013,3937.5,tp,17,19,7,23,3,14,20,8,15,22,13,12,10,2,11,9,18,16,4,5,21,1,0,6,0,22
41829d963,2,1,4.2933,468.75,6.0693,3000.0,tp,2,18,3,4,0,5,14,8,23,1,21,13,12,22,9,6,16,19,11,17,7,15,10,20,0,4
419259ac2,13,1,54.496,93.75,55.12,843.75,tp,13,21,7,18,14,4,12,15,16,23,9,8,22,17,19,10,3,2,0,11,20,6,1,5,0,18
45e58e08b,14,1,37.9307,2812.5,38.8533,4406.25,tp,14,15,1,13,4,8,21,2,7,3,22,23,12,5,0,17,20,9,6,18,19,16,11,10,0,14
477e497db,4,1,49.728,2343.75,51.583999999999996,4218.75,tp,18,0,12,4,23,20,3,15,22,9,10,5,17,6,2,21,11,1,16,8,14,19,7,13,3,1
489ecb611,3,1,33.8187,1031.25,34.56,2812.5,tp,7,3,10,23,20,8,19,18,0,15,5,4,2,11,9,12,22,17,14,6,1,21,16,13,1,8
4b7da2fb5,7,1,11.36,4687.5,14.5013,11437.5,tp,7,14,4,3,0,23,8,21,15,22,20,12,18,10,19,1,13,11,9,17,5,2,16,6,0,4
4bb6b8a81,18,1,36.4053,3187.5,37.0987,5062.5,tp,14,18,21,7,20,15,11,23,9,4,3,0,2,22,19,12,8,10,5,13,17,6,16,1,1,11
4c010ec47,5,1,35.2053,4781.25,37.5573,10406.2,tp,5,23,15,11,3,22,10,20,14,12,9,18,17,16,6,4,21,19,8,1,7,2,0,13,0,22
4e5702ed7,16,4,21.824,3093.75,23.6587,4593.75,tp,16,1,9,5,19,15,7,18,23,10,14,22,8,0,13,20,3,21,17,12,11,6,2,4,0,13
4e91c87cc,0,1,39.0773,5906.25,39.872,8250.0,tp,8,21,0,7,1,9,16,4,3,5,19,17,20,23,13,10,18,15,2,14,22,12,6,11,2,2
4f6e4f097,10,1,20.4161,947.461,22.86,10852.7,tp,10,0,5,12,17,7,19,15,8,23,11,22,18,9,4,3,16,13,6,21,2,20,1,14,0,1
512c1ac7e,0,1,8.8907,5906.25,9.6853,8250.0,tp,0,8,5,18,7,9,17,23,21,13,4,16,14,19,20,2,15,3,10,6,1,11,22,12,0,0
51f69a454,23,1,4.3886,7235.16,10.4722,11283.4,tp,23,0,19,14,5,18,3,9,15,12,1,7,4,22,13,8,10,21,16,2,17,11,6,20,0,1
52cec3943,13,1,54.0267,93.75,57.8987,1406.25,tp,13,16,15,9,22,10,17,20,19,12,11,4,3,23,7,14,2,1,8,6,0,18,5,21,0,20
534b6a4a0,3,1,8.8747,1031.25,9.616,2812.5,tp,1,14,8,21,15,3,13,19,22,23,0,18,10,2,5,4,20,9,16,7,12,11,6,17,5,10
534db172e,19,1,36.4427,281.25,37.9947,2812.5,tp,15,19,23,11,10,22,16,20,6,9,5,21,17,18,14,12,8,2,0,3,4,13,7,1,1,18
534db172e,19,1,34.1013,281.25,35.6533,2812.5,tp,15,19,23,11,10,22,16,20,6,9,5,21,17,18,14,12,8,2,0,3,4,13,7,1,1,18
5493f3b1a,22,1,12.1813,10687.5,13.7867,13687.5,tp,22,11,23,20,10,15,16,18,8,17,5,21,7,1,19,3,12,6,9,4,13,14,2,0,0,23
551385b05,11,1,33.9534,1808.79,35.0912,5684.77,tp,23,7,15,4,19,9,13,3,10,8,1,20,14,22,17,21,11,5,12,18,2,0,16,6,16,21
557506b62,7,1,39.2213,4687.5,42.3627,11437.5,tp,7,23,22,17,11,15,8,14,20,19,10,3,9,12,5,16,13,21,18,6,2,1,0,4,0,22
5673135ca,23,4,17.1131,6459.96,25.0369,11627.9,tp,23,3,10,20,9,7,11,14,12,5,19,22,15,17,4,6,18,8,1,13,16,21,2,0,0,23
579bcf9e0,11,1,20.1839,1808.79,21.3217,5684.77,tp,11,3,23,15,18,22,12,20,5,9,14,10,16,21,19,17,7,6,2,8,1,13,0,4,0,22
57b4ff4be,7,1,27.424,4687.5,30.5653,11437.5,tp,15,7,23,9,11,0,16,5,3,10,17,22,20,19,12,18,8,1,6,21,13,2,4,14,1,5
5816c1336,16,4,4.864,3093.75,6.6987,4593.75,tp,16,17,14,23,20,22,10,15,4,1,7,3,9,21,8,0,13,19,18,12,2,6,5,11,0,15
581d07559,3,1,9.4293,1031.25,10.1707,2812.5,tp,0,12,18,9,5,3,8,4,2,19,15,23,10,22,1,7,17,21,20,6,11,16,14,13,5,0
582d6efec,8,1,47.3333,3750.0,51.456,5531.25,tp,21,8,3,19,18,4,0,12,1,20,11,13,22,9,15,6,17,10,7,16,5,2,23,14,1,6
