data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,11283.4,7235.16,006ab765f,1.0,23,46.0452,39.9615,23,12,6,10,5,3,9,19,2,11,22,20,1,14,17,7,0,13,16,18,21,15,4,8,0,16
tp,5531.25,3750.0,00b404881,1.0,8,4.1973,0.0747,8,21,22,12,14,5,4,0,18,3,1,13,23,10,16,7,2,6,20,9,19,15,11,17,0,7
tp,5625.0,3843.75,0151b7d20,1.0,1,46.928000000000004,46.032,1,5,13,16,3,12,10,21,18,0,7,4,6,22,9,15,23,2,14,19,20,11,8,17,0,9
tp,11437.5,4687.5,0209f7ab2,1.0,7,53.8987,50.7573,11,7,6,20,19,14,15,17,3,5,2,10,16,0,23,18,22,9,13,1,21,12,8,4,1,13
tp,8250.0,5906.25,0268057eb,1.0,0,26.2933,25.4987,0,1,18,12,8,9,22,3,23,6,21,2,16,10,19,4,20,11,13,17,7,15,5,14,0,0
tp,5684.77,1808.79,0295e3234,1.0,11,6.2984,5.1606,15,11,23,7,3,17,5,6,14,20,16,9,19,13,10,18,22,1,2,0,8,21,12,4,1,19
tp,8250.0,5906.25,03d77fede,1.0,0,45.2053,44.4107,0,18,12,8,3,22,1,9,16,23,4,10,5,2,7,21,14,20,6,13,19,11,17,15,0,0
tp,2812.5,1031.25,050d0ca85,1.0,3,50.6613,49.92,1,15,23,5,3,9,6,10,0,12,16,21,13,22,19,14,18,7,11,20,2,17,4,8,4,8
tp,2812.5,1031.25,06c44d203,1.0,3,2.0213,1.28,6,22,7,10,5,20,23,3,17,11,15,16,2,19,14,1,8,9,0,21,12,13,4,18,7,18
tp,1125.0,93.75,078788674,1.0,15,44.70399999999999,41.36,15,3,1,18,7,16,13,12,5,9,21,10,6,2,23,20,19,14,22,0,17,4,11,8,0,19
