recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
003bec244,14,1,44.544,2531.25,45.1307,5531.25,tp,14,7,3,15,23,1,11,10,6,17,9,21,5,22,12,20,0,16,19,8,18,13,2,4,0,16
009b760e6,10,1,50.0854,947.461,52.5293,10852.7,tp,10,23,3,5,20,7,6,11,22,9,19,14,17,15,18,1,0,12,16,2,13,4,8,21,0,16
00d442df7,0,1,19.3653,5906.25,20.16,8250.0,tp,0,8,18,12,21,3,4,6,1,7,10,14,23,22,17,9,15,5,11,20,16,2,19,13,0,0
015113cad,15,1,50.0533,93.75,53.3973,1125.0,tp,3,15,23,17,7,16,6,14,9,1,5,10,11,19,18,20,12,22,0,2,21,4,8,13,1,18
01b41f92b,6,1,44.24,562.5,46.38399999999999,4406.25,tp,3,15,6,23,9,17,10,14,5,1,11,7,22,19,2,20,12,21,16,4,18,0,8,13,2,21
03b96f209,16,4,49.632,3093.75,51.4667,4593.75,tp,3,16,15,19,7,17,12,1,23,11,18,20,10,9,8,13,14,6,21,0,5,4,22,2,1,19
04e70a8e3,7,1,23.5947,4687.5,26.736,11437.5,tp,15,11,7,17,3,20,23,16,10,14,6,19,9,22,12,5,18,21,4,0,1,8,2,13,2,19
05b9c974c,2,1,31.984,468.75,33.76,3000.0,tp,9,2,3,23,7,15,17,6,5,19,12,10,18,22,11,0,1,20,16,14,21,13,8,4,1,15
068f1b8e2,12,1,22.864,562.5,26.0,3281.25,tp,12,18,3,0,23,15,8,5,6,4,14,21,13,19,10,11,16,2,7,20,22,1,17,9,0,3
0968aea09,12,1,5.7707,562.5,8.9067,3281.25,tp,12,3,18,0,5,8,15,6,4,23,21,14,7,22,13,16,10,1,2,11,9,17,19,20,0,3
0ab6aa734,9,1,49.4773,843.75,53.04,5718.75,tp,9,3,1,17,21,15,12,13,14,6,16,4,18,7,22,0,8,2,23,5,10,19,11,20,0,15
0c448e77c,17,4,36.2638,1464.26,40.0428,4565.04,tp,11,3,23,10,7,9,5,20,6,17,22,14,19,15,16,0,1,2,18,12,8,13,21,4,9,15
0e034f968,2,1,1.8933,468.75,3.6693,3000.0,tp,2,3,23,9,7,15,5,12,16,1,0,22,18,10,6,20,21,4,13,19,17,11,14,8,0,10
0e2e4ac19,2,1,44.56,468.75,46.336000000000006,3000.0,tp,3,2,23,12,18,7,5,0,15,6,19,9,10,22,20,16,11,1,13,14,8,21,4,17,1,7
0ea8ea68a,0,1,3.8027,5906.25,4.5973,8250.0,tp,18,12,0,3,23,10,5,6,14,1,9,4,8,21,22,15,7,11,20,17,2,19,16,13,2,2
0f99800b7,11,1,27.416999999999998,1808.79,28.5547,5684.77,tp,15,7,11,3,14,17,23,10,12,6,20,13,16,21,18,9,4,1,5,19,0,22,8,2,2,20
10dae79ed,18,1,30.191999999999997,3187.5,30.8853,5062.5,tp,18,12,0,3,4,21,14,9,1,6,8,16,23,15,5,19,13,17,10,22,11,2,7,20,0,2
11a52d37a,18,1,46.0693,3187.5,46.7627,5062.5,tp,4,18,21,12,3,8,0,1,15,9,13,17,6,14,11,19,23,10,16,22,5,7,20,2,1,6
12ec1d4cb,9,1,24.112,1125.0,26.9173,5250.0,tp,9,17,3,6,23,15,10,5,14,20,2,7,11,13,19,22,18,0,4,12,1,21,16,8,0,17
1414bbe17,14,1,14.6453,3750.0,14.9173,6468.75,tp,21,14,1,4,3,8,18,7,6,11,9,23,15,2,19,10,5,22,12,13,20,16,17,0,1,23
14948ff80,13,1,44.5013,93.75,45.1253,843.75,tp,13,1,16,3,21,4,15,10,18,12,19,14,0,8,23,7,11,17,22,9,5,6,20,2,0,12
1520a52ef,13,1,6.496,93.75,7.12,843.75,tp,4,13,18,21,3,12,0,8,15,1,19,10,9,16,11,23,14,17,6,5,22,7,20,2,1,6
1545e29b3,19,1,0.1387,281.25,1.6907,2812.5,tp,3,14,19,5,20,10,18,7,23,12,15,11,2,16,22,6,1,9,0,17,8,21,13,4,2,18
158c5acb6,16,4,18.8427,3093.75,20.6773,4593.75,tp,3,16,1,7,19,20,15,2,12,13,18,0,21,23,22,14,10,11,8,6,9,17,5,4,1,11
163e86660,3,1,58.06399999999999,1031.25,58.8053,2812.5,tp,3,18,12,5,6,11,15,16,14,10,17,20,4,7,9,23,0,19,21,1,2,13,22,8,0,16
1856bb5c2,22,1,36.4533,10687.5,38.0587,13687.5,tp,11,23,3,7,22,17,20,6,10,5,15,12,19,14,18,16,9,1,2,4,13,8,0,21,4,22
18c47b7f2,8,1,32.544000000000004,3750.0,36.6667,5531.25,tp,4,8,21,12,18,13,3,19,16,2,6,10,5,0,20,22,15,23,11,14,9,17,1,7,1,13
18df43462,5,1,46.8373,4781.25,49.1893,10406.2,tp,14,3,15,11,20,18,5,23,7,10,1,21,2,9,6,17,22,19,16,4,0,8,12,13,6,20
195e5ba43,19,1,25.184,281.25,26.736,2812.5,tp,11,7,19,17,20,3,10,23,6,14,5,15,9,22,16,0,1,18,8,2,13,21,12,4,2,15
1aa00dc63,23,4,41.2328,6459.96,49.1566,11627.9,tp,23,3,12,15,21,18,1,7,14,16,8,13,4,0,5,9,22,17,10,6,19,11,20,2,0,13
1ba9ee79a,1,1,5.9467,3843.75,6.8427,5625.0,tp,1,21,14,3,4,8,15,13,22,10,7,5,23,16,12,20,11,9,19,18,17,0,6,2,0,21
1bc8c196e,22,1,4.5973,10687.5,6.2027,13687.5,tp,22,3,12,21,8,4,5,18,1,15,19,9,23,2,14,7,0,6,17,10,20,16,11,13,0,16
1c46aa776,6,1,30.7307,562.5,32.8747,4406.25,tp,3,23,6,15,16,20,7,11,9,10,5,17,14,12,2,19,22,18,1,0,4,13,21,8,2,19
