recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
00b404881,8,1,0.0747,3750.0,4.1973,5531.25,tp,8,21,4,18,12,19,14,13,1,2,3,22,16,5,10,17,23,20,11,7,9,15,6,0,0,23
011f25080,18,1,5.6853,3187.5,6.3787,5062.5,tp,4,18,21,8,13,12,3,14,0,1,9,5,22,23,19,15,2,16,7,10,11,20,17,6,1,8
0295e3234,11,1,5.1606,1808.79,6.2984,5684.77,tp,23,15,11,6,7,17,10,3,9,20,16,5,14,22,13,1,19,4,0,12,2,18,8,21,2,18
0313e82cf,16,4,21.471999999999998,3093.75,23.3067,4593.75,tp,16,1,3,10,7,11,14,13,17,2,15,8,5,19,9,0,6,20,12,22,18,21,4,23,0,15
0509303a5,6,1,23.7013,562.5,25.8453,4406.25,tp,6,11,10,7,17,2,20,15,9,3,5,16,14,23,4,22,8,13,1,21,18,0,19,12,0,21
07f1227b0,1,1,32.9387,3843.75,33.8347,5625.0,tp,14,21,7,4,17,3,23,6,15,18,8,2,20,22,16,1,11,9,5,10,12,0,19,13,15,21
133001416,3,1,14.88,1031.25,15.6213,2812.5,tp,5,3,7,6,0,20,17,23,10,15,16,11,1,22,12,18,9,19,2,8,14,13,4,21,1,4
1383208d3,10,1,50.4744,947.461,52.9183,10852.7,tp,23,10,5,3,11,7,4,6,20,22,14,1,19,9,17,13,15,2,16,0,8,18,12,21,1,19
141675c80,1,1,54.6933,3843.75,55.5893,5625.0,tp,1,3,14,21,13,8,16,4,18,12,7,0,23,5,19,2,10,22,15,11,9,20,6,17,0,11
156b77dfe,1,1,37.36,3843.75,38.256,5625.0,tp,1,3,0,5,12,18,2,8,16,7,13,9,4,23,14,20,10,19,15,21,6,17,11,22,0,2
