data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,3281.25,562.5,007f87ba2,1.0,12,42.272,39.135999999999996,12,3,18,5,21,0,19,1,17,23,7,13,4,15,22,14,8,20,2,9,6,11,16,10,0,5
tp,10852.7,947.461,009b760e6,1.0,10,52.5293,50.0854,10,23,5,9,12,6,19,20,1,11,22,4,16,0,8,17,13,2,14,21,18,15,3,7,0,13
tp,5062.5,3187.5,011f25080,1.0,18,6.3787,5.6853,18,4,21,14,1,8,0,13,9,17,23,5,15,3,20,22,7,12,6,19,16,11,2,10,0,6
tp,1125.0,93.75,015113cad,1.0,15,53.3973,50.0533,6,17,23,15,11,5,7,3,22,20,12,19,13,9,14,10,0,1,18,2,16,4,21,8,3,16
tp,4406.25,562.5,01b41f92b,1.0,6,46.38399999999999,44.24,6,1,23,9,22,11,17,15,20,8,0,21,5,13,19,3,4,16,10,14,18,7,2,12,0,10
tp,4406.25,562.5,0509303a5,1.0,6,25.8453,23.7013,6,11,17,8,7,19,20,22,0,1,9,21,10,23,4,15,2,16,3,14,5,18,12,13,0,8
tp,11627.9,6459.96,053aeb7bd,4.0,23,17.7807,9.8569,23,5,12,3,19,0,7,10,4,20,22,1,15,8,17,18,21,13,16,9,2,6,14,11,0,5
tp,5625.0,3843.75,07f1227b0,1.0,1,33.8347,32.9387,14,7,10,21,22,6,16,8,11,4,2,20,1,5,3,17,13,15,23,0,9,19,12,18,12,19
tp,4125.0,3281.25,0c2124550,1.0,21,19.3227,18.2293,21,4,8,1,14,16,13,18,3,12,19,15,7,6,20,22,23,5,0,11,17,2,9,10,0,18
tp,1125.0,93.75,0e29d05ed,1.0,15,35.28,31.936,15,3,7,16,17,20,23,5,22,11,19,6,9,0,12,14,1,10,2,18,13,4,21,8,0,13
tp,8250.0,5906.25,0ea8ea68a,1.0,0,4.5973,3.8027,0,18,3,5,19,23,11,12,9,22,10,7,2,15,20,8,17,14,6,13,1,4,21,16,0,0
tp,843.75,93.75,0f8cadb4a,1.0,13,35.1147,34.4907,13,1,3,19,16,17,15,11,7,14,9,6,10,2,0,5,8,22,23,20,12,18,4,21,0,14
tp,5062.5,3187.5,0fc62dd3c,1.0,18,10.335999999999999,9.6427,0,18,12,1,3,9,23,22,5,13,14,4,19,8,15,17,21,2,7,6,20,11,16,10,1,0
tp,5250.0,1125.0,12ec1d4cb,1.0,9,26.9173,24.112,9,18,1,8,13,21,23,17,4,0,3,19,14,6,16,5,7,2,10,12,22,20,11,15,0,9
tp,10852.7,947.461,1383208d3,1.0,10,52.9183,50.4744,10,23,5,3,7,6,12,19,22,20,17,11,16,15,4,1,2,0,9,13,14,8,18,21,0,17
tp,5625.0,3843.75,13f64f898,1.0,1,36.3573,35.4613,1,4,10,11,19,17,5,0,16,7,13,15,6,14,22,3,20,18,2,9,12,21,23,8,0,7
tp,843.75,93.75,14948ff80,1.0,13,45.1253,44.5013,13,1,16,21,4,11,10,15,17,3,20,7,6,23,19,14,22,5,9,18,12,0,2,8,0,21
tp,2812.5,1031.25,14f6cbe5c,1.0,3,54.3413,53.6,3,7,9,20,23,12,15,17,19,11,14,5,16,22,0,6,1,2,10,13,18,4,21,8,0,14
tp,843.75,93.75,1520a52ef,1.0,13,7.12,6.496,13,18,0,1,21,3,8,12,4,9,11,14,22,17,10,2,6,7,15,19,5,16,23,20,0,2
tp,11627.9,6459.96,160add406,4.0,23,26.6043,18.6805,23,3,17,5,12,7,19,9,6,10,20,16,15,22,0,11,14,4,2,1,18,13,8,21,0,14
tp,2812.5,1031.25,163e86660,1.0,3,58.8053,58.06399999999999,3,5,23,12,19,7,6,17,15,20,16,9,0,22,14,11,10,13,1,18,2,4,21,8,0,12
tp,5531.25,2531.25,1679e323d,1.0,14,9.264,8.6773,14,7,3,22,5,15,20,17,16,19,6,10,23,12,11,18,2,21,9,13,1,4,0,8,0,22
tp,4406.25,2812.5,16ffcf223,1.0,14,17.92,16.9973,14,21,8,18,4,1,7,5,15,16,3,22,6,20,2,13,19,11,17,9,12,10,23,0,0,23
tp,4406.25,562.5,180ba3012,1.0,6,50.496,48.352,6,11,7,5,3,17,23,22,9,19,20,10,15,0,14,12,18,2,21,16,8,13,4,1,0,13
tp,5625.0,3843.75,1ba9ee79a,1.0,1,6.8427,5.9467,1,4,10,11,0,19,14,18,17,16,5,6,15,7,22,20,21,13,9,3,12,2,23,8,0,4
tp,4406.25,562.5,1c46aa776,1.0,6,32.8747,30.7307,6,23,20,5,12,17,11,3,1,15,9,0,7,22,19,13,8,16,14,21,10,2,4,18,0,11
tp,3281.25,562.5,1ca8c8af6,1.0,12,3.8187,0.6827,12,1,23,9,8,0,3,21,18,22,13,5,15,17,19,14,4,7,6,20,16,2,11,10,0,5
tp,1125.0,93.75,1d949c49d,1.0,15,36.9867,33.6427,7,3,15,16,23,14,12,5,22,17,2,20,0,1,11,4,6,19,13,9,18,21,10,8,2,12
tp,4406.25,562.5,1e0e340e1,1.0,6,46.1973,44.0533,6,7,3,9,20,5,1,23,17,15,19,11,0,12,22,13,14,21,8,2,16,4,18,10,0,12
tp,5684.77,1808.79,1f2260885,1.0,11,8.1908,7.0531,11,7,20,17,6,22,23,0,19,10,15,21,8,14,18,5,9,2,13,3,12,4,1,16,0,7
tp,4218.75,2343.75,1fd650183,1.0,4,36.992,35.135999999999996,4,13,10,11,1,5,21,23,16,19,17,7,14,9,18,8,22,3,6,12,15,0,20,2,0,21
tp,4218.75,2343.75,20801bb7d,1.0,4,3.7653,1.9093,4,0,18,10,13,12,19,22,8,9,11,5,23,17,1,21,6,7,16,20,3,15,2,14,0,1
tp,5684.77,1808.79,2105bda77,1.0,11,50.218999999999994,49.0812,11,6,22,9,17,23,20,19,10,7,18,14,21,5,0,15,2,13,8,3,4,1,12,16,0,14
tp,843.75,93.75,22a2faf44,1.0,13,19.855999999999998,19.232,13,15,12,3,18,14,21,9,0,8,5,22,17,1,6,19,11,16,23,7,2,4,20,10,0,8
tp,13687.5,10687.5,22eaad9ca,1.0,22,54.0053,52.4,22,7,5,6,23,20,3,11,17,15,21,19,12,18,9,1,16,8,14,4,13,0,2,10,0,21
tp,5718.75,2343.75,23adb9473,1.0,20,54.943999999999996,51.504,20,7,14,3,17,5,15,11,22,10,4,0,12,6,13,16,23,2,19,8,18,21,1,9,0,11
tp,5531.25,3750.0,2717a930e,1.0,8,18.2987,14.175999999999998,8,21,1,4,3,14,16,12,13,18,5,19,0,22,6,23,15,20,7,2,17,9,11,10,0,12
tp,2812.5,281.25,27c78408d,1.0,19,15.68,14.128,19,5,3,23,14,0,12,7,8,17,18,16,20,9,15,13,2,22,11,4,1,21,6,10,0,5
tp,3000.0,468.75,287bf77ec,1.0,2,13.9573,12.1813,2,9,3,22,5,6,18,15,12,17,11,1,20,4,7,8,14,19,16,0,13,23,21,10,0,19
tp,3000.0,468.75,287bf77ec,1.0,2,10.607999999999999,8.832,2,9,3,22,5,6,18,15,12,17,11,1,20,4,7,8,14,19,16,0,13,23,21,10,0,19
tp,8250.0,5906.25,2a3c1f921,1.0,0,47.6533,46.8587,0,3,12,18,5,2,22,11,7,19,8,23,17,1,10,14,4,6,9,13,15,20,21,16,0,0
tp,11283.4,7235.16,2a94d4b86,1.0,23,30.2324,24.1488,23,20,6,5,11,17,9,4,12,10,22,1,3,21,15,0,7,14,16,18,8,13,19,2,0,15
tp,11437.5,4687.5,2bb539997,1.0,7,29.232,26.0907,7,3,20,23,14,5,15,17,19,22,2,11,6,9,12,0,1,4,8,13,16,18,10,21,0,15
tp,10406.2,4781.25,2c2127b9e,1.0,5,12.16,9.808,5,23,10,20,6,12,3,0,11,17,22,2,19,14,15,7,1,9,18,16,13,4,21,8,0,7
tp,3937.5,1312.5,2c97a8020,1.0,17,51.408,44.9547,17,20,11,7,10,9,3,19,23,6,5,15,12,16,0,22,1,2,14,4,21,18,13,8,0,14
tp,843.75,93.75,2ec1b3167,1.0,13,57.6213,56.9973,16,1,13,14,9,3,23,21,18,8,12,22,17,5,7,6,19,15,0,4,20,11,2,10,2,18
tp,4125.0,3281.25,304b4b5fd,1.0,21,1.9947,0.9013,21,4,8,14,18,1,3,13,19,23,7,12,5,22,16,15,6,20,17,2,9,0,11,10,0,21
tp,7500.0,5906.25,31259d9d5,1.0,0,25.7867,24.496,0,3,12,2,18,1,22,13,19,23,9,5,15,7,17,11,20,14,6,8,16,10,4,21,0,0
tp,1125.0,93.75,340c7f964,1.0,15,57.1787,53.8347,15,7,19,17,12,23,3,20,5,6,14,13,18,4,1,22,2,9,11,10,16,8,21,0,0,23
tp,10406.2,4781.25,34340b225,1.0,5,42.224,39.872,23,5,12,19,3,7,0,10,20,15,17,16,9,1,22,8,6,4,18,11,14,2,21,13,1,6
tp,5718.75,843.75,349095631,1.0,9,19.792,16.2293,18,0,9,3,8,12,22,1,23,17,5,2,4,13,16,21,20,19,11,14,7,15,6,10,2,1
tp,10406.2,4781.25,35f9c5c38,1.0,5,40.4747,38.1227,5,20,14,4,3,17,0,8,13,19,21,11,7,12,15,22,18,23,9,1,2,16,10,6,0,6
tp,843.75,93.75,3c4cf66fd,1.0,13,40.5813,39.9573,13,4,10,8,11,17,3,22,16,15,2,21,12,6,7,19,5,14,1,0,18,23,9,20,0,19
tp,10852.7,947.461,3f48c15dc,1.0,10,41.4766,39.0327,10,11,23,20,6,5,17,7,22,9,19,12,14,18,16,3,1,4,15,0,13,2,21,8,0,19
tp,11627.9,6459.96,408fcd1dc,4.0,23,55.9775,48.0537,23,14,7,15,1,18,0,3,16,22,5,11,8,9,20,19,21,17,4,10,2,12,6,13,0,6
tp,5062.5,3187.5,43b27b5ab,1.0,18,24.191999999999997,23.4987,4,18,12,21,3,8,13,0,9,14,23,5,1,22,2,17,19,20,15,16,6,7,11,10,1,7
tp,3281.25,562.5,4482bd512,1.0,12,32.7307,29.5947,12,0,18,3,22,5,15,23,17,9,19,14,1,7,2,4,16,8,20,6,13,21,11,10,0,1
tp,4406.25,2812.5,45e58e08b,1.0,14,38.8533,37.9307,14,15,7,22,13,2,10,17,16,21,11,6,3,20,4,8,5,23,19,1,9,12,18,0,0,23
tp,4218.75,2343.75,477e497db,1.0,4,51.583999999999996,49.728,18,4,0,21,1,22,8,9,12,17,23,13,15,14,3,5,19,6,16,20,11,10,2,7,1,2
tp,5718.75,2343.75,48fb5143f,1.0,20,27.8507,24.4107,20,9,3,17,5,6,15,14,23,7,19,11,12,22,16,2,13,1,18,4,10,0,8,21,0,21
tp,5718.75,2343.75,48fb5143f,1.0,20,32.08,28.64,20,9,3,17,5,6,15,14,23,7,19,11,12,22,16,2,13,1,18,4,10,0,8,21,0,21
tp,3937.5,1312.5,4a7fe1b31,1.0,17,55.9093,49.456,17,9,21,8,7,4,6,23,3,19,12,15,11,1,20,5,22,2,10,13,14,0,18,16,0,21
tp,7500.0,5906.25,4b3e0b984,1.0,0,2.1653,0.8747,0,3,10,2,1,13,19,11,6,18,5,23,17,20,12,4,8,7,9,22,14,15,21,16,0,0
tp,11437.5,4687.5,4c840ed89,1.0,7,35.9893,32.848,7,23,15,8,14,2,22,4,5,3,19,11,1,17,9,20,13,21,6,12,16,18,0,10,0,22
tp,4593.75,3093.75,4e5702ed7,4.0,16,23.6587,21.824,16,1,8,17,3,19,10,21,23,4,12,0,20,11,9,13,2,15,7,18,5,14,22,6,0,11
tp,3281.25,562.5,515861db9,1.0,12,40.9067,37.7707,12,4,18,3,0,23,22,8,21,5,17,19,9,16,14,13,15,20,6,1,2,7,10,11,0,4
tp,4593.75,3093.75,5281fc845,4.0,16,9.456,7.6213,16,3,1,17,9,7,23,2,20,19,22,5,6,12,15,11,14,0,13,21,8,10,4,18,0,17
tp,1406.25,93.75,52cec3943,1.0,13,57.8987,54.0267,13,10,19,3,11,15,17,0,2,6,22,16,8,12,7,1,5,20,14,9,23,18,4,21,0,7
tp,2812.5,281.25,534db172e,1.0,19,35.6533,34.1013,19,15,6,0,3,11,23,22,17,20,5,10,13,9,1,7,12,2,14,16,18,4,8,21,0,3
tp,5684.77,1808.79,55e48150a,1.0,11,33.2568,32.119,11,7,8,0,21,10,6,23,19,22,18,20,13,4,17,14,2,1,5,12,9,16,3,15,0,3
tp,11437.5,4687.5,561ed4362,1.0,7,3.472,0.3307,14,7,15,22,23,17,13,21,3,20,5,11,10,19,6,16,2,18,12,4,9,1,8,0,1,23
tp,5625.0,3843.75,56ff074df,1.0,1,3.6053,2.7093,0,1,18,3,8,12,22,9,2,23,11,13,6,19,7,5,17,21,15,20,4,14,16,10,1,0
tp,5531.25,3750.0,582d6efec,1.0,8,51.456,47.3333,8,21,0,4,1,13,18,22,14,3,19,12,16,2,7,6,5,17,9,23,11,15,20,10,0,2
tp,5625.0,3843.75,5857d6f6d,1.0,1,18.1867,17.2907,3,16,1,21,8,4,2,13,14,17,7,12,22,9,5,18,23,20,0,11,19,6,15,10,2,18
tp,4125.0,3281.25,58b6b8a47,1.0,21,54.4053,53.312,21,4,14,18,8,1,3,13,15,16,19,7,23,5,22,12,6,17,20,9,11,2,0,10,0,22
tp,5625.0,3843.75,5977f6b4c,1.0,1,17.2427,16.3467,1,14,0,3,11,16,19,13,10,4,17,7,5,15,2,9,12,18,22,6,21,8,20,23,0,2
