data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,10852.7,947.461,0201197ec,1.0,10,45.8014,43.3575,10,20,11,5,17,6,23,3,4,9,16,7,2,22,21,14,1,19,12,8,15,13,0,18,0,22
tp,843.75,93.75,0297d886e,1.0,13,58.431999999999995,57.808,13,1,4,9,10,20,15,8,5,2,21,11,19,17,23,7,22,6,16,3,0,18,12,14,0,20
tp,4593.75,3093.75,03b96f209,4.0,16,32.768,30.9333,16,19,1,4,7,3,14,15,12,10,23,17,5,8,13,2,9,11,0,22,6,21,20,18,0,18
tp,2812.5,281.25,04975ecd8,1.0,19,55.93600000000001,54.38399999999999,19,7,3,23,16,5,10,17,15,11,2,14,12,9,22,0,20,1,13,6,8,21,4,18,0,15
tp,11627.9,6459.96,053aeb7bd,4.0,23,8.8758,0.9520000000000001,23,5,3,18,0,12,22,10,6,13,8,9,11,4,21,7,15,19,16,14,2,1,17,20,0,4
tp,10852.7,947.461,055d22517,1.0,10,50.0274,47.5835,10,3,5,6,23,20,9,11,7,17,0,12,22,18,19,8,13,2,14,16,15,21,1,4,0,10
tp,8250.0,5906.25,067f49f8b,1.0,0,54.0907,53.29600000000001,0,1,18,14,2,4,9,12,8,22,17,10,5,11,3,6,21,13,23,15,20,19,16,7,0,0
tp,3281.25,562.5,073e4d908,1.0,12,15.632,12.495999999999999,12,23,3,5,18,6,2,0,4,21,19,10,7,11,22,14,13,15,16,17,20,9,1,8,0,7
tp,5531.25,3750.0,07d1687e0,1.0,8,4.1867,0.064,8,0,18,1,21,22,4,23,13,14,2,3,16,9,6,5,10,19,17,15,20,12,11,7,0,1
tp,4593.75,3093.75,08db743d0,4.0,16,40.2133,38.3787,16,4,1,21,9,2,3,5,14,12,11,7,10,17,8,0,18,6,23,13,22,19,15,20,0,15
tp,3281.25,562.5,0b2fa3f80,1.0,12,6.1493,3.0133,12,3,15,0,8,13,2,18,21,22,5,1,19,23,9,14,16,6,10,7,17,4,11,20,0,3
tp,5684.77,1808.79,0f99800b7,1.0,11,28.5547,27.416999999999998,15,11,7,3,23,0,10,5,12,14,16,6,17,13,22,9,21,20,18,1,8,19,2,4,1,5
tp,3000.0,468.75,100e4ddc9,1.0,2,3.0613,1.2853,2,3,9,17,21,4,22,15,1,13,19,6,23,18,20,14,7,5,8,12,16,11,0,10,0,22
tp,5062.5,3187.5,11a52d37a,1.0,18,46.7627,46.0693,18,12,21,4,3,0,13,8,9,5,2,22,6,1,23,14,15,10,17,16,11,7,19,20,0,5
tp,1125.0,93.75,11c2c02e5,1.0,15,21.0027,17.6587,15,7,10,22,23,3,17,5,11,16,14,20,19,6,13,1,9,0,21,2,8,12,18,4,0,17
tp,5625.0,3843.75,13511f7bd,1.0,1,9.152000000000001,8.256,1,15,6,13,9,3,16,23,10,14,5,19,17,21,2,11,7,8,22,4,20,0,12,18,0,21
tp,4125.0,3281.25,1375a05d1,1.0,21,29.2427,28.1493,14,21,1,8,3,18,4,10,9,22,7,6,23,16,11,12,19,0,15,17,13,2,5,20,1,17
tp,5684.77,1808.79,13de5cabb,1.0,11,58.4737,57.3359,11,6,5,10,23,3,16,20,19,1,22,0,7,13,17,12,4,9,14,2,18,15,21,8,0,11
tp,5718.75,843.75,1535d0c9b,1.0,9,8.2133,4.6507,15,9,6,17,3,11,20,23,10,19,13,5,7,14,22,2,16,18,0,1,12,8,21,4,1,18
tp,8250.0,5906.25,157a50231,1.0,0,36.5813,35.7867,0,18,22,8,4,12,23,1,9,5,17,3,14,21,13,2,10,6,15,11,16,19,7,20,0,0
tp,3000.0,468.75,160b70831,1.0,2,3.7173,1.9413,2,3,12,21,1,20,19,15,17,11,23,4,14,5,10,22,13,9,6,0,8,16,18,7,0,19
tp,11627.9,6459.96,16553d5cd,4.0,23,49.6327,41.7088,23,12,3,18,5,0,9,7,6,15,11,4,13,10,16,22,21,17,8,14,1,2,20,19,0,5
tp,5625.0,3843.75,16fc37168,1.0,1,30.256,29.36,12,1,3,0,18,21,8,16,23,5,13,9,22,7,11,14,15,2,10,6,17,19,4,20,1,3
tp,13687.5,10687.5,1702d35a0,1.0,22,29.8507,28.2453,22,3,23,6,9,13,10,0,21,4,5,20,19,12,18,7,11,17,2,15,14,16,1,8,0,7
tp,5718.75,2343.75,178b835e3,1.0,20,40.0853,36.6453,15,16,7,3,14,1,11,20,23,10,17,12,21,22,5,13,19,0,9,8,2,6,18,4,7,17
tp,4406.25,562.5,19dfeda02,1.0,6,18.2133,16.0693,6,2,10,7,11,5,16,17,14,3,23,9,19,20,15,12,21,22,1,0,8,18,13,4,0,19
tp,4406.25,562.5,1d6371ff5,1.0,6,42.6933,40.5493,6,4,0,1,11,2,10,9,5,17,8,21,14,15,3,13,19,18,7,22,16,12,20,23,0,2
tp,11437.5,4687.5,1eb2a9113,1.0,7,31.6107,28.4693,15,7,3,16,10,12,23,5,19,11,14,0,22,18,20,21,13,8,17,2,1,6,9,4,1,11
tp,13687.5,10687.5,1f0fe1c7e,1.0,22,31.9787,30.3733,22,3,17,6,9,23,7,10,11,15,19,5,14,0,16,13,20,21,18,12,2,8,1,4,0,13
tp,3000.0,468.75,1fb94ae60,1.0,2,50.0213,48.2453,2,3,0,12,20,11,6,17,15,1,19,23,5,10,22,21,9,8,13,18,16,14,4,7,0,2
tp,11627.9,6459.96,200656f13,4.0,23,43.0324,35.1086,23,7,3,11,10,14,9,17,15,4,16,5,0,20,6,12,1,22,21,8,19,2,13,18,0,12
tp,1125.0,93.75,20de9e491,1.0,15,57.808,54.464,15,7,23,3,5,14,21,16,9,10,22,17,8,12,1,11,0,13,19,6,2,18,20,4,0,16
tp,2812.5,281.25,22050fe3f,1.0,19,58.176,56.623999999999995,19,15,6,23,17,3,10,11,5,7,20,9,4,22,16,0,12,2,21,18,14,1,13,8,0,15
tp,11283.4,7235.16,226ce47d9,1.0,23,43.0208,36.9371,17,23,7,9,10,11,5,20,3,15,2,18,19,6,12,22,14,1,16,21,0,4,8,13,1,20
tp,10406.2,4781.25,22bfc5978,1.0,5,48.9707,46.6187,5,23,11,6,10,3,9,17,19,12,22,14,20,21,0,4,13,7,16,8,2,18,1,15,0,14
tp,2812.5,1031.25,2322ec1d3,1.0,3,59.9947,59.2533,3,12,18,0,15,5,16,7,2,1,13,22,6,23,9,8,14,11,10,20,19,17,21,4,0,3
tp,5625.0,3843.75,24aac801a,1.0,1,47.29600000000001,46.4,1,3,10,13,16,4,14,15,19,2,5,23,11,7,9,17,6,22,12,8,21,0,20,18,0,21
tp,4218.75,2343.75,251569711,1.0,4,20.0693,18.2133,18,4,21,1,8,13,0,9,12,14,6,22,3,17,2,23,16,15,11,19,5,7,10,20,1,6
tp,8250.0,5906.25,251737ef0,1.0,0,36.7253,35.9307,0,18,5,2,22,8,1,3,4,23,9,10,17,13,15,12,11,19,20,7,21,6,14,16,0,0
tp,4406.25,562.5,25c229018,1.0,6,8.6453,6.5013,6,9,5,23,19,10,11,17,3,18,20,13,0,14,22,7,4,1,12,21,15,2,8,16,0,12
tp,4406.25,562.5,266e8b635,1.0,6,44.9867,42.8427,6,11,3,18,9,10,12,0,19,5,4,17,23,20,15,1,14,13,2,8,7,16,22,21,0,7
tp,11283.4,7235.16,2695a2878,1.0,23,51.4322,45.3486,23,5,11,4,6,17,10,12,20,13,21,22,3,18,0,9,8,19,7,2,14,15,1,16,0,14
tp,8250.0,5906.25,281865590,1.0,0,48.8533,48.0587,0,18,22,12,2,4,17,23,8,1,5,3,9,11,10,15,19,6,13,20,21,14,16,7,0,0
