recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
0099c367b,17,4,51.4206,1464.26,55.1996,4565.04,tp,6,22,9,17,10,20,19,1,11,5,23,0,14,18,3,12,4,2,8,21,7,15,13,16,3,11
0209f7ab2,7,1,50.7573,4687.5,53.8987,11437.5,tp,11,19,20,6,17,7,23,22,10,5,3,15,9,2,14,18,1,8,0,4,12,16,21,13,5,18
0275e127d,11,1,11.9989,1808.79,13.1367,5684.77,tp,11,20,17,3,6,7,19,23,15,10,9,5,14,22,16,12,2,1,21,4,8,18,0,13,0,22
050d0ca85,3,1,49.92,1031.25,50.6613,2812.5,tp,1,23,10,5,9,6,22,14,15,0,3,19,17,20,18,11,4,2,12,21,8,7,16,13,10,9
053aeb7bd,23,4,9.8569,6459.96,17.7807,11627.9,tp,23,5,19,10,22,3,12,4,11,6,13,9,14,21,8,20,7,18,0,2,1,17,15,16,0,18
057802c25,11,1,4.2202,1808.79,5.358,5684.77,tp,11,6,10,23,17,22,19,5,20,9,7,2,3,1,0,12,18,14,4,21,16,8,15,13,0,14
067f49f8b,0,1,53.29600000000001,5906.25,54.0907,8250.0,tp,0,1,8,18,4,19,12,21,9,6,23,13,2,14,16,3,10,11,5,17,22,20,15,7,0,0
06a0c48c9,0,1,57.2213,5906.25,58.016000000000005,8250.0,tp,4,0,18,12,8,21,13,16,23,19,3,14,10,2,1,9,6,5,7,17,11,22,15,20,1,1
073e4d908,12,1,12.495999999999999,562.5,15.632,3281.25,tp,23,12,5,4,22,19,18,3,13,0,14,2,8,10,11,1,21,7,9,6,16,15,17,20,1,9
0a350d11c,19,1,11.5253,281.25,13.0773,2812.5,tp,23,19,10,22,5,6,9,0,11,1,20,17,14,4,3,18,12,2,8,7,16,21,13,15,1,7
0e29d05ed,15,1,31.936,93.75,35.28,1125.0,tp,15,16,7,3,17,20,22,19,10,6,14,9,23,11,1,5,2,8,0,12,4,18,21,13,0,18
0eb2079ea,3,1,5.5893,1031.25,6.3307,2812.5,tp,23,20,9,22,10,5,6,11,19,7,3,17,12,18,15,0,1,2,8,4,21,14,16,13,10,15
0f8cadb4a,13,1,34.4907,93.75,35.1147,843.75,tp,13,1,19,16,15,10,4,5,3,14,11,9,6,23,21,8,18,2,17,0,22,12,20,7,0,19
12a12f0fa,8,1,31.504,3750.0,35.6267,5531.25,tp,8,4,21,18,12,0,1,13,3,9,14,22,16,10,23,6,19,11,2,17,7,5,20,15,0,5
1375a05d1,21,1,28.1493,3281.25,29.2427,4125.0,tp,14,21,1,4,0,18,8,13,12,3,10,7,23,6,2,22,9,5,11,16,19,15,17,20,1,4
