data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,5531.25,2531.25,003bec244,1.0,14,45.1307,44.544,7,3,11,17,14,20,15,23,10,16,5,19,9,1,22,0,6,12,18,13,2,21,4,8,4,15
tp,8250.0,5906.25,0268057eb,1.0,0,26.2933,25.4987,0,1,8,18,10,6,12,22,11,4,17,7,13,3,14,20,21,16,9,23,19,2,15,5,0,0
tp,2812.5,281.25,04975ecd8,1.0,19,55.93600000000001,54.38399999999999,19,2,17,7,20,15,3,10,11,8,12,13,1,5,16,23,14,22,21,6,0,18,9,4,0,20
tp,3937.5,1406.25,04d6b1fc1,4.0,17,7.3387,4.7307,17,6,20,14,9,7,3,15,10,19,13,11,5,16,18,4,23,22,21,1,0,2,8,12,0,20
tp,2812.5,1031.25,050d0ca85,1.0,3,50.6613,49.92,13,15,1,6,14,5,3,22,9,7,23,12,18,20,0,11,19,10,2,17,21,4,16,8,6,14
tp,5684.77,1808.79,057802c25,1.0,11,5.358,4.2202,11,23,12,5,10,6,20,17,3,9,19,22,18,7,0,16,14,4,15,1,13,2,21,8,0,14
tp,1125.0,93.75,078788674,1.0,15,44.70399999999999,41.36,15,3,14,7,18,20,17,9,1,13,2,12,23,22,11,0,19,16,5,6,10,21,8,4,0,15
tp,11437.5,4687.5,0a9cdd8a5,1.0,7,25.424,22.2827,7,10,23,3,17,20,11,22,2,15,6,5,16,12,14,19,0,9,1,18,13,21,4,8,0,16
tp,5718.75,843.75,0ab6aa734,1.0,9,53.04,49.4773,9,3,1,0,17,14,7,20,23,12,18,5,11,21,19,16,6,15,22,4,10,13,8,2,0,3
tp,3281.25,562.5,0b2fa3f80,1.0,12,6.1493,3.0133,15,3,8,12,13,18,7,22,0,1,14,21,20,9,19,11,5,23,6,16,4,17,2,10,3,8
