data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,4565.04,1464.26,0099c367b,4.0,17,55.1996,51.4206,14,9,17,13,1,6,3,20,11,5,19,10,15,23,22,18,4,0,2,7,21,16,12,8,2,17
tp,1125.0,93.75,015113cad,1.0,15,53.3973,50.0533,17,11,6,7,5,10,22,15,20,16,9,23,3,12,2,0,13,19,4,14,1,18,21,8,7,15
tp,10852.7,947.461,0201197ec,1.0,10,45.8014,43.3575,10,11,5,23,20,6,7,3,22,8,16,9,19,18,14,1,15,4,21,2,13,17,0,12,0,22
tp,5684.77,1808.79,0275e127d,1.0,11,13.1367,11.9989,11,0,7,6,3,20,10,16,17,9,2,5,22,23,18,4,1,15,19,13,12,21,14,8,0,1
tp,5684.77,1808.79,0295e3234,1.0,11,6.2984,5.1606,23,11,15,7,2,3,10,6,5,0,20,22,17,13,4,9,16,19,12,14,18,1,21,8,1,9
tp,843.75,93.75,0297d886e,1.0,13,58.431999999999995,57.808,13,1,19,6,2,3,4,15,16,11,12,9,20,8,7,21,14,10,0,22,18,17,23,5,0,18
tp,4593.75,3093.75,0313e82cf,4.0,16,23.3067,21.471999999999998,16,1,3,11,7,12,6,10,2,21,15,13,8,9,17,20,14,0,23,5,18,4,19,22,0,17
tp,11627.9,6459.96,053aeb7bd,4.0,23,8.8758,0.9520000000000001,5,23,3,12,7,10,18,11,0,9,16,17,4,14,2,15,6,20,19,21,1,22,13,8,1,8
tp,10852.7,947.461,07dcf40f7,1.0,10,29.6809,27.237,10,11,5,7,8,3,6,23,19,20,9,16,17,12,14,1,2,4,0,15,13,18,21,22,0,18
tp,3281.25,562.5,0968aea09,1.0,12,8.9067,5.7707,12,3,18,15,2,0,23,11,10,9,1,19,13,17,4,5,22,7,6,16,20,14,21,8,0,5
tp,4125.0,3281.25,0c2124550,1.0,21,19.3227,18.2293,21,8,13,16,20,4,12,18,23,3,6,10,2,22,19,0,11,5,7,14,9,17,1,15,0,15
tp,3000.0,468.75,0e2e4ac19,1.0,2,46.336000000000006,44.56,2,15,3,23,19,6,11,14,7,12,20,4,9,8,5,1,16,22,21,17,0,10,18,13,0,20
tp,5062.5,3187.5,0e799da44,1.0,18,25.296,24.6027,18,4,21,14,8,3,13,5,1,11,6,0,22,19,10,9,16,7,2,20,12,15,23,17,0,11
tp,5062.5,3187.5,0fc62dd3c,1.0,18,10.335999999999999,9.6427,18,12,0,1,9,3,5,13,22,14,4,15,23,10,21,11,7,2,20,17,16,6,8,19,0,2
tp,5062.5,3187.5,11a52d37a,1.0,18,46.7627,46.0693,18,13,0,12,4,22,3,21,5,1,15,2,16,11,7,10,14,20,6,19,8,9,23,17,0,2
tp,11283.4,7235.16,11bafff5d,1.0,23,28.7115,22.6278,23,10,11,7,6,20,0,22,9,3,19,17,5,2,15,13,1,14,16,18,12,4,21,8,0,6
tp,5531.25,3750.0,12a12f0fa,1.0,8,35.6267,31.504,8,4,18,21,3,1,12,0,14,7,13,22,5,16,11,20,15,9,6,2,10,17,23,19,0,7
tp,5625.0,3843.75,13511f7bd,1.0,1,9.152000000000001,8.256,15,13,23,1,3,14,9,11,5,4,2,20,6,7,0,18,17,10,22,21,16,19,12,8,3,14
tp,5625.0,3843.75,13f64f898,1.0,1,36.3573,35.4613,1,0,13,19,23,18,11,10,12,6,22,17,2,16,14,15,8,9,3,4,20,7,21,5,0,1
tp,6468.75,3750.0,1414bbe17,1.0,14,14.9173,14.6453,14,1,15,21,19,13,2,6,7,22,5,3,11,20,4,12,16,10,0,23,18,17,9,8,0,18
tp,5531.25,3750.0,14d467153,1.0,8,4.496,0.3733,0,22,18,5,3,12,7,16,4,21,8,1,13,14,10,20,15,11,9,23,17,6,2,19,10,0
tp,843.75,93.75,14dc5a39e,1.0,13,51.1307,50.5067,1,13,0,19,12,16,23,22,11,18,6,8,4,10,14,3,17,7,15,20,2,9,21,5,1,2
tp,2812.5,1031.25,14f6cbe5c,1.0,3,54.3413,53.6,7,16,20,15,23,11,2,22,17,10,14,5,3,6,9,0,12,19,13,18,21,4,1,8,12,15
tp,5625.0,3843.75,156b77dfe,1.0,1,38.256,37.36,0,9,12,18,2,3,5,11,1,23,10,17,6,22,13,15,7,20,14,4,16,21,19,8,8,0
tp,11627.9,6459.96,160add406,4.0,23,10.9772,3.0534,23,3,5,10,11,12,14,15,6,9,22,7,20,17,13,19,2,16,1,21,0,18,4,8,0,20
tp,3000.0,468.75,160b70831,1.0,2,3.7173,1.9413,2,12,9,3,15,23,11,10,19,18,5,6,14,0,20,7,1,17,8,4,22,16,21,13,0,13
tp,2812.5,1031.25,163e86660,1.0,3,58.8053,58.06399999999999,3,5,23,10,11,2,12,15,7,6,19,9,4,20,17,14,16,22,18,13,21,0,1,8,0,21
tp,5718.75,2343.75,178b835e3,1.0,20,40.0853,36.6453,16,7,15,20,11,17,2,23,10,3,14,12,6,0,5,9,21,19,18,13,22,4,1,8,3,13
tp,4218.75,2343.75,17ca62c97,1.0,4,34.7733,32.9173,4,18,12,21,3,13,8,15,20,14,2,0,1,5,7,9,11,22,10,16,23,17,6,19,0,11
tp,11437.5,4687.5,1a5fb3223,1.0,7,59.9307,56.7893,15,7,14,23,2,3,10,11,5,13,4,18,1,22,0,9,20,17,16,12,6,21,19,8,1,14
tp,11627.9,6459.96,1aa00dc63,4.0,23,49.1566,41.2328,23,12,3,5,10,7,11,0,9,16,1,17,18,14,15,2,20,6,13,22,4,21,19,8,0,7
tp,5531.25,2531.25,1aef4f8ff,1.0,14,47.7387,47.152,14,21,3,18,1,13,4,5,7,8,15,16,0,20,12,11,23,22,10,6,2,17,9,19,0,12
tp,5625.0,3843.75,1ba9ee79a,1.0,1,6.8427,5.9467,1,14,13,19,0,10,20,18,7,12,23,11,16,17,6,3,2,15,21,8,22,9,4,5,0,4
tp,10852.7,947.461,1bd29a4bb,1.0,10,45.2325,42.7886,11,10,6,19,2,20,7,9,3,5,17,23,4,22,14,15,16,18,0,1,13,21,12,8,1,18
tp,1125.0,93.75,1d949c49d,1.0,15,36.9867,33.6427,15,7,2,9,23,11,3,10,12,20,0,5,16,17,22,6,18,4,21,14,13,1,19,8,0,10
tp,3281.25,562.5,1e05620be,1.0,12,41.5947,38.4587,3,12,18,8,0,22,21,1,5,4,7,13,15,14,17,16,2,23,9,10,20,11,6,19,1,4
tp,5684.77,1808.79,2105bda77,1.0,11,50.218999999999994,49.0812,11,10,9,6,20,23,19,22,5,7,2,3,17,0,13,15,4,16,1,18,12,21,14,8,0,13
tp,5684.77,1808.79,215bb7a8d,1.0,11,42.1384,41.0006,11,7,10,20,6,0,3,17,23,15,16,5,22,2,9,19,1,12,14,21,4,13,18,8,0,5
tp,13687.5,10687.5,22eaad9ca,1.0,22,54.0053,52.4,22,11,23,6,10,5,3,9,7,0,12,20,19,1,17,8,15,14,2,18,16,4,13,21,0,9
tp,5625.0,3843.75,25de8315e,1.0,1,53.4347,52.5387,1,0,3,11,13,6,19,14,20,18,7,10,4,5,16,2,23,9,22,17,15,12,21,8,0,1
tp,4406.25,562.5,266e8b635,1.0,6,44.9867,42.8427,6,11,9,5,10,8,3,20,13,2,23,17,7,4,22,16,19,21,18,1,12,0,14,15,0,21
tp,2812.5,281.25,27b26fe5d,1.0,19,56.656000000000006,55.104,19,18,5,3,1,11,0,6,13,10,14,9,7,2,23,15,20,4,22,17,16,21,12,8,0,6
tp,2812.5,1031.25,29127020a,1.0,3,25.8613,25.12,14,7,3,20,15,0,23,10,5,18,11,17,1,22,6,16,9,13,12,19,4,21,2,8,2,5
tp,8250.0,5906.25,2a3c1f921,1.0,0,47.6533,46.8587,0,18,5,3,12,7,11,16,10,8,6,2,20,19,23,15,13,1,22,9,14,21,17,4,0,0
tp,10406.2,4781.25,2c2127b9e,1.0,5,12.16,9.808,5,23,10,11,20,6,12,7,19,3,22,2,17,0,16,13,15,9,4,14,21,18,1,8,0,13
tp,4125.0,3281.25,2c6ba715f,1.0,21,44.7893,43.696000000000005,3,4,9,21,11,1,13,17,18,14,15,2,20,16,7,23,5,0,6,12,10,22,8,19,3,17
tp,4593.75,3093.75,2ce34e1b6,4.0,16,57.1307,55.29600000000001,16,1,8,21,13,11,20,10,6,19,14,23,5,12,9,22,15,4,17,3,18,0,7,2,0,21
tp,5625.0,3843.75,2cf89ef6b,1.0,1,24.896,24.0,1,19,13,23,18,11,0,9,14,10,17,22,8,12,6,2,7,15,20,4,3,16,21,5,0,6
tp,3000.0,468.75,2dc763e67,1.0,2,27.9253,26.1493,2,15,3,8,1,14,5,20,19,12,0,7,11,22,16,9,4,23,6,21,17,18,10,13,0,10
tp,3000.0,468.75,2dc763e67,1.0,2,8.0747,6.2987,2,15,3,8,1,14,5,20,19,12,0,7,11,22,16,9,4,23,6,21,17,18,10,13,0,10
tp,13687.5,10687.5,2e7bc0749,1.0,22,25.5147,23.9093,22,11,7,10,3,20,23,6,5,0,2,16,17,19,15,9,12,18,14,8,13,4,1,21,0,9
tp,843.75,93.75,2ec1b3167,1.0,13,57.6213,56.9973,13,9,3,1,2,5,10,11,18,21,20,23,4,15,16,14,12,7,0,17,6,22,19,8,0,18
tp,5250.0,1125.0,2fc2eca0c,1.0,9,55.7387,52.9333,9,13,15,23,3,17,1,14,5,0,7,11,2,12,20,4,6,22,10,18,21,16,19,8,0,9
tp,1125.0,93.75,3051fc9d0,1.0,15,41.4133,38.0693,15,22,23,14,13,5,2,6,11,10,7,4,17,3,20,9,16,18,1,12,0,21,19,8,0,20
tp,843.75,93.75,30cd416ed,1.0,13,47.3013,46.6773,13,4,21,2,18,3,16,12,8,15,20,6,1,19,11,7,14,22,0,10,5,9,17,23,0,18
tp,5684.77,1808.79,3346f84ee,1.0,11,37.1926,36.0548,11,7,6,17,0,3,4,9,23,2,22,20,1,10,19,16,21,5,13,15,18,14,8,12,0,4
tp,4593.75,3093.75,33d0f2685,4.0,16,39.7707,37.936,16,7,11,10,15,23,5,20,2,17,3,19,6,9,22,12,21,0,14,18,4,13,1,8,0,17
tp,1125.0,93.75,340c7f964,1.0,15,57.1787,53.8347,15,7,17,3,11,23,2,6,20,10,4,14,13,16,5,9,22,1,12,0,18,21,19,8,0,19
tp,11627.9,6459.96,34340b225,4.0,23,23.7888,15.865,23,5,12,3,10,9,7,11,18,2,22,4,17,15,0,14,16,6,20,21,19,13,1,8,0,14
