data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,8250.0,5906.25,00d442df7,1.0,0,20.16,19.3653,22,0,8,18,12,3,2,1,4,7,23,21,19,9,16,15,5,13,14,10,17,6,11,20,1,1
tp,4593.75,3093.75,03b96f209,4.0,16,51.4667,49.632,16,19,17,1,23,7,14,22,15,3,20,2,9,12,18,8,21,10,4,13,0,6,5,11,0,20
tp,4406.25,562.5,0509303a5,1.0,6,25.8453,23.7013,6,11,8,10,3,17,21,9,2,20,22,14,18,0,7,23,15,5,4,12,19,13,1,16,0,13
tp,3000.0,468.75,05b9c974c,1.0,2,33.76,31.984,2,6,9,19,5,23,10,20,22,11,17,4,16,1,12,18,21,7,8,3,0,15,13,14,0,20
tp,8250.0,5906.25,06a0c48c9,1.0,0,58.016000000000005,57.2213,0,18,12,4,3,2,22,23,1,21,9,17,19,5,16,13,14,11,6,8,15,10,7,20,0,0
tp,13687.5,10687.5,09315d9bf,1.0,22,51.3013,49.696000000000005,22,5,10,23,12,9,3,6,14,15,0,17,8,1,20,13,7,11,18,19,16,4,21,2,0,10
tp,4406.25,562.5,0b3ef9c4e,1.0,6,46.5173,44.3733,6,11,7,10,5,17,22,23,20,9,19,3,14,0,15,18,21,1,12,16,2,4,13,8,0,13
tp,3937.5,1312.5,0c48ed342,1.0,17,56.4853,50.032,11,17,7,6,0,23,9,20,10,22,19,5,3,15,2,16,12,14,18,21,1,13,4,8,1,4
tp,843.75,93.75,0cb4632d6,1.0,13,47.7707,47.1467,4,13,18,21,3,12,14,1,9,8,17,6,10,19,0,16,23,2,5,11,15,22,7,20,1,14
tp,6093.75,1312.5,103db6411,1.0,20,27.7387,22.3573,20,5,6,17,3,10,22,11,9,23,14,8,15,7,0,12,2,19,16,13,21,1,18,4,0,14
tp,1125.0,93.75,119b154cc,1.0,15,7.1253,3.7813,7,15,17,3,14,11,20,16,23,6,22,9,13,10,1,5,19,0,18,21,4,12,2,8,1,17
tp,10852.7,947.461,1383208d3,1.0,10,52.9183,50.4744,10,23,5,12,3,11,7,22,17,9,1,6,15,16,20,0,4,14,18,13,8,19,2,21,0,15
tp,5625.0,3843.75,13c678c1d,1.0,1,1.76,0.8640000000000001,1,3,4,21,16,0,14,2,13,8,10,19,22,18,9,23,7,6,15,5,11,12,17,20,0,5
tp,5625.0,3843.75,141675c80,1.0,1,55.5893,54.6933,1,3,16,21,9,13,14,22,0,8,23,4,2,18,7,10,6,12,15,5,19,17,11,20,0,8
tp,4593.75,3093.75,158c5acb6,4.0,16,20.6773,18.8427,16,1,14,8,0,20,18,21,3,2,4,10,19,22,9,23,7,6,13,12,11,5,15,17,0,4
tp,5531.25,2531.25,1679e323d,1.0,14,9.264,8.6773,14,7,3,16,15,17,21,6,10,9,22,20,23,11,5,12,0,1,18,19,13,4,2,8,0,16
tp,4593.75,3093.75,178b835e3,4.0,16,23.0613,21.2267,20,16,7,15,3,17,14,23,19,10,11,13,22,1,0,9,12,5,6,18,2,4,21,8,1,14
tp,4593.75,3093.75,17ca96791,4.0,16,15.4667,13.632,1,16,0,3,2,5,13,18,15,9,21,4,22,10,23,17,7,14,19,6,11,12,8,20,1,2
tp,10406.2,4781.25,18df43462,1.0,5,49.1893,46.8373,14,20,5,11,3,15,17,9,7,6,10,22,21,19,18,23,16,13,0,4,1,2,12,8,2,18
tp,4406.25,562.5,1c46aa776,1.0,6,32.8747,30.7307,6,23,3,8,16,9,2,5,21,12,22,10,14,11,17,15,1,20,7,19,18,4,0,13,0,22
tp,3281.25,562.5,1ca8c8af6,1.0,12,3.8187,0.6827,18,12,0,9,4,3,1,23,21,22,2,7,6,5,8,14,13,15,19,17,10,16,11,20,1,2
tp,4406.25,562.5,1d6371ff5,1.0,6,42.6933,40.5493,6,8,2,3,21,14,5,1,16,10,11,4,0,9,19,22,20,23,15,17,12,13,18,7,0,12
tp,5062.5,3187.5,1fb41e1c4,1.0,18,14.5653,13.872,12,18,3,4,23,0,9,5,21,10,14,22,6,13,2,1,15,17,16,11,8,7,19,20,1,5
tp,3281.25,562.5,2026bced7,1.0,12,53.0347,49.8987,12,3,18,23,7,2,10,0,5,4,11,15,9,22,6,17,21,14,16,8,1,13,19,20,0,7
