data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,11283.4,7235.16,006ab765f,1.0,23,46.0452,39.9615,23,5,9,22,10,7,11,6,17,0,4,3,15,2,19,14,21,20,12,1,16,18,8,13,0,9
tp,10852.7,947.461,0201197ec,1.0,10,45.8014,43.3575,10,23,5,11,22,3,16,20,9,12,0,6,15,17,1,7,13,19,21,4,14,18,2,8,0,10
tp,8250.0,5906.25,0268057eb,1.0,0,26.2933,25.4987,0,1,18,3,12,8,2,21,16,5,4,10,22,14,20,7,13,19,9,15,11,23,6,17,0,0
tp,843.75,93.75,0297d886e,1.0,13,58.431999999999995,57.808,13,1,19,2,15,11,20,22,16,18,10,7,0,12,3,17,9,6,23,14,8,5,21,4,0,12
tp,4593.75,3093.75,03b96f209,4.0,16,32.768,30.9333,16,19,3,1,17,8,0,22,12,13,10,15,9,4,2,21,14,6,23,5,18,20,7,11,0,6
tp,8250.0,5906.25,03d77fede,1.0,0,45.2053,44.4107,0,18,12,3,1,5,4,8,2,21,16,20,22,19,9,10,7,23,14,15,17,6,13,11,0,0
tp,5062.5,3187.5,043356ff8,1.0,18,0.816,0.1227,18,13,4,0,21,3,1,5,12,2,14,16,8,19,22,9,20,17,7,23,15,10,11,6,0,3
tp,3937.5,1406.25,04d6b1fc1,4.0,17,7.3387,4.7307,17,6,9,10,3,5,23,11,15,7,18,19,4,2,0,14,22,20,1,21,16,13,12,8,0,14
tp,4218.75,2343.75,05f8c0f2f,1.0,4,28.4427,26.5867,18,4,21,12,3,0,13,1,8,2,20,23,5,14,16,17,22,7,10,9,11,19,15,6,1,5
tp,2812.5,1031.25,06c44d203,1.0,3,2.0213,1.28,6,22,7,23,5,10,15,17,20,16,0,11,9,19,3,8,4,13,2,12,21,1,14,18,14,10
tp,1125.0,93.75,078788674,1.0,15,44.70399999999999,41.36,15,3,1,7,9,16,2,23,14,22,19,13,0,6,17,5,12,20,21,10,18,11,8,4,0,12
tp,5531.25,3750.0,07d1687e0,1.0,8,4.1867,0.064,0,8,18,1,12,4,16,21,3,20,13,5,10,7,2,22,9,6,19,15,17,14,23,11,1,0
tp,10852.7,947.461,07dcf40f7,1.0,10,29.6809,27.237,10,23,3,9,5,6,13,22,11,15,17,19,7,8,16,0,20,21,14,1,18,2,4,12,0,15
tp,4593.75,3093.75,08db743d0,4.0,16,40.2133,38.3787,1,16,3,19,0,7,22,20,14,2,9,10,15,5,23,11,21,17,12,6,13,8,4,18,1,4
tp,11437.5,4687.5,090ae427d,1.0,7,29.28,26.1387,0,5,18,7,10,1,3,2,16,15,14,23,6,22,19,4,20,11,21,9,17,12,8,13,3,0
tp,13687.5,10687.5,09315d9bf,1.0,22,51.3013,49.696000000000005,22,23,9,10,5,11,17,3,20,0,6,19,7,15,16,1,4,14,12,8,21,18,13,2,0,9
