data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,4565.04,1464.26,0099c367b,4.0,17,55.1996,51.4206,17,9,3,23,1,6,20,15,11,7,5,16,19,12,10,8,13,22,2,4,21,0,14,18,0,21
tp,11437.5,4687.5,0209f7ab2,1.0,7,53.8987,50.7573,11,20,7,19,6,10,23,2,15,22,14,12,8,18,4,5,16,21,0,17,1,3,9,13,2,18
tp,5684.77,1808.79,0275e127d,1.0,11,13.1367,11.9989,11,17,7,3,15,16,9,23,6,12,20,10,5,18,19,8,1,22,0,2,14,4,13,21,0,18
tp,2812.5,1031.25,050d0ca85,1.0,3,50.6613,49.92,1,3,15,9,23,6,19,16,5,7,12,11,17,13,22,20,0,2,10,8,18,14,21,4,1,16
tp,11627.9,6459.96,053aeb7bd,4.0,23,17.7807,9.8569,23,3,12,5,7,9,21,19,14,15,4,8,17,10,1,22,18,0,16,20,11,6,13,2,0,17
tp,5684.77,1808.79,057802c25,1.0,11,5.358,4.2202,23,11,9,6,3,16,10,17,5,1,12,7,20,19,22,0,18,15,4,8,13,2,14,21,1,15
tp,8250.0,5906.25,067f49f8b,1.0,0,54.0907,53.29600000000001,0,8,18,1,21,23,13,3,12,4,14,9,22,2,16,19,5,7,17,11,15,10,20,6,0,0
tp,8250.0,5906.25,06a0c48c9,1.0,0,58.016000000000005,57.2213,0,18,12,22,8,5,14,11,17,7,13,9,3,2,19,16,23,10,15,4,1,6,21,20,0,0
tp,3281.25,562.5,073e4d908,1.0,12,15.632,12.495999999999999,12,23,3,5,19,7,18,9,8,11,1,17,10,21,13,6,0,14,22,20,15,16,4,2,0,16
tp,2812.5,281.25,0a350d11c,1.0,19,13.0773,11.5253,19,3,9,23,12,1,6,11,5,15,20,8,17,2,10,21,22,18,16,0,13,14,7,4,0,19
tp,1125.0,93.75,0e29d05ed,1.0,15,35.28,31.936,15,7,3,23,16,17,9,12,11,1,0,5,20,6,8,19,10,14,22,13,2,4,21,18,0,10
tp,2812.5,1031.25,0eb2079ea,1.0,3,6.3307,5.5893,3,23,9,7,15,17,16,12,5,22,6,11,1,10,19,18,0,2,20,8,13,14,4,21,0,16
tp,843.75,93.75,0f8cadb4a,1.0,13,35.1147,34.4907,13,19,10,1,6,3,16,22,15,5,8,23,4,0,9,20,7,2,12,18,14,21,17,11,0,13
tp,5531.25,3750.0,12a12f0fa,1.0,8,35.6267,31.504,8,18,4,21,0,13,12,14,1,5,11,7,2,9,17,22,15,16,19,3,23,10,6,20,0,4
tp,4125.0,3281.25,1375a05d1,1.0,21,29.2427,28.1493,14,18,4,3,22,7,21,11,0,2,6,8,23,9,19,13,12,15,16,5,20,10,1,17,6,8
tp,5625.0,3843.75,13c678c1d,1.0,1,1.76,0.8640000000000001,1,3,4,14,21,18,8,13,16,9,23,15,12,2,7,20,6,22,19,0,11,17,5,10,0,19
tp,5684.77,1808.79,13de5cabb,1.0,11,58.4737,57.3359,11,20,5,9,6,19,23,3,16,17,7,10,0,22,18,1,15,12,13,4,8,2,21,14,0,12
tp,5531.25,3750.0,14d467153,1.0,8,4.496,0.3733,8,0,18,12,5,21,22,13,9,14,3,4,15,7,16,1,23,2,17,19,11,10,20,6,0,1
tp,8250.0,5906.25,157a50231,1.0,0,36.5813,35.7867,0,18,8,12,22,9,23,13,21,4,2,14,1,3,5,16,11,19,7,10,17,15,20,6,0,0
tp,11627.9,6459.96,160add406,4.0,23,10.9772,3.0534,23,3,9,7,12,5,17,6,1,16,19,10,15,22,20,14,8,4,0,11,21,18,2,13,0,18
tp,5531.25,2531.25,1679e323d,1.0,14,9.264,8.6773,3,14,7,23,12,9,15,16,11,17,18,1,22,0,2,19,5,6,10,13,4,8,20,21,1,13
tp,4406.25,2812.5,16ccddf71,1.0,14,52.8,51.8773,14,1,21,7,3,8,23,16,4,18,13,20,9,15,22,11,6,10,12,2,19,0,17,5,0,21
tp,5718.75,2343.75,178b835e3,1.0,20,40.0853,36.6453,7,15,3,23,16,20,17,11,9,12,5,10,19,1,22,14,0,8,2,6,13,18,4,21,5,16
tp,4406.25,562.5,19dfeda02,1.0,6,18.2133,16.0693,6,3,7,1,23,10,15,16,17,9,2,5,22,12,0,11,19,20,13,8,18,4,14,21,0,14
tp,11437.5,4687.5,1a5fb3223,1.0,7,59.9307,56.7893,15,7,23,3,14,10,11,12,17,6,4,0,22,9,18,13,1,19,20,5,16,8,2,21,1,11
tp,6468.75,3750.0,1b77382c7,1.0,14,32.4213,32.1493,21,14,8,16,1,18,13,4,3,23,9,11,15,19,6,7,2,10,17,0,12,20,22,5,1,19
tp,1125.0,93.75,1d949c49d,1.0,15,36.9867,33.6427,3,15,7,23,12,9,16,17,1,14,4,11,0,2,19,8,13,22,20,5,6,18,10,21,1,12
tp,3281.25,562.5,1e05620be,1.0,12,41.5947,38.4587,12,8,3,0,18,5,7,1,13,21,17,22,11,16,23,9,19,15,14,2,10,6,4,20,0,3
tp,5062.5,3187.5,1fb41e1c4,1.0,18,14.5653,13.872,12,18,3,23,5,9,8,0,13,11,14,6,17,19,4,1,22,21,7,16,10,15,2,20,1,7
tp,3000.0,468.75,1fb94ae60,1.0,2,50.0213,48.2453,2,3,12,23,0,8,1,22,4,5,21,16,13,9,7,19,15,18,14,10,17,6,11,20,0,4
tp,4593.75,3093.75,1fbc39373,4.0,16,36.2293,34.3947,16,3,12,15,7,17,1,2,22,14,5,4,9,23,13,10,8,18,11,20,19,0,21,6,0,21
tp,5531.25,3750.0,21c9f1ba3,1.0,8,15.9573,11.8347,8,18,4,1,13,21,12,0,5,14,9,3,15,16,22,17,7,2,23,11,10,19,20,6,0,7
tp,1125.0,93.75,21e2f2977,1.0,15,29.6747,26.3307,15,7,3,23,16,17,11,20,1,9,5,10,12,0,19,8,22,13,6,14,2,21,4,18,0,13
tp,2812.5,281.25,22050fe3f,1.0,19,58.176,56.623999999999995,19,6,5,17,9,3,11,15,16,23,8,20,2,12,10,21,22,13,7,1,4,18,14,0,0,23
tp,10406.2,4781.25,22bfc5978,1.0,5,48.9707,46.6187,5,23,6,3,9,11,1,19,10,12,20,22,4,17,14,16,15,7,13,0,2,18,8,21,0,19
tp,5062.5,3187.5,2319eb4b4,1.0,18,26.3253,25.631999999999998,18,12,4,3,21,0,8,1,13,14,9,5,16,23,22,11,15,2,7,17,6,19,10,20,0,5
tp,5625.0,3843.75,24aac801a,1.0,1,47.29600000000001,46.4,1,14,8,13,21,3,4,2,23,9,16,19,15,20,7,6,18,0,5,17,11,22,10,12,0,17
tp,8250.0,5906.25,281865590,1.0,0,48.8533,48.0587,0,18,14,22,23,12,11,8,3,2,9,19,1,16,10,5,13,7,4,17,21,20,15,6,0,0
tp,2812.5,1031.25,288e5d13f,1.0,3,15.1307,14.3893,1,21,4,3,12,16,14,9,18,13,23,8,7,17,15,0,2,11,22,19,5,10,20,6,3,15
tp,2812.5,1031.25,29127020a,1.0,3,25.8613,25.12,3,7,23,15,14,0,12,17,9,1,16,11,22,5,19,6,18,10,2,4,13,20,8,21,0,5
tp,10406.2,4781.25,2a69408f6,1.0,5,43.728,41.376000000000005,5,9,3,23,11,17,6,12,20,15,19,10,7,1,16,22,8,13,0,21,4,2,18,14,0,18
tp,11437.5,4687.5,2bb539997,1.0,7,29.232,26.0907,9,7,23,3,15,20,17,11,19,10,12,6,22,16,1,5,2,0,8,18,13,14,4,21,1,17
tp,10406.2,4781.25,2bcddf9a5,1.0,5,18.8213,16.4693,3,5,23,20,2,7,12,9,6,15,1,18,11,22,10,16,19,17,8,14,0,13,4,21,1,20
