data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
tp,5531.25,2531.25,003bec244,1.0,14,45.1307,44.544,14,8,3,7,23,12,1,11,21,4,2,15,20,22,17,9,5,13,16,19,10,18,6,0,0,23
tp,5684.77,1808.79,0275e127d,1.0,11,13.1367,11.9989,11,7,9,3,20,17,16,6,15,18,10,23,19,21,5,1,4,0,14,2,22,12,8,13,0,17
tp,3281.25,562.5,02b9a8ab9,1.0,12,37.0453,33.9093,12,18,3,4,13,21,16,0,20,9,8,22,1,5,15,6,14,23,19,7,2,17,10,11,0,7
tp,4593.75,3093.75,03b96f209,4.0,16,51.4667,49.632,16,19,17,3,1,11,6,9,20,8,15,4,13,0,21,5,2,22,23,10,18,7,14,12,0,13
tp,5062.5,3187.5,043356ff8,1.0,18,0.816,0.1227,18,13,0,12,4,8,9,21,14,19,3,22,15,20,17,2,1,5,23,6,10,16,7,11,0,2
tp,6468.75,3750.0,055088446,1.0,14,59.263999999999996,58.992,14,21,1,8,18,3,13,4,7,15,16,9,17,0,6,2,10,5,23,19,20,12,22,11,0,13
tp,3000.0,468.75,05b9c974c,1.0,2,33.76,31.984,2,3,15,9,11,10,7,22,23,5,8,14,17,16,12,20,1,4,6,21,18,13,0,19,0,22
tp,4218.75,2343.75,05f8c0f2f,1.0,4,28.4427,26.5867,4,18,21,12,13,0,3,1,8,17,20,15,16,19,9,23,7,22,6,5,14,2,10,11,0,5
tp,10852.7,947.461,07dcf40f7,1.0,10,29.6809,27.237,10,8,6,5,23,11,3,20,0,14,7,22,17,15,1,2,18,4,16,21,19,9,12,13,0,8
tp,13687.5,10687.5,09315d9bf,1.0,22,51.3013,49.696000000000005,22,23,5,3,10,20,12,7,13,16,0,15,11,17,18,9,8,1,6,14,4,19,2,21,0,10
tp,11283.4,7235.16,09a946316,1.0,23,56.558,50.4744,23,5,10,7,22,4,9,16,18,3,1,17,0,8,15,2,20,13,12,19,11,14,6,21,0,12
tp,5718.75,843.75,0ab6aa734,1.0,9,53.04,49.4773,9,3,23,1,17,8,15,14,5,2,21,18,7,16,19,13,20,12,4,10,6,0,11,22,0,21
tp,4565.04,1464.26,0c448e77c,4.0,17,40.0428,36.2638,11,10,23,20,5,17,22,7,6,18,14,3,9,15,12,19,16,4,2,1,0,13,21,8,5,20
tp,3937.5,1312.5,0c48ed342,1.0,17,56.4853,50.032,17,11,7,3,20,9,19,15,23,10,6,16,5,18,2,22,12,1,21,4,14,0,13,8,0,21
tp,3937.5,1406.25,0c936a1d4,4.0,17,50.8533,48.2453,17,6,15,23,5,10,3,9,11,19,4,0,20,13,21,7,8,12,18,2,14,16,22,1,0,11
tp,5625.0,3843.75,0d25045a9,1.0,1,48.1653,47.2693,1,16,6,3,14,21,15,23,20,9,13,17,10,19,7,5,4,18,8,11,22,12,2,0,0,23
tp,3937.5,1312.5,1263c23c8,1.0,17,45.3547,38.9013,17,15,23,9,19,3,13,7,6,20,18,5,11,22,14,10,16,1,21,2,4,12,0,8,0,22
tp,2812.5,1031.25,133001416,1.0,3,15.6213,14.88,3,20,17,11,15,5,7,23,14,19,10,9,18,13,16,22,12,1,0,6,2,4,21,8,0,18
tp,6468.75,3750.0,1414bbe17,1.0,14,14.9173,14.6453,14,21,1,8,18,4,7,3,13,15,0,9,6,10,16,5,23,17,12,20,2,22,19,11,0,10
tp,5531.25,3750.0,14d467153,1.0,8,4.496,0.3733,8,22,0,18,12,5,21,4,17,3,14,23,10,1,9,16,7,2,19,20,15,13,6,11,0,2
tp,2812.5,281.25,1545e29b3,1.0,19,1.6907,0.1387,20,19,3,7,12,5,14,13,18,15,17,23,11,9,10,1,16,0,22,4,6,8,21,2,1,17
tp,4406.25,2812.5,16ccddf71,1.0,14,52.8,51.8773,14,1,21,7,8,4,3,18,13,17,16,15,20,2,23,6,0,22,19,9,5,12,10,11,0,16
tp,10406.2,4781.25,1795728ba,1.0,5,41.92,39.568000000000005,5,3,18,8,12,4,13,7,23,20,0,22,15,16,9,14,19,17,10,21,1,2,11,6,0,10
tp,10406.2,4781.25,18df43462,1.0,5,49.1893,46.8373,14,5,18,17,15,20,3,6,10,4,23,11,22,7,1,19,9,12,0,2,13,16,21,8,1,18
tp,4593.75,3093.75,1a3993962,4.0,16,49.9787,48.144,16,6,11,1,8,4,21,5,0,20,23,17,13,22,10,2,9,3,15,19,12,18,14,7,0,8
tp,3281.25,562.5,2026bced7,1.0,12,53.0347,49.8987,3,18,12,0,5,8,13,4,9,23,15,22,20,19,7,14,10,21,2,1,17,16,6,11,2,3
tp,3187.5,562.5,20be88a43,1.0,6,14.9867,12.9653,6,11,8,1,0,18,23,15,2,7,16,14,20,17,9,10,4,12,5,19,21,22,3,13,0,4
tp,5684.77,1808.79,215bb7a8d,1.0,11,42.1384,41.0006,11,7,20,15,10,17,6,23,3,18,19,16,9,5,22,2,4,1,12,21,14,0,13,8,0,21
tp,1125.0,93.75,21e2f2977,1.0,15,29.6747,26.3307,15,7,3,16,23,20,19,1,11,6,5,9,17,2,18,10,13,4,22,0,12,8,21,14,0,19
tp,5531.25,3750.0,22b46c334,1.0,8,16.9013,12.7787,8,21,4,5,14,10,17,3,2,22,15,1,19,16,13,12,23,20,6,7,0,9,18,11,0,20
tp,5062.5,3187.5,2319eb4b4,1.0,18,26.3253,25.631999999999998,18,4,21,12,3,8,14,1,13,0,9,5,15,22,20,19,23,17,6,2,10,16,11,7,0,9
tp,11283.4,7235.16,23363116f,1.0,23,14.4834,8.3998,22,15,23,1,3,19,13,7,16,20,10,17,9,5,6,8,14,0,12,18,2,4,11,21,2,17
tp,13687.5,10687.5,2337c4af2,1.0,22,15.8773,14.272,22,5,10,8,3,16,17,1,15,23,20,7,4,13,19,14,18,0,2,12,9,21,11,6,0,17
tp,5625.0,3843.75,25de8315e,1.0,1,53.4347,52.5387,1,0,3,22,13,16,18,5,8,14,4,20,23,2,12,21,10,9,6,7,15,17,19,11,0,1
tp,2812.5,281.25,27b26fe5d,1.0,19,56.656000000000006,55.104,19,3,18,23,5,9,14,15,13,12,6,10,0,1,20,7,17,4,22,16,2,8,21,11,0,12
tp,10406.2,4781.25,2a69408f6,1.0,5,43.728,41.376000000000005,5,23,4,22,8,11,10,13,17,3,18,20,7,19,12,15,6,2,21,14,16,0,9,1,0,21
tp,5684.77,1808.79,2d50db2b1,1.0,11,2.0085,0.8707,11,6,5,23,10,7,9,18,17,22,20,4,3,15,0,19,1,12,21,8,14,16,2,13,0,14
tp,5250.0,1125.0,2e6758f3e,1.0,9,54.256,51.4507,8,0,9,3,18,1,12,23,22,5,7,21,15,13,4,2,14,20,10,19,17,16,6,11,2,1
tp,4218.75,2343.75,2ef429016,1.0,4,40.6347,38.7787,4,18,12,0,21,8,17,11,22,20,23,19,6,15,13,5,3,2,10,1,7,9,16,14,0,3
tp,5250.0,1125.0,2fc2eca0c,1.0,9,55.7387,52.9333,13,9,15,3,1,0,23,2,20,19,8,4,12,5,18,21,17,7,10,14,16,6,22,11,1,5
tp,4125.0,3281.25,3513db2b8,1.0,21,24.976,23.8827,14,21,4,18,1,8,3,12,13,7,20,0,23,16,5,15,17,9,22,10,2,19,6,11,1,11
tp,13687.5,10687.5,35a7c2277,1.0,22,17.936,16.3307,22,7,5,15,10,3,11,23,2,14,12,6,13,20,19,18,9,4,16,1,8,0,17,21,0,21
tp,5062.5,3187.5,376a0a779,1.0,18,52.56,51.8667,12,3,18,5,8,23,16,9,15,2,22,7,20,14,21,4,13,11,6,17,0,19,1,10,2,20
tp,5684.77,1808.79,377e04f82,1.0,11,29.2397,28.1019,11,3,15,20,23,5,7,9,6,17,10,22,12,4,19,18,1,0,14,16,8,21,2,13,0,17
tp,4218.75,2343.75,399e17911,1.0,4,19.4933,17.6373,18,0,8,4,21,12,14,13,1,3,9,22,19,20,5,17,23,15,2,16,7,10,6,11,3,1
tp,3937.5,1312.5,3c621e663,1.0,17,27.0507,20.5973,17,15,9,19,20,3,5,7,4,14,13,18,11,21,0,10,12,23,16,6,2,22,1,8,0,14
tp,4125.0,3281.25,3d2b1c860,1.0,21,48.5707,47.4773,21,4,8,14,10,1,16,13,17,20,3,7,15,5,19,22,12,18,6,23,2,9,11,0,0,23
tp,10852.7,947.461,3f3c49ad2,1.0,10,18.8778,16.4339,10,23,3,5,8,20,22,0,14,2,16,12,9,15,13,19,17,1,7,11,6,18,21,4,0,7
tp,13687.5,10687.5,3fa666880,1.0,22,57.1787,55.5733,22,5,3,23,7,15,10,13,20,12,0,16,9,17,8,2,19,18,6,11,14,4,1,21,0,10
tp,1125.0,93.75,3ffaeaa6c,1.0,15,51.5893,48.2453,15,7,11,3,17,20,23,19,6,9,2,5,10,16,14,22,18,12,1,4,13,21,0,8,0,22
tp,4406.25,2812.5,42a7c4f08,1.0,14,31.471999999999998,30.5493,22,1,14,3,7,21,23,8,4,9,0,12,20,13,10,5,16,17,2,15,18,19,11,6,2,10
tp,5062.5,3187.5,42ea7a091,1.0,18,35.6587,34.9653,12,18,4,3,5,13,21,9,14,23,8,1,0,10,22,20,16,15,19,2,7,6,17,11,1,12
tp,4593.75,3093.75,441707582,4.0,16,21.4027,19.567999999999998,16,5,23,1,22,7,3,11,10,17,9,13,20,4,21,19,6,2,15,18,0,12,8,14,0,20
tp,8250.0,5906.25,45c356538,1.0,0,50.9067,50.111999999999995,0,18,1,8,4,21,3,2,9,12,10,22,23,19,5,20,14,13,6,16,7,17,15,11,0,0
tp,11283.4,7235.16,45eabd218,1.0,23,29.53,23.4464,23,3,16,9,5,10,1,4,7,19,22,0,20,12,2,18,15,17,8,13,14,6,11,21,0,11
tp,2812.5,1031.25,489ecb611,1.0,3,34.56,33.8187,7,10,3,23,14,20,1,15,11,16,8,9,2,12,5,19,21,13,17,22,4,18,6,0,2,23
tp,4406.25,562.5,4e464ff6b,1.0,6,50.8053,48.6613,6,11,19,20,17,7,9,23,5,18,1,10,0,15,4,16,22,13,2,14,3,8,12,21,0,12
tp,11437.5,4687.5,4e4bc17a7,1.0,7,5.5360000000000005,2.3947,7,3,16,15,11,23,1,20,14,9,17,5,19,22,2,10,13,18,6,12,21,4,0,8,0,22
tp,4218.75,2343.75,4e90ab2fb,1.0,4,54.8587,53.0027,4,8,18,21,14,12,0,5,13,1,16,17,20,22,2,3,23,15,10,6,19,9,7,11,0,6
tp,11437.5,4687.5,51cb253b0,1.0,7,49.104,45.9627,7,15,11,3,14,23,19,10,16,20,1,5,9,2,6,21,17,18,12,13,4,22,0,8,0,22
