recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
007f87ba2,12,1,39.135999999999996,562.5,42.272,3281.25,tp,4,21,8,18,3,12,1,13,14,22,15,23,17,11,19,6,9,20,0,2,5,10,7,16,5,18
0151b7d20,1,1,46.032,3843.75,46.928000000000004,5625.0,tp,1,3,0,13,20,4,14,7,2,10,15,9,16,11,5,8,6,17,23,19,22,21,12,18,0,2
02b9a8ab9,12,1,33.9093,562.5,37.0453,3281.25,tp,12,3,4,18,23,8,1,13,21,0,9,14,6,22,15,2,5,19,11,10,20,17,16,7,0,9
04975ecd8,19,1,54.38399999999999,281.25,55.93600000000001,2812.5,tp,19,7,3,23,17,16,20,10,14,9,11,22,6,2,5,15,12,18,4,1,13,21,0,8,0,22
053aeb7bd,23,4,0.9520000000000001,6459.96,8.8758,11627.9,tp,23,12,18,3,4,5,22,9,13,0,10,20,15,1,7,6,19,14,16,21,17,2,8,11,0,9
055088446,14,1,58.992,3750.0,59.263999999999996,6468.75,tp,14,21,1,8,13,2,0,18,4,20,19,6,23,10,3,22,12,9,15,16,11,17,5,7,0,6
055d22517,10,1,47.5835,947.461,50.0274,10852.7,tp,3,10,16,20,9,23,11,1,5,6,18,12,14,13,17,22,2,21,19,7,15,0,8,4,1,21
09a946316,23,1,50.4744,7235.16,56.558,11283.4,tp,23,4,7,20,10,22,5,13,9,15,3,1,6,16,2,18,21,14,19,17,8,0,12,11,0,21
0a9cdd8a5,7,1,22.2827,4687.5,25.424,11437.5,tp,7,20,3,10,22,11,23,16,5,9,14,19,17,15,1,12,2,6,13,18,0,21,8,4,0,20
0b2fa3f80,12,1,3.0133,562.5,6.1493,3281.25,tp,15,12,3,8,21,14,18,13,23,1,22,11,4,0,17,6,5,20,2,16,9,10,7,19,1,13
