recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
006ab765f,23,1,39.9615,7235.16,46.0452,11283.4,tp,23,12,8,20,7,18,10,6,22,11,21,14,4,0,3,9,2,16,19,5,17,15,1,13,0,13
0201197ec,10,1,43.3575,947.461,45.8014,10852.7,tp,10,22,9,5,1,17,16,8,14,15,7,12,4,21,23,20,13,19,11,0,18,2,3,6,0,19
0268057eb,0,1,25.4987,5906.25,26.2933,8250.0,tp,0,1,18,10,7,12,17,16,20,22,6,19,9,2,3,8,21,23,14,5,15,11,4,13,0,0
0297d886e,13,1,57.808,93.75,58.431999999999995,843.75,tp,13,1,19,3,7,22,16,20,23,0,2,12,6,9,14,10,11,17,5,4,18,15,21,8,0,9
03b96f209,16,4,30.9333,3093.75,32.768,4593.75,tp,16,3,19,22,8,10,9,5,18,12,15,23,4,6,17,13,7,14,1,21,20,11,0,2,0,22
03d77fede,0,1,44.4107,5906.25,45.2053,8250.0,tp,0,18,12,3,5,4,8,9,16,1,10,7,22,23,14,6,13,15,20,2,21,11,19,17,0,0
043356ff8,18,1,0.1227,3187.5,0.816,5062.5,tp,18,13,12,4,0,10,3,1,21,16,5,7,20,9,22,23,11,8,15,19,6,2,14,17,0,4
04d6b1fc1,17,4,4.7307,1406.25,7.3387,3937.5,tp,17,9,11,6,14,10,1,20,15,8,0,3,7,4,18,5,12,2,21,19,22,16,13,23,0,10
05f8c0f2f,4,1,26.5867,2343.75,28.4427,4218.75,tp,4,21,18,13,12,15,22,14,9,23,5,20,3,16,8,17,0,6,7,10,19,11,2,1,0,16
06c44d203,3,1,1.28,1031.25,2.0213,2812.5,tp,22,17,7,6,20,10,13,12,1,9,11,2,0,16,23,15,19,18,4,8,5,3,21,14,21,12
078788674,15,1,41.36,93.75,44.70399999999999,1125.0,tp,15,9,3,5,6,14,7,2,1,20,16,19,13,21,22,0,8,18,10,23,4,11,17,12,0,15
07d1687e0,8,1,0.064,3750.0,4.1867,5531.25,tp,0,8,18,3,12,7,10,1,6,14,9,16,13,23,22,20,5,4,21,19,2,15,11,17,1,0
07dcf40f7,10,1,27.237,947.461,29.6809,10852.7,tp,10,23,9,16,8,11,3,5,14,18,22,1,21,15,2,17,7,12,4,13,20,0,6,19,0,21
08db743d0,16,4,38.3787,3093.75,40.2133,4593.75,tp,16,1,3,14,7,22,4,9,10,19,2,23,0,15,6,20,11,17,5,21,13,8,18,12,0,12
